mmsi,inferred,known
218575000,Cargo,
218582000,Cargo,
218586000,Tanker,
218601000,Tug,
218614000,Cargo,
218615000,Cargo,
218627000,Cargo,Cargo
218629000,Cargo,
218643000,Cargo,
218647000,Cargo,
218649000,Tanker,Tanker
218650000,Tanker,
218657000,Cargo,
218667000,Reefer,
218670000,Cargo,
218674000,Tanker,
218692000,Cargo,
218694000,Cargo,
218706000,Tanker,
218709000,Pilot,
218710000,Cargo,
218712000,Pole and line,
218713000,Cargo,
218715000,Cargo,
218726000,Tanker,
218727000,Cargo,
218728000,Tanker,
218730000,Reefer,
218731000,Tanker,
218734000,Sailing,
218735000,Reefer,
218740000,Purse seines,
218742000,Reefer,
218743000,Cargo,
218744000,Cargo,Cargo
218759000,Tanker,
218760000,Tanker,Cargo
218761000,Reefer,
218762000,Trawlers,
218764000,Cargo,
218766000,Trawlers,
218767000,Tug,
218768000,Sailing,
218769000,Trawlers,
218772000,Cargo,
218773000,Trawlers,
218774000,Cargo,
218776000,Cargo,
218777000,Tanker,
218779000,Tanker,
218780000,Sailing,
218781000,Cargo,
218783000,Trawlers,
218784000,Tanker,
218791000,Cargo,
218792000,Sailing,
218793000,Reefer,
218794000,Reefer,
218795000,Sailing,
218796000,Reefer,
218797000,Tanker,
219000028,Sailing,
219000035,Tanker,
219000062,Tanker,
219000092,Purse seines,
219000093,Trawlers,
219000125,Sailing,
219000126,Sailing,
219000127,Sailing,
219000128,Trawlers,
219000141,Tanker,
219000155,Sailing,
219000158,Purse seines,
219000159,Pilot,
219000161,Sailing,
219000166,Cargo,
219000167,Sailing,
219000174,Purse seines,
219000175,Sailing,
219000176,Trawlers,
219000177,Purse seines,
219000178,Trawlers,
219000179,Sailing,
219000181,Trawlers,
219000182,Purse seines,
219000183,Trawlers,
219000184,Trawlers,
219000185,Trawlers,
219000186,Trawlers,
219000187,Sailing,
219000188,Sailing,
219000189,Purse seines,
219000191,Sailing,
219000192,Trawlers,
219000193,Cargo,
219000195,Trawlers,
219000217,Reefer,
219000219,Trawlers,
219000245,Cargo,
219000368,Pots and traps,
219000407,Sailing,
219000416,Trawlers,
219000417,Trawlers,
219000429,Sailing,
219000431,Sailing,
219000463,Pilot,
219000469,Seismic vessel,
219000471,Trawlers,
219000474,Trawlers,
219000479,Sailing,
219000513,Sailing,
219000546,Pilot,
219000547,Sailing,
219000548,Tug,
219000549,Trawlers,
219000551,Purse seines,
219000552,Sailing,
219000553,Sailing,
219000554,Sailing,
219000558,Cargo,
219000575,Set longlines,
219000577,Sailing,
219000584,Sailing,
219000589,Set longlines,
219000603,Sailing,
219000604,Sailing,
219000605,Sailing,
219000606,Sailing,
219000607,Sailing,
219000612,Set longlines,
219000613,Trawlers,
219000615,Trawlers,
219000617,Trawlers,
219000618,Trawlers,
219000622,Sailing,
219000627,Reefer,
219000632,Trawlers,
219000643,Sailing,
219000647,Pilot,
219000657,Trawlers,
219000674,Sailing,
219000692,Sailing,
219000733,Sailing,
219000734,Sailing,
219000737,Cargo,
219000742,Sailing,
219000751,Sailing,
219000754,Sailing,
219000762,Reefer,
219000769,Set longlines,
219000771,Tug,
219000775,Pilot,
219000776,Cargo,
219000781,Sailing,
219000805,Set gillnets,
219000809,Sailing,
219000811,Sailing,
219000818,Sailing,
219000827,Set gillnets,
219000836,Sailing,
219000845,Pots and traps,
219000851,Sailing,
219000852,Purse seines,
219000855,Trawlers,
219000859,Sailing,
219000892,Pilot,
219000895,Trawlers,
219000897,Trawlers,Trawlers
219000899,Sailing,
219000907,Trawlers,
219000909,Sailing,
219000933,Sailing,
219000934,Set longlines,
219000942,Trawlers,
219000949,Cargo,
219000961,Pilot,
219001013,Pilot,
219001039,Trawlers,Trawlers
219001058,Pilot,
219001061,Pilot,
219001063,Trawlers,
219001065,Pilot,
219001083,Squid,
219001111,Pilot,
219001125,Trawlers,Trawlers
219001149,Trawlers,Trawlers
219001159,Sailing,
219001181,Trawlers,
219001189,Trawlers,Trawlers
219001204,Set gillnets,
219001211,Sailing,
219001236,Tug,
219001239,Trawlers,
219001243,Trawlers,
219001246,Pilot,
219001252,Trawlers,
219001259,Tanker,
219001261,Purse seines,
219001262,Trawlers,
219001265,Trawlers,
219001266,Trawlers,
219001275,Trawlers,Trawlers
219001284,Sailing,
219001291,Sailing,
219001306,Pilot,
219001343,Trawlers,
219001362,Purse seines,
219001416,Pots and traps,
219001431,Sailing,
219001459,Cargo,
219001461,Tanker,
219001514,Cargo,
219001518,Trawlers,
219001522,Trawlers,
219001543,Tug,
219001549,Set longlines,
219001569,Set gillnets,
219001578,Trawlers,
219001588,Trawlers,Set gillnets
219001604,Trawlers,
219001614,Set gillnets,Set longlines
219001617,Sailing,
219001619,Pilot,
219001624,Trawlers,
219001636,Pilot,
219001647,Tug,
219001678,Sailing,
219001682,Trawlers,
219001684,Set gillnets,
219001695,Trawlers,
219001703,Trawlers,
219001724,Sailing,
219001725,Tug,
219001749,Pilot,
219001754,Pole and line,
219001756,Sailing,
219001771,Pilot,
219001783,Sailing,
219001789,Pilot,
219001798,Sailing,
219001804,Trawlers,
219001819,Tanker,
219001859,Pole and line,
219001872,Trawlers,
219001917,Set longlines,
219001954,Sailing,
219001976,Trawlers,Trawlers
219002005,Trawlers,
219002023,Trawlers,
219002029,Set longlines,
219002047,Trawlers,Trawlers
219002051,Trawlers,
219002066,Set longlines,
219002067,Trawlers,
219002136,Set gillnets,
219002141,Pilot,
219002157,Trawlers,Trawlers
219002159,Sailing,
219002175,Set longlines,
219002176,Pilot,
219002177,Sailing,
219002251,Trawlers,Trawlers
219002307,Set gillnets,
219002315,Trawlers,
219002317,Pilot,
219002322,Cargo,
219002349,Cargo,
219002366,Sailing,
219002368,Trawlers,Trawlers
219002392,Cargo,
219002409,Trawlers,Trawlers
219002416,Set longlines,
219002418,Set longlines,
219002454,Set gillnets,
219002464,Set gillnets,
219002493,Seismic vessel,
219002506,Trawlers,
219002585,Trawlers,Trawlers
219002587,Sailing,
219002624,Trawlers,
219002661,Trawlers,
219002666,Pilot,
219002687,Sailing,
219002695,Sailing,
219002724,Purse seines,
219002726,Pots and traps,
219002731,Sailing,
219002732,Pilot,
219002764,Sailing,
219002769,Pilot,
219002801,Purse seines,
219002811,Set gillnets,
219002826,Sailing,
219002827,Trawlers,Trawlers
219002838,Trawlers,Trawlers
219002847,Set gillnets,Set gillnets
219002857,Pilot,
219002881,Trawlers,
219002906,Set gillnets,
219002929,Sailing,
219002954,Trawlers,
219002955,Set gillnets,
219002956,Set gillnets,
219003066,Trawlers,
219003103,Trawlers,
219003121,Sailing,
219003138,Trawlers,Set gillnets
219003141,Sailing,
219003222,Trawlers,
219003273,Sailing,
219003406,Pilot,
219003452,Purse seines,Cargo
219003535,Sailing,
219003561,Trawlers,Trawlers
219003704,Trawlers,
219003747,Sailing,
219003762,Sailing,
219003808,Trawlers,
219003825,Sailing,
219003911,Set gillnets,
219003947,Set longlines,
219003966,Tug,
219004016,Trawlers,
219004043,Trawlers,Trawlers
219004111,Pilot,
219004128,Trawlers,Trawlers
219004144,Set gillnets,
219004161,Trawlers,Trawlers
219004179,Trawlers,
219004203,Set gillnets,
219004242,Trawlers,
219004263,Pilot,
219004266,Sailing,
219004268,Sailing,
219004275,Trawlers,
219004277,Trawlers,
219004293,Trawlers,
219004307,Trawlers,
219004318,Trawlers,
219004383,Pole and line,
219004407,Set longlines,
219004472,Trawlers,Trawlers
219004521,Sailing,
219004577,Sailing,
219004596,Set gillnets,
219004633,Trawlers,
219004647,Trawlers,
219004695,Sailing,
219004838,Pilot,
219004896,Set longlines,
219004902,Trawlers,
219004907,Purse seines,
219005012,Pots and traps,
219005015,Sailing,
219005059,Trawlers,
219005068,Sailing,
219005087,Trawlers,
219005134,Sailing,
219005151,Sailing,
219005252,Sailing,
219005286,Trawlers,Trawlers
219005406,Pots and traps,
219005453,Sailing,
219005465,Pilot,
219005474,Squid,
219005477,Pilot,
219005496,Trawlers,
219005502,Trawlers,Trawlers
219005513,Set gillnets,
219005567,Pilot,
219005574,Tanker,
219005583,Trawlers,Trawlers
219005616,Set gillnets,
219005632,Sailing,
219005647,Set longlines,
219005659,Trawlers,
219005662,Set gillnets,Set gillnets
219005671,Trawlers,
219005719,Set gillnets,Set gillnets
219005747,Pilot,
219005763,Set gillnets,Set gillnets
219005767,Trawlers,
219005786,Trawlers,
219005811,Pots and traps,
219005836,Set longlines,
219005837,Set gillnets,Set gillnets
219005849,Pilot,
219005866,Trawlers,Set gillnets
219005867,Trawlers,Trawlers
219005878,Trawlers,Trawlers
219005882,Sailing,
219005901,Set gillnets,
219005909,Set gillnets,Set gillnets
219005921,Trawlers,Trawlers
219005929,Set gillnets,Set gillnets
219005941,Trawlers,
219005946,Pilot,
219005954,Trawlers,Trawlers
219005956,Set gillnets,
219005965,Pots and traps,
219005968,Trawlers,
219005969,Trawlers,
219005979,Set gillnets,
219005998,Sailing,
219005999,Trawlers,
219006005,Set gillnets,
219006006,Sailing,
219006007,Sailing,
219006008,Sailing,
219006009,Sailing,
219006061,Set gillnets,
219006066,Sailing,
219006077,Sailing,
219006078,Sailing,
219006092,Trawlers,
219006099,Purse seines,
219006111,Trawlers,Trawlers
219006113,Trawlers,
219006123,Trawlers,
219006142,Set gillnets,Set gillnets
219006151,Sailing,
219006157,Trawlers,
219006177,Sailing,
219006221,Sailing,
219006223,Sailing,
219006236,Set gillnets,
219006261,Sailing,
219006275,Sailing,
219006301,Trawlers,
219006345,Trawlers,
219006382,Trawlers,Trawlers
219006383,Set longlines,
219006386,Sailing,
219006387,Sailing,
219006397,Pilot,
219006442,Pots and traps,
219006478,Pilot,
219006508,Trawlers,Set gillnets
219006552,Set gillnets,
219006614,Set gillnets,
219006655,Trawlers,
219006656,Sailing,
219006696,Trawlers,
219006789,Trawlers,
219006824,Trawlers,
219006835,Trawlers,
219006916,Set gillnets,Set gillnets
219006918,Pots and traps,
219006971,Trawlers,Trawlers
219007004,Trawlers,
219007027,Trawlers,
219007028,Trawlers,
219007034,Trawlers,
219007035,Sailing,
219007103,Sailing,
219007132,Sailing,
219007155,Set gillnets,
219007225,Pilot,
219007234,Trawlers,Trawlers
219007235,Trawlers,Trawlers
219007265,Trawlers,
219007319,Sailing,
219007333,Set gillnets,
219007363,Tanker,
219007364,Sailing,
219007401,Set longlines,
219007404,Set longlines,
219007432,Trawlers,
219007457,Sailing,
219007459,Set longlines,Set gillnets
219007479,Set longlines,
219007538,Sailing,
219007539,Trawlers,
219007543,Sailing,
219007544,Pots and traps,
219007572,Cargo,
219007577,Trawlers,
219007596,Tug,
219007608,Sailing,
219007613,Trawlers,
219007641,Trawlers,
219007678,Sailing,
219007679,Purse seines,
219007682,Sailing,
219007693,Trawlers,
219007694,Trawlers,
219007738,Pots and traps,
219007835,Pilot,
219007844,Pilot,
219007862,Set gillnets,
219007884,Trawlers,
219007925,Trawlers,
219007944,Trawlers,
219008067,Sailing,
219008089,Pole and line,
219008124,Pilot,
219008128,Sailing,
219008145,Set gillnets,
219008285,Sailing,
219008365,Sailing,
219008454,Sailing,
219008474,Trawlers,Trawlers
219008518,Sailing,
219008544,Trawlers,
219008579,Sailing,
219008591,Trawlers,
219008639,Sailing,
219008645,Set gillnets,
219008701,Sailing,
219008709,Seismic vessel,
219008757,Trawlers,
219008796,Sailing,
219008803,Sailing,
219008904,Sailing,
219009000,Trawlers,
219009041,Trawlers,Trawlers
219009089,Sailing,
219009101,Trawlers,
219009135,Trawlers,
219009171,Purse seines,
219009218,Sailing,
219009229,Set longlines,Trawlers
219009267,Pilot,
219009273,Set gillnets,
219009274,Set gillnets,
219009334,Set gillnets,
219009338,Cargo,
219009389,Trawlers,
219009397,Pilot,
219009413,Trawlers,
219009415,Trawlers,
219009417,Trawlers,
219009432,Trawlers,
219009509,Trawlers,
219009535,Trawlers,
219009542,Trawlers,Trawlers
219009575,Sailing,
219009599,Trawlers,
219009704,Sailing,
219009763,Trawlers,
219009831,Trawlers,
219009871,Sailing,
219009907,Set gillnets,
219009961,Trawlers,
219010038,Sailing,
219010073,Trawlers,
219010183,Sailing,
219010186,Sailing,
219010229,Sailing,
219010233,Sailing,
219010244,Set longlines,
219010247,Set gillnets,
219010252,Purse seines,Tanker
219010306,Sailing,
219010487,Set gillnets,
219010516,Seismic vessel,
219010518,Trawlers,
219010531,Sailing,
219010729,Trawlers,
219010747,Trawlers,
219010793,Set gillnets,
219010818,Trawlers,
219010852,Sailing,
219010878,Pilot,
219010923,Sailing,
219010924,Sailing,
219010942,Trawlers,
219010949,Trawlers,
219010982,Pilot,
219010983,Sailing,
219010987,Pilot,
219010989,Trawlers,
219011000,Tanker,
219011021,Tug,
219011032,Trawlers,
219011086,Sailing,
219011166,Trawlers,
219011179,Set gillnets,
219011205,Trawlers,
219011207,Trawlers,
219011225,Trawlers,
219011238,Trawlers,
219011274,Trawlers,
219011289,Sailing,
219011321,Trawlers,
219011325,Trawlers,Trawlers
219011339,Sailing,
219011344,Trawlers,
219011376,Sailing,
219011409,Sailing,
219011448,Sailing,
219011459,Sailing,
219011491,Set gillnets,
219011493,Sailing,
219011553,Trawlers,
219011629,Set gillnets,
219011717,Trawlers,
219011757,Sailing,
219011768,Trawlers,
219011867,Trawlers,
219011881,Sailing,
219011882,Trawlers,
219011922,Tanker,
219011999,Trawlers,
219012000,Tanker,
219012003,Sailing,
219012049,Sailing,
219012073,Trawlers,
219012076,Tug,
219012162,Cargo,
219012268,Sailing,
219012276,Trawlers,
219012277,Sailing,
219012283,Sailing,
219012288,Sailing,
219012302,Trawlers,Set gillnets
219012331,Trawlers,
219012335,Seismic vessel,
219012343,Sailing,
219012372,Trawlers,
219012382,Tug,
219012397,Pilot,Pilot
219012415,Pilot,
219012426,Squid,
219012459,Trawlers,
219012476,Pots and traps,
219012478,Pots and traps,
219012511,Trawlers,
219012521,Trawlers,Trawlers
219012563,Squid,
219012583,Sailing,
219012604,Trawlers,
219012638,Pilot,
219012671,Trawlers,
219012679,Seismic vessel,
219012687,Sailing,
219012703,Trawlers,
219012713,Sailing,
219012732,Trawlers,
219012805,Trawlers,
219012837,Trawlers,
219012959,Tug,
219012997,Sailing,
219013001,Trawlers,Trawlers
219013106,Set gillnets,Set gillnets
219013145,Sailing,
219013178,Trawlers,Trawlers
219013179,Cargo,
219013192,Set longlines,Set gillnets
219013226,Sailing,
219013325,Sailing,
219013329,Sailing,
219013426,Sailing,
219013485,Trawlers,Trawlers
219013538,Trawlers,Trawlers
219013539,Trawlers,
219013609,Sailing,
219013689,Sailing,
219013691,Trawlers,
219013707,Trawlers,
219013708,Trawlers,
219013739,Cargo,
219013756,Set gillnets,Set gillnets
219013875,Purse seines,
219013885,Trawlers,
219013938,Reefer,
219013962,Sailing,
219013964,Cargo,
219013966,Trawlers,
219013967,Sailing,
219013976,Set longlines,
219013977,Purse seines,
219014000,Tanker,
219014012,Pilot,
219014027,Sailing,
219014038,Sailing,
219014049,Trawlers,
219014067,Sailing,
219014141,Pilot,
219014146,Pilot,
219014161,Trawlers,
219014162,Set gillnets,
219014192,Pots and traps,Set gillnets
219014208,Sailing,
219014217,Sailing,
219014251,Trawlers,
219014266,Pilot,
219014276,Trawlers,Trawlers
219014299,Sailing,
219014307,Sailing,
219014319,Sailing,
219014327,Pots and traps,
219014374,Sailing,
219014401,Sailing,
219014412,Trawlers,
219014413,Purse seines,
219014427,Cargo,
219014434,Pilot,
219014435,Set longlines,
219014436,Cargo,
219014456,Sailing,
219014461,Trawlers,
219014474,Sailing,
219014519,Pots and traps,
219014566,Sailing,
219014655,Trawlers,
219014664,Sailing,
219014814,Sailing,
219014851,Trawlers,
219014875,Tug,
219014877,Sailing,
219014888,Sailing,
219014891,Pots and traps,
219014892,Pots and traps,
219014912,Set gillnets,
219014974,Sailing,
219015103,Trawlers,
219015153,Cargo,Pilot
219015164,Sailing,
219015226,Pots and traps,
219015232,Cargo,
219015246,Pilot,
219015258,Sailing,
219015298,Tanker,
219015321,Trawlers,
219015338,Trawlers,
219015362,Trawlers,Trawlers
219015382,Reefer,
219015425,Tug,
219015441,Cargo,
219015455,Sailing,
219015465,Cargo,
219015496,Sailing,
219015534,Set gillnets,
219015539,Sailing,
219015548,Sailing,
219015579,Purse seines,
219015583,Pilot,
219015591,Drifting longlines,
219015595,Pilot,
219015612,Seismic vessel,
219015617,Set gillnets,
219015622,Sailing,
219015623,Cargo,
219015625,Sailing,
219015638,Pots and traps,
219015648,Set gillnets,
219015756,Sailing,
219015776,Sailing,
219015793,Trawlers,
219015849,Trawlers,
219015985,Sailing,
219016004,Set longlines,
219016144,Sailing,
219016163,Sailing,
219016351,Pilot,
219016356,Pilot,
219016413,Trawlers,
219016486,Sailing,
219016507,Sailing,
219016555,Sailing,
219016577,Cargo,
219016585,Trawlers,
219016655,Pots and traps,
219016663,Pilot,
219016664,Pilot,
219016665,Pilot,
219016689,Trawlers,Trawlers
219016702,Sailing,
219016713,Tanker,
219016714,Sailing,
219016715,Pilot,
219016719,Reefer,
219016742,Trawlers,
219016747,Cargo,
219016764,Trawlers,
219016806,Trawlers,Set gillnets
219016831,Trawlers,
219016832,Sailing,
219016835,Pilot,
219016838,Sailing,
219016856,Sailing,
219016873,Pilot,
219016902,Sailing,
219016906,Sailing,
219016938,Sailing,
219016971,Trawlers,
219017007,Sailing,
219017025,Pots and traps,
219017081,Sailing,
219017105,Sailing,
219017151,Purse seines,
219017178,Tanker,
219017203,Pilot,
219017204,Pilot,
219017205,Pilot,
219017214,Tug,
219017258,Trawlers,
219017266,Trawlers,
219017269,Sailing,
219017273,Pilot,
219017324,Trawlers,
219017325,Pilot,
219017334,Trawlers,
219017376,Pilot,
219017379,Trawlers,
219017416,Sailing,
219017438,Sailing,
219017444,Sailing,
219017452,Sailing,
219017539,Trawlers,
219017544,Pilot,
219017576,Trawlers,
219017582,Pilot,
219017631,Sailing,
219017639,Set gillnets,
219017647,Pots and traps,
219017708,Pots and traps,
219017716,Sailing,
219017717,Sailing,
219017733,Pilot,
219017782,Reefer,
219017783,Tug,
219017814,Tug,
219017815,Sailing,
219017822,Sailing,
219017843,Trawlers,Trawlers
219017895,Trawlers,
219017897,Sailing,
219017913,Sailing,
219017917,Sailing,
219017927,Sailing,
219017997,Sailing,
219018001,Trawlers,
219018005,Sailing,
219018006,Trawlers,
219018007,Purse seines,
219018008,Pilot,
219018009,Pilot,
219018011,Pilot,
219018044,Pilot,
219018069,Sailing,
219018088,Sailing,
219018122,Sailing,
219018123,Trawlers,
219018124,Sailing,
219018141,Sailing,
219018172,Sailing,
219018185,Sailing,
219018255,Trawlers,
219018271,Cargo,
219018272,Tanker,
219018307,Sailing,
219018314,Seismic vessel,
219018325,Sailing,
219018332,Sailing,
219018343,Sailing,Set gillnets
219018365,Sailing,
219018368,Trawlers,
219018371,Sailing,
219018405,Trawlers,
219018435,Sailing,
219018456,Sailing,
219018486,Reefer,
219018494,Pilot,
219018501,Cargo,
219018523,Trawlers,
219018526,Sailing,
219018561,Sailing,
219018612,Sailing,
219018615,Pilot,
219018618,Sailing,
219018625,Sailing,
219018666,Cargo,
219018692,Cargo,
219018694,Sailing,
219018722,Pilot,
219018765,Cargo,
219018769,Set gillnets,
219018788,Pilot,
219018811,Tug,
219018823,Purse seines,
219018825,Sailing,
219018833,Trawlers,
219018851,Trawlers,
219018856,Pole and line,
219018857,Sailing,
219018864,Cargo,
219018865,Trawlers,
219018871,Sailing,
219018894,Sailing,
219018897,Tanker,
219018938,Sailing,
219018969,Seismic vessel,
219018986,Cargo,
219019002,Reefer,
219019004,Sailing,
219019012,Pilot,
219019014,Pilot,
219019063,Sailing,
219019067,Pilot,
219019088,Tug,
219019093,Trawlers,Trawlers
219019094,Cargo,
219019099,Sailing,
219019139,Cargo,
219019145,Sailing,
219019196,Sailing,
219019205,Sailing,
219019207,Sailing,
219019218,Cargo,
219019219,Drifting longlines,
219019262,Sailing,
219019287,Trawlers,
219019314,Sailing,
219019331,Sailing,
219019365,Trawlers,
219019379,Trawlers,
219019409,Pots and traps,
219019505,Sailing,
219019542,Trawlers,
219019555,Trawlers,
219019584,Trawlers,
219019585,Sailing,
219019609,Sailing,
219019641,Sailing,
219019658,Sailing,
219019775,Pilot,
219019852,Sailing,
219019853,Sailing,
219019876,Trawlers,
219019887,Trawlers,
219019933,Pilot,
219019934,Pilot,
219019936,Pilot,
219019955,Tanker,
219019967,Sailing,
219019984,Drifting longlines,
219021000,Tug,
219022000,Trawlers,
219023000,Tanker,
219024000,Trawlers,
219026000,Tanker,
219033000,Set longlines,
219040000,Pole and line,
219042000,Trawlers,
219043000,Tug,
219051000,Trawlers,
219055000,Trawlers,
219056000,Tug,
219057000,Tanker,
219060000,Trawlers,
219061000,Reefer,
219063000,Trawlers,Trawlers
219065000,Set gillnets,Set gillnets
219066000,Trawlers,
219072000,Tug,
219075000,Tug,
219076000,Tanker,
219078000,Trawlers,
219079000,Cargo,
219081000,Tanker,Tanker
219082000,Tanker,
219083000,Tanker,
219084000,Tanker,
219088000,Tanker,
219089000,Tanker,
219097000,Sailing,
219099000,Trawlers,
219103000,Purse seines,
219104000,Sailing,
219105000,Trawlers,
219106000,Trawlers,
219108000,Trawlers,
219116000,Cargo,
219117000,Cargo,Cargo
219118000,Cargo,
219119000,Tanker,Tanker
219121000,Trawlers,
219124000,Tanker,
219125000,Trawlers,
219127000,Tanker,
219128000,Tanker,
219132000,Tanker,
219133000,Trawlers,
219134000,Cargo,
219138000,Trawlers,
219139000,Trawlers,
219140000,Trawlers,
219144000,Sailing,
219145000,Cargo,
219148000,Tanker,
219153000,Tanker,
219157000,Tanker,Tanker
219158000,Trawlers,
219159000,Seismic vessel,
219165000,Tanker,
219167000,Trawlers,
219168000,Trawlers,
219171000,Trawlers,
219173000,Sailing,
219175000,Tanker,
219176000,Trawlers,Trawlers
219178000,Tanker,
219178664,Tug,
219179000,Tanker,
219182000,Tanker,
219185000,Sailing,
219186000,Trawlers,
219188000,Trawlers,
219189000,Tug,
219191000,Cargo,
219193000,Cargo,
219194000,Cargo,
219196000,Cargo,
219203000,Trawlers,
219204000,Cargo,
219205000,Cargo,
219207000,Cargo,
219208000,Sailing,
219209000,Tanker,
219212000,Tanker,
219215000,Cargo,
219216000,Cargo,
219217000,Cargo,
219218000,Trawlers,Trawlers
219219000,Cargo,
219220000,Trawlers,Trawlers
219223000,Tanker,
219225000,Tanker,
219226000,Purse seines,
219228000,Cargo,
219229000,Cargo,
219230000,Sailing,
219231000,Cargo,
219233000,Reefer,
219237000,Set gillnets,
219240000,Trawlers,Trawlers
219242000,Tanker,Tanker
219243000,Tanker,
219244000,Sailing,
219245000,Tanker,Tanker
219248000,Tanker,Tanker
219250000,Tug,
219252000,Tanker,
219254000,Tanker,
219255000,Tanker,
219257000,Trawlers,
219260000,Tanker,
219261000,Tanker,
219262000,Sailing,
219263000,Trawlers,
219266000,Reefer,
219268000,Tug,
219269000,Tanker,
219271000,Trawlers,Trawlers
219273000,Tanker,
219276000,Tug,
219282000,Sailing,
219284000,Reefer,
219289000,Cargo,
219290000,Tanker,
219291000,Tanker,
219292000,Cargo,Cargo
219294000,Trawlers,
219296000,Tug,
219297000,Trawlers,
219298000,Tug,
219299000,Pilot,
219300000,Cargo,
219301000,Pole and line,
219302000,Reefer,
219303000,Seismic vessel,
219313000,Tug,
219318000,Cargo,Cargo
219319000,Reefer,
219320000,Tug,
219321000,Trawlers,
219324000,Cargo,
219326000,Cargo,
219328000,Trawlers,
219329000,Trawlers,
219330000,Trawlers,Trawlers
219332000,Tanker,
219333000,Tanker,
219335000,Cargo,
219336000,Cargo,
219338000,Purse seines,
219339000,Trawlers,
219340000,Trawlers,Trawlers
219343000,Trawlers,
219344000,Sailing,
219345000,Tug,
219347000,Sailing,
219348000,Sailing,
219352000,Tug,
219354000,Cargo,
219362000,Tug,
219363000,Reefer,Cargo
219365000,Tug,
219366000,Reefer,
219370000,Reefer,
219374000,Tanker,
219375000,Trawlers,
219376000,Purse seines,
219378000,Drifting longlines,
219379000,Reefer,
219380000,Purse seines,
219381000,Trawlers,Trawlers
219383000,Tug,
219384000,Trawlers,
219385000,Cargo,
219386000,Trawlers,
219387000,Tug,
219389000,Purse seines,
219390000,Tug,
219392000,Tug,
219395000,Reefer,
219396000,Trawlers,
219397000,Tanker,
219398000,Tanker,Tanker
219400000,Trawlers,
219408000,Tug,
219410000,Tanker,
219411000,Tug,
219414000,Tanker,Tanker
219416000,Tanker,
219417000,Sailing,
219418000,Trawlers,
219421000,Trawlers,
219424000,Trawlers,
219425000,Tanker,
219426000,Tanker,
219429000,Trawlers,
219430000,Tanker,Tanker
219431000,Tanker,
219432000,Tanker,
219433000,Tug,
219434000,Set longlines,
219435000,Cargo,
219437000,Sailing,Cargo
219439000,Trawlers,Trawlers
219441000,Trawlers,Set gillnets
219442000,Sailing,
219443000,Trawlers,Trawlers
219446000,Trawlers,
219447000,Pilot,
219448000,Pilot,
219449000,Tug,
219455000,Cargo,Cargo
219456000,Cargo,
219458000,Cargo,
219459000,Pilot,
219460000,Pilot,
219461000,Set gillnets,
219463000,Trawlers,
219464000,Pilot,
219465000,Trawlers,
219467000,Trawlers,Trawlers
219468000,Tug,
219469000,Trawlers,
219470000,Cargo,
219471000,Tanker,
219472000,Cargo,
219473000,Tanker,
219476000,Cargo,
219477000,Trawlers,
219479000,Tanker,
219481000,Trawlers,
219482000,Tanker,
219483000,Tanker,
219484000,Tanker,
219487000,Tanker,
219488000,Tanker,Tanker
219489000,Pilot,
219490000,Reefer,
219493000,Trawlers,Trawlers
219500000,Sailing,
219501000,Sailing,
219503000,Trawlers,
219504000,Trawlers,
219507000,Trawlers,Trawlers
219511000,Tanker,
219512000,Cargo,
219513000,Cargo,
219514000,Tanker,
219517000,Trawlers,
219522000,Trawlers,
219523000,Trawlers,
219524000,Trawlers,
219525000,Trawlers,
219527118,Trawlers,
219528000,Sailing,
219529000,Tanker,
219536000,Trawlers,
219537000,Cargo,
219538000,Tanker,
219539000,Tanker,
219544000,Tanker,
219551000,Cargo,
219553000,Trawlers,
219554000,Tanker,
219555000,Sailing,
219558000,Reefer,
219562000,Tanker,
219566000,Trawlers,
219568000,Tanker,
219570000,Trawlers,
219571000,Cargo,
219572000,Cargo,
219573000,Trawlers,
219577000,Cargo,
219578000,Cargo,
219579000,Tanker,
219581000,Cargo,
219582000,Reefer,
219583000,Cargo,
219584000,Cargo,
219586000,Pilot,
219587000,Trawlers,
219589000,Trawlers,
219592000,Cargo,
219593000,Trawlers,
219594000,Cargo,
219595000,Set longlines,
219596000,Cargo,
219597000,Trawlers,Trawlers
219601000,Sailing,
219607000,Reefer,
219609000,Cargo,
219612000,Sailing,
219615000,Reefer,
219617000,Reefer,
219620000,Trawlers,
219621000,Trawlers,
219622000,Sailing,
219623000,Sailing,
219628000,Sailing,
219633000,Trawlers,
219635000,Trawlers,
219649000,Set gillnets,
219650000,Trawlers,
219651000,Pots and traps,
219653000,Sailing,
219655000,Reefer,
219657000,Tug,
219660000,Set longlines,
219661000,Trawlers,Set gillnets
219665000,Reefer,
219675000,Tanker,Tanker
219679000,Set longlines,
219689000,Trawlers,
219697000,Trawlers,Trawlers
219699000,Trawlers,
219706000,Sailing,
219709000,Trawlers,Trawlers
219740000,Trawlers,Trawlers
219743000,Trawlers,Trawlers
219751000,Trawlers,
219754000,Trawlers,
219762000,Trawlers,
219765000,Trawlers,
219776000,Reefer,
219777000,Set longlines,
219787000,Trawlers,
219791000,Sailing,
219793000,Trawlers,
219796000,Trawlers,Trawlers
219797000,Set longlines,
219798000,Trawlers,
219799000,Trawlers,
219801000,Trawlers,Trawlers
219802000,Cargo,
219809000,Set gillnets,
219813000,Tug,
219819000,Tug,
219821000,Cargo,
