mmsi,inferred,known
205356090,Cargo,
205356690,Tanker,
205356700,Tanker,Cargo
205356810,Sailing,
205356900,Sailing,
205357290,Cargo,
205357990,Cargo,
205358990,Pilot,
205359190,Cargo,
205359590,Cargo,
205359990,Cargo,
205360090,Tug,Tug
205360190,Tug,
205360290,Cargo,
205360390,Cargo,
205360490,Tanker,
205361090,Trawlers,
205361390,Cargo,Tanker
205362290,Cargo,
205362390,Tanker,
205362490,Cargo,
205362700,Sailing,
205362800,Sailing,
205362890,Tanker,
205362990,Tanker,
205363390,Cargo,
205363410,Sailing,
205363590,Cargo,
205363910,Sailing,
205363990,Cargo,
205364490,Pole and line,
205364610,Sailing,
205364690,Cargo,
205364790,Tanker,
205364890,Cargo,
205364990,Tanker,Cargo
205365000,Tanker,
205365190,Cargo,
205365290,Cargo,
205365590,Tanker,
205365700,Tanker,
205365890,Cargo,
205365990,Sailing,
205366000,Cargo,
205366490,Sailing,
205366580,Cargo,
205366690,Cargo,
205367290,Set gillnets,
205367590,Cargo,
205367790,Cargo,
205367890,Trawlers,
205367990,Sailing,
205368590,Cargo,
205368690,Cargo,
205368790,Pilot,
205369090,Tanker,Tanker
205369190,Cargo,
205369390,Tanker,Tanker
205369790,Cargo,
205369890,Tanker,
205370290,Cargo,
205370390,Cargo,
205370590,Tanker,
205371090,Tanker,
205371190,Tanker,
205371290,Cargo,
205371790,Tanker,
205372090,Cargo,
205372190,Cargo,Tanker
205372390,Cargo,
205372490,Tanker,Tanker
205372590,Tanker,
205372690,Tanker,
205372790,Cargo,
205372990,Tanker,
205373000,Tanker,
205373190,Tug,
205373890,Set gillnets,
205373990,Cargo,
205374090,Cargo,
205374290,Cargo,
205374490,Cargo,
205375190,Cargo,
205375690,Cargo,
205375790,Tanker,
205376190,Cargo,
205376490,Cargo,
205376890,Cargo,
205377190,Cargo,
205377590,Tanker,
205377690,Cargo,
205377790,Tug,
205377890,Cargo,
205377990,Cargo,
205378190,Cargo,
205378390,Set gillnets,
205378590,Tanker,
205378890,Cargo,
205379010,Sailing,
205379090,Cargo,
205379990,Sailing,
205380290,Cargo,
205380890,Reefer,
205381290,Cargo,
205381390,Sailing,
205381690,Pilot,
205381790,Cargo,
205381890,Cargo,Cargo
205382190,Tanker,
205382490,Cargo,
205382590,Tanker,
205382790,Tanker,
205382810,Sailing,
205382990,Cargo,
205383410,Trawlers,
205383490,Cargo,
205383790,Cargo,
205383890,Cargo,
205383990,Cargo,
205384190,Tanker,
205384395,Tanker,
205384790,Cargo,
205384890,Cargo,
205384990,Pots and traps,
205385090,Tanker,
205385190,Cargo,
205385290,Tanker,
205385590,Cargo,
205385890,Tanker,
205385990,Tug,
205386190,Cargo,
205386390,Tanker,
205386590,Tanker,
205386990,Tanker,
205387000,Cargo,
205387390,Cargo,
205387490,Pilot,
205387790,Set gillnets,
205387890,Sailing,
205387990,Tanker,
205388000,Trawlers,
205388090,Set gillnets,
205388290,Tanker,
205388390,Tanker,
205388490,Tanker,
205388690,Cargo,
205388990,Cargo,
205389826,Cargo,
205389890,Cargo,
205389990,Cargo,
205390090,Cargo,
205390790,Tanker,Tanker
205390800,Sailing,
205391000,Trawlers,
205391090,Tanker,
205391190,Cargo,
205391290,Cargo,
205391390,Cargo,
205391510,Trawlers,
205391590,Cargo,
205391690,Cargo,
205391790,Trawlers,
205391990,Tanker,Cargo
205392090,Tug,
205392190,Tanker,
205392290,Cargo,
205392390,Cargo,
205392990,Tanker,
205393000,Tug,Tug
205393090,Cargo,
205393190,Tanker,
205393290,Cargo,
205393510,Sailing,
205393790,Cargo,
205393890,Cargo,
205393990,Cargo,
205394390,Tanker,Cargo
205394490,Tanker,
205394790,Cargo,
205395000,Reefer,
205395090,Cargo,
205395590,Cargo,
205395890,Cargo,
205395990,Cargo,
205396000,Cargo,
205397000,Tanker,
205397090,Tanker,
205398990,Tanker,
205399290,Cargo,
205400000,Cargo,
205400190,Squid,
205400790,Cargo,
205400890,Squid,
205401290,Tanker,
205401590,Set gillnets,
205401713,Pilot,
205401900,Sailing,
205402010,Cargo,
205402090,Cargo,
205402790,Cargo,Cargo
205402990,Cargo,
205404010,Sailing,
205404390,Tanker,
205405390,Tanker,
205406890,Cargo,
205407090,Trawlers,
205407490,Tanker,
205407790,Cargo,
205407990,Cargo,
205408000,Sailing,
205408090,Tanker,
205408510,Sailing,
205408590,Cargo,
205408790,Pole and line,
205409990,Cargo,
205410590,Cargo,
205410990,Trawlers,
205411000,Tug,
205411090,Sailing,
205411390,Pots and traps,
205411690,Cargo,
205411890,Set gillnets,
205412090,Cargo,
205412290,Tanker,
205412690,Tanker,
205412790,Cargo,
205412890,Cargo,
205413010,Sailing,
205413090,Cargo,
205413290,Cargo,
205413390,Tanker,
205413790,Set longlines,
205413890,Cargo,
205414000,Tug,Tug
205414190,Tanker,
205414290,Cargo,
205414390,Cargo,
205414690,Pole and line,
205414790,Cargo,
205415000,Tug,
205415190,Tanker,
205415690,Cargo,Cargo
205415890,Cargo,
205415990,Cargo,
205416000,Tug,
205416100,Sailing,
205416590,Cargo,
205416690,Tanker,
205417000,Tug,
205417510,Trawlers,
205417590,Pilot,
205418590,Cargo,
205419190,Cargo,
205419490,Cargo,
205419690,Tanker,Tanker
205420000,Cargo,
205420290,Sailing,
205420690,Tanker,
205421000,Reefer,
205421290,Tanker,
205421390,Pots and traps,
205422290,Tanker,
205423000,Cargo,
205423290,Tanker,Tanker
205423690,Cargo,
205423890,Cargo,
205424210,Trawlers,
205424290,Trawlers,
205424690,Cargo,
205424990,Tanker,
205425290,Cargo,
205425300,Trawlers,
205425410,Sailing,
205425590,Cargo,
205425690,Cargo,
205425790,Cargo,
205426390,Tanker,
205426490,Cargo,
205426590,Cargo,
205426890,Tanker,
205427190,Pots and traps,
205427290,Tanker,
205427790,Pots and traps,
205427990,Cargo,
205428090,Cargo,
205428290,Trawlers,
205428790,Pilot,
205429020,Pots and traps,
205429690,Pilot,
205429800,Sailing,
205429890,Sailing,
205429990,Cargo,
205430000,Tanker,
205430290,Cargo,
205430390,Set gillnets,
205430490,Cargo,
205430590,Cargo,
205430790,Tanker,
205431190,Cargo,
205431590,Cargo,
205431790,Cargo,
205431990,Cargo,
205432190,Tanker,
205432790,Tanker,
205433090,Cargo,
205433190,Cargo,
205433290,Tanker,
205433390,Cargo,
205433990,Trawlers,
205434000,Reefer,
205434090,Cargo,
205434190,Tanker,Cargo
205434290,Tanker,
205434590,Cargo,
205435390,Set gillnets,
205435490,Tug,
205435590,Trawlers,
205435790,Set longlines,
205435990,Tanker,Cargo
205436190,Cargo,
205436290,Cargo,
205436590,Cargo,
205436690,Cargo,
205437000,Reefer,
205437190,Cargo,
205437690,Pilot,
205437890,Cargo,
205438000,Tanker,
205438790,Pots and traps,
205439000,Tanker,
205439290,Cargo,
205439790,Cargo,
205440000,Tanker,
205440090,Pilot,
205440190,Tanker,
205440400,Sailing,
205441490,Cargo,
205441690,Tug,
205442290,Cargo,
205443290,Cargo,
205443710,Sailing,Sailing
205444190,Cargo,
205444690,Purse seines,
205444790,Tug,
205445000,Cargo,
205445090,Cargo,
205445100,Sailing,
205445190,Tanker,
205445290,Cargo,
205446000,Trawlers,
205446190,Tanker,
205446290,Set longlines,
205446390,Set gillnets,
205446490,Pots and traps,
205446590,Tanker,
205446890,Tug,
205447090,Tanker,
205447190,Tanker,
205447290,Sailing,
205447490,Cargo,
205447690,Cargo,
205448690,Tanker,
205448890,Cargo,Tanker
205449390,Tug,
205450000,Cargo,Cargo
205450190,Set longlines,
205450490,Purse seines,
205450690,Cargo,
205450790,Tanker,
205450990,Tanker,
205451000,Sailing,Cargo
205451790,Tanker,
205452000,Trawlers,
205452490,Cargo,
205452690,Tanker,
205452890,Tanker,
205453000,Sailing,Cargo
205453190,Cargo,
205453490,Sailing,
205453690,Tanker,Cargo
205454090,Cargo,
205454490,Cargo,
205455000,Trawlers,
205455290,Pole and line,
205455362,Tanker,
205455590,Tanker,Cargo
205455690,Cargo,
205456790,Set longlines,
205456990,Cargo,
205457000,Sailing,
205457290,Tanker,
205457590,Tanker,Tanker
205458790,Cargo,
205459190,Set gillnets,
205459490,Tanker,
205460000,Tanker,
205460490,Tanker,
205460590,Tanker,
205460690,Cargo,
205460790,Cargo,
205461000,Sailing,Cargo
205461090,Cargo,
205461490,Tug,
205461590,Cargo,
205462000,Tanker,Tanker
205462490,Tanker,
205463000,Reefer,
205463090,Tanker,
205463190,Tanker,
205463390,Tanker,
205463590,Cargo,
205463990,Tanker,
205464190,Pole and line,
205464690,Cargo,
205464990,Cargo,
205465000,Tanker,
205465210,Sailing,
205465690,Tanker,
205466000,Tug,
205466490,Tanker,
205466590,Tug,
205466800,Sailing,
205466990,Tanker,
205467990,Set gillnets,
205468190,Tanker,
205468790,Cargo,
205468990,Trawlers,
205469000,Pilot,
205469090,Cargo,
205469190,Tanker,Tanker
205469290,Cargo,
205470790,Cargo,
205470990,Pots and traps,
205471090,Tanker,Cargo
205471390,Cargo,
205471690,Cargo,
205472590,Cargo,
205472790,Cargo,
205473190,Pots and traps,
205474000,Tug,
205474190,Tanker,
205474290,Cargo,
205474790,Cargo,
205475000,Tug,
205475190,Cargo,
205475290,Pole and line,
205475390,Tanker,
205475990,Cargo,
205476000,Sailing,
205476390,Tug,
205476990,Pots and traps,
205477000,Tanker,
205477290,Cargo,
205477390,Cargo,
205477590,Cargo,
205477990,Cargo,
205478090,Trawlers,
205478290,Cargo,
205478990,Cargo,
205479090,Tanker,
205479790,Tanker,
205479890,Tanker,
205480000,Sailing,
205480090,Cargo,
205480790,Purse seines,
205481000,Sailing,
205481290,Tanker,
205481490,Tug,
205481590,Set gillnets,
205481990,Cargo,
205482000,Tanker,
205482090,Cargo,
205482190,Cargo,
205482390,Tanker,
205482490,Tanker,
205482590,Cargo,
205483000,Tug,Tug
205483390,Cargo,
205483690,Cargo,
205483790,Cargo,
205484000,Tug,
205484290,Tanker,
205484390,Tug,
205484790,Trawlers,
205484990,Tanker,
205485190,Tanker,
205485290,Pots and traps,
205485590,Tug,
205485990,Cargo,
205487000,Cargo,
205487290,Tanker,
205488090,Tanker,
205488290,Tanker,Tanker
205488390,Tanker,
205488590,Cargo,
205488800,Trawlers,
205489000,Cargo,
205489090,Cargo,
205489190,Cargo,
205489490,Tanker,
205490090,Cargo,
205490890,Tanker,
205490990,Cargo,
205491290,Tanker,Tanker
205491590,Trawlers,
205492090,Cargo,
205492290,Cargo,
205492390,Tanker,
205492490,Cargo,
205492690,Tanker,
205492810,Sailing,
205493090,Trawlers,
205493290,Cargo,
205493390,Cargo,
205493890,Sailing,
205494090,Cargo,
205494890,Cargo,
205495690,Tanker,Tanker
205495890,Trawlers,
205496210,Sailing,
205496490,Cargo,
205497090,Pots and traps,
205497190,Set gillnets,
205497390,Cargo,
205498490,Tanker,Tanker
205498890,Sailing,
205499290,Cargo,
205499310,Sailing,
205499391,Set gillnets,
205499392,Set gillnets,
205499393,Set gillnets,
205499396,Set gillnets,
205499398,Set gillnets,
205499399,Set gillnets,
205499990,Cargo,
205500090,Squid,
205500190,Tanker,
205500890,Cargo,
205500990,Tanker,
205501000,Tug,
205501090,Cargo,
205501290,Tanker,
205501490,Cargo,
205501790,Tug,
205501890,Set gillnets,
205501990,Cargo,
205502390,Tanker,Tanker
205502790,Tanker,
205502990,Set gillnets,
205503190,Cargo,
205503490,Sailing,
205503690,Set gillnets,
205503890,Cargo,
205503990,Tanker,
205504090,Cargo,
205504190,Tug,
205504390,Trawlers,
205504590,Set longlines,
205504690,Cargo,
205505090,Cargo,
205505190,Cargo,
205505290,Cargo,
205505390,Cargo,
205505490,Tanker,
205505590,Tanker,
205505790,Cargo,
205505990,Tanker,
205506000,Tanker,
205506190,Sailing,
205506390,Tug,
205506590,Cargo,
205506690,Tanker,
205506790,Cargo,
205506990,Cargo,
205507090,Cargo,
205507490,Tanker,
205507590,Tanker,
205507690,Tanker,
205507790,Cargo,
205507890,Cargo,
205508190,Trawlers,
205508590,Tanker,
205508890,Sailing,
205509000,Sailing,Cargo
205509090,Cargo,
205509100,Sailing,
205509290,Tanker,Tanker
205509390,Tanker,
205509590,Tanker,
205511000,Set gillnets,
205512000,Seismic vessel,
205512190,Reefer,
205512390,Sailing,
205512890,Tanker,
205513290,Cargo,
205513590,Pilot,
205513690,Pots and traps,
205513790,Set longlines,
205513890,Tanker,
205513990,Tanker,Tanker
205514010,Sailing,
205514390,Trawlers,
205514490,Tanker,
205514690,Trawlers,
205514790,Pilot,
205514880,Tanker,
205514890,Tanker,
205514990,Tanker,
205515190,Tanker,Tanker
205515390,Tanker,
205515590,Cargo,
205515690,Tanker,
205515790,Cargo,
205515890,Cargo,
205516390,Pilot,
205517000,Tanker,
205517390,Trawlers,
205517490,Sailing,
205517890,Pilot,
205517990,Tanker,
205518090,Cargo,
205519000,Tanker,
205519590,Pilot,
205519690,Sailing,
205519890,Sailing,
205519990,Set gillnets,
205520000,Trawlers,
205520590,Pilot,
205520898,Cargo,
205521000,Cargo,
205521590,Pilot,
205521690,Tanker,
205521990,Tanker,
205522190,Trawlers,
205522290,Tanker,
205522490,Tanker,
205522690,Pilot,
205522890,Tanker,
205523100,Sailing,
205523290,Tanker,
205523690,Pots and traps,
205523890,Tanker,
205524000,Sailing,
205524010,Sailing,
205524090,Trawlers,
205524310,Sailing,
205524390,Tanker,
205524790,Pots and traps,
205524890,Cargo,
205524990,Pole and line,
205525090,Pots and traps,
205525190,Purse seines,
205525390,Tanker,
205525490,Cargo,
205526000,Reefer,
205526190,Tanker,
205526290,Tanker,
205526390,Tanker,
205526590,Tanker,
205527090,Cargo,
205527490,Set gillnets,
205527690,Sailing,
205527790,Tanker,
205528090,Cargo,
205528790,Cargo,
205528890,Tanker,
205528990,Tanker,
205529090,Purse seines,
205529190,Pots and traps,
205529290,Tanker,
205529390,Tanker,
205529490,Tanker,
205529590,Cargo,
205529790,Cargo,
205530090,Pilot,
205530290,Tanker,
205530390,Cargo,
205530490,Trawlers,
205530590,Cargo,
205530690,Pilot,
205530990,Tug,
205531119,Cargo,
205531290,Set gillnets,
205531590,Tanker,
205532000,Trawlers,
205532410,Squid,
205533000,Cargo,
205535000,Tanker,
205539000,Cargo,
205539710,Trawlers,
205540190,Tanker,
205541000,Tug,
205542110,Sailing,
205543000,Tanker,
205543746,Set longlines,
205545000,Tug,
205545310,Sailing,
205546000,Tug,Tug
205547000,Cargo,
205548000,Tanker,Tanker
205549000,Tanker,
205549510,Sailing,
205550000,Pole and line,
205551000,Reefer,
205552000,Cargo,
205553000,Trawlers,
205553800,Trawlers,
205554000,Cargo,
205554110,Sailing,
205555000,Trawlers,
205557000,Trawlers,
205558000,Trawlers,Tug
205559000,Tanker,
205559600,Sailing,
205561000,Reefer,
205561800,Trawlers,
205562000,Set gillnets,
205563010,Sailing,
205565000,Tug,Tug
205566000,Trawlers,
205566410,Sailing,
205567000,Cargo,
205568000,Reefer,
205568900,Sailing,
205569000,Sailing,
205569510,Sailing,
205569810,Sailing,
205570000,Tanker,
205571000,Tanker,
205572300,Sailing,
205573000,Sailing,
205573510,Trawlers,
205573800,Sailing,
205574210,Trawlers,
205575000,Trawlers,Tug
205577210,Sailing,
205577400,Trawlers,
205577610,Sailing,
205578410,Sailing,
205579710,Sailing,
205579900,Trawlers,
205580000,Tanker,
205582000,Reefer,
205584000,Trawlers,
205584810,Sailing,
205586000,Tug,Tug
205588000,Trawlers,
205590510,Sailing,
205591000,Pilot,
205591200,Sailing,
205592000,Pilot,
205592710,Sailing,
205593000,Pilot,
205594000,Trawlers,
205594810,Sailing,
205595000,Tug,
205596910,Sailing,
205598000,Reefer,
205599000,Tug,
205602000,Cargo,
205603000,Pots and traps,
205604000,Set gillnets,
205605890,Set longlines,
205605910,Sailing,
205606000,Tug,
205606500,Pole and line,
205607000,Tanker,
205609000,Tanker,
205612000,Reefer,
205614810,Sailing,
205616000,Sailing,
205618000,Tug,Tug
205618610,Sailing,
205619000,Tug,
205621000,Tug,
205622000,Sailing,
205624410,Sailing,
205625000,Tug,
205626000,Tug,
205627000,Tug,Tug
205628000,Tug,Tug
205628610,Sailing,
205632000,Trawlers,Trawlers
205634000,Tug,
205635000,Cargo,
205635200,Sailing,
205636000,Tug,
205638210,Sailing,
205639000,Cargo,
205640410,Sailing,
205642000,Tug,
205643210,Sailing,
205644000,Tug,Tug
205646000,Pilot,
205646410,Sailing,
205647000,Set gillnets,
205648010,Sailing,
205649510,Sailing,
205650000,Pilot,
205650910,Sailing,
205651000,Reefer,
205652000,Reefer,
205654000,Pilot,
205655000,Reefer,
205655410,Sailing,
205656000,Reefer,
205657000,Tanker,
205657500,Sailing,
205660000,Tanker,
205660020,Sailing,
205661000,Sailing,
205661610,Sailing,
205662000,Sailing,
205663000,Tanker,
205664000,Tanker,
205664710,Sailing,
205664900,Sailing,
205665000,Tanker,
205665100,Sailing,
205666610,Sailing,
205667000,Cargo,
205668000,Cargo,
205670000,Tanker,
205673000,Tug,
205674000,Sailing,
205675000,Cargo,
205676000,Reefer,
205677000,Tanker,
205677010,Pilot,
205677710,Sailing,
205678000,Pilot,
205679400,Sailing,
205680000,Cargo,
205681000,Reefer,
205682000,Seismic vessel,
205682700,Sailing,
205689710,Sailing,
205693810,Sailing,
205696910,Sailing,
205699810,Sailing,
205705710,Set longlines,
205706910,Sailing,
205710110,Sailing,
205710500,Sailing,
205714710,Sailing,
205715010,Trawlers,
205717510,Sailing,
205718100,Sailing,
205722410,Sailing,
205722800,Sailing,
205725010,Sailing,
205732100,Sailing,
205733410,Trawlers,
205733900,Sailing,
205734400,Sailing,
205737010,Sailing,
205739710,Sailing,
205743100,Sailing,
205745010,Sailing,
205746610,Pole and line,
205747210,Sailing,
205750100,Sailing,
205756010,Sailing,
205757710,Sailing,
205759310,Sailing,
205760710,Trawlers,
205761110,Trawlers,
205765910,Sailing,
205767910,Sailing,
205768710,Sailing,
205772610,Sailing,
205772810,Sailing,
205773910,Sailing,
205775510,Sailing,
205777510,Trawlers,
205779210,Sailing,
205779710,Sailing,
205780610,Trawlers,
205784910,Pole and line,
205788400,Set gillnets,
205789110,Trawlers,
205791910,Sailing,
205794010,Sailing,
205794310,Trawlers,
205799610,Sailing,
205800100,Sailing,
205803710,Sailing,
205804010,Sailing,
205806300,Sailing,
205809100,Sailing,
205811210,Sailing,
205815110,Sailing,
205818410,Sailing,
205819610,Sailing,
205820010,Sailing,
205821710,Trawlers,
205826610,Sailing,
205826910,Trawlers,
205827710,Sailing,
205830210,Sailing,
205831310,Sailing,Sailing
205840810,Sailing,
205841210,Sailing,
205843310,Sailing,
205844600,Set gillnets,
205845710,Trawlers,
205846210,Sailing,
205848810,Sailing,
205849510,Sailing,
205849710,Sailing,
205854600,Trawlers,
205855200,Sailing,
205856210,Sailing,
205858200,Sailing,
205860800,Sailing,
205861410,Trawlers,
205862400,Trawlers,
205864510,Sailing,
205865310,Sailing,
205865410,Sailing,
205866110,Sailing,
205867110,Sailing,
205868110,Sailing,
205871100,Sailing,
205871910,Sailing,
205872400,Sailing,
205874410,Sailing,
205878410,Sailing,
205879410,Trawlers,
205880600,Sailing,
205881700,Sailing,
205889210,Sailing,
205891800,Sailing,
205894100,Sailing,
205900710,Sailing,
205901610,Cargo,
205904810,Sailing,
205909410,Sailing,
205909910,Sailing,
205910910,Sailing,
205914100,Sailing,
205916200,Pots and traps,
205917500,Sailing,
205919910,Sailing,
205921610,Sailing,
205922010,Sailing,
205922410,Sailing,
205927210,Sailing,
205929010,Sailing,
205929310,Trawlers,
205933610,Sailing,
205934310,Sailing,
205936200,Trawlers,
205936710,Sailing,
205937110,Sailing,
205937400,Sailing,
205938710,Sailing,
205939400,Trawlers,
205939610,Sailing,
205943810,Sailing,
205944210,Sailing,
205944910,Sailing,
205954310,Sailing,
205955500,Trawlers,
205956710,Sailing,
205958810,Sailing,
205959424,Cargo,
205959810,Sailing,
205960610,Sailing,
205963410,Trawlers,
205967810,Sailing,
205969910,Sailing,
205970200,Trawlers,
205972910,Sailing,
205976100,Pots and traps,
205976610,Sailing,
205984110,Sailing,
205987900,Sailing,
205988210,Trawlers,
205990510,Sailing,
205991910,Sailing,
205992100,Sailing,
205993810,Sailing,
205994700,Sailing,
205996910,Trawlers,
205997510,Trawlers,
205999995,Purse seines,
206419650,Tug,
207000000,Purse seines,
207007000,Cargo,
207008000,Reefer,
207021000,Reefer,
207037000,Sailing,
207038000,Trawlers,
207072223,Sailing,
207072225,Cargo,
207072227,Seismic vessel,
207072229,Sailing,
207072232,Sailing,
207072234,Tanker,
207072238,Cargo,
207072239,Tug,
207072243,Trawlers,
207072244,Cargo,
207072245,Tug,
207072247,Cargo,
207072248,Trawlers,
207072252,Pots and traps,
207072259,Tug,
207072266,Tug,
207072268,Cargo,
207072277,Tanker,
207072282,Sailing,
207072283,Pole and line,
207072285,Tanker,
207072322,Sailing,
207072325,Cargo,
207072327,Tug,
207072329,Sailing,
207072342,Tanker,
207072345,Tanker,
207072346,Trawlers,
207072349,Tug,
207072352,Trawlers,
207072356,Cargo,
207072359,Pole and line,
207093000,Tug,
207094000,Purse seines,
207095000,Set gillnets,
207096000,Trawlers,
207110000,Pole and line,
207133000,Tanker,
207136000,Tanker,
207137000,Reefer,
207138000,Reefer,
207150409,Cargo,
207234000,Trawlers,
207235000,Tug,
207236000,Pilot,
207243000,Tug,
207253000,Sailing,
207261017,Set gillnets,
207261022,Tug,
207261205,Trawlers,
207261206,Trawlers,
207261207,Pots and traps,
207261208,Trawlers,
207261209,Cargo,
207261212,Cargo,
207261213,Cargo,
207261214,Cargo,
207261215,Set longlines,
207261217,Cargo,
207261220,Sailing,
207261221,Sailing,
207261223,Cargo,
207261224,Pots and traps,
207261302,Tug,
207261304,Tug,
207261313,Cargo,
207261314,Sailing,
207261319,Seismic vessel,
207261410,Sailing,
207261414,Tug,
207261419,Tug,
207261501,Tug,
207261708,Pilot,
207261709,Sailing,
207261710,Trawlers,
207261814,Cargo,
207261816,Cargo,
207261818,Tug,
207261819,Cargo,
207261820,Sailing,
207261823,Tug,
207261826,Cargo,
207289000,Tug,
207290000,Tug,
207292000,Trawlers,
207293000,Trawlers,
207297000,Reefer,
207298000,Tug,
207309000,Tug,
207320000,Reefer,
207326000,Trawlers,Set gillnets
207332000,Sailing,
207343400,Trawlers,
207343600,Set gillnets,
207344900,Sailing,
207345200,Reefer,
207347000,Reefer,
207348000,Trawlers,
207351000,Tug,
207352000,Tug,
207354000,Reefer,
207357000,Tanker,
207364000,Tug,
207369000,Trawlers,
207372000,Tanker,
207374000,Tug,
207375000,Reefer,
207400000,Tug,
207401000,Trawlers,
207402000,Tug,
207420000,Trawlers,Trawlers
207421000,Trawlers,
207422000,Trawlers,Trawlers
207424000,Trawlers,
207425000,Trawlers,
207426000,Trawlers,
207427000,Trawlers,
207428000,Trawlers,Trawlers
207429000,Trawlers,
207451100,Pilot,
207453100,Purse seines,
207622420,Sailing,
207622430,Pilot,
207622450,Sailing,
207822280,Trawlers,
207822380,Tanker,
207822570,Trawlers,Trawlers
207822650,Trawlers,Trawlers
207822660,Trawlers,
207822750,Trawlers,
207823230,Set gillnets,
207824880,Sailing,
207824890,Sailing,
207825490,Sailing,
207825520,Purse seines,
207825530,Sailing,
207826250,Sailing,
207826740,Sailing,
207826760,Trawlers,
207827320,Trawlers,
207827350,Trawlers,
207827790,Trawlers,
207827920,Pilot,
207827980,Sailing,
207828230,Sailing,
207828460,Pilot,
207828530,Trawlers,
207828790,Trawlers,
207828870,Sailing,
207829280,Trawlers,
207829330,Pilot,
207829340,Sailing,
207829360,Trawlers,
207829430,Pilot,
207829520,Trawlers,
207829620,Sailing,
207829660,Trawlers,
207829760,Purse seines,
207829830,Trawlers,
207829870,Sailing,
207829930,Sailing,
207829960,Pilot,
207832220,Pilot,
207832280,Trawlers,
207832360,Pilot,
207832460,Reefer,
207832690,Pilot,
207832760,Sailing,
207832840,Sailing,
207832940,Tug,
207882640,Trawlers,Trawlers
208720880,Drifting longlines,
209000812,Cargo,
209005000,Trawlers,
209006000,Sailing,
209008000,Cargo,
209013000,Tug,
209015000,Cargo,
209016000,Cargo,
209017000,Reefer,
209023000,Tug,
209024000,Cargo,
209026000,Tanker,
209028000,Trawlers,
209029000,Reefer,
209032000,Cargo,
209034000,Cargo,
209038000,Cargo,
209042000,Cargo,
209047000,Tanker,Cargo
209051000,Tug,
209055000,Tanker,
209058000,Cargo,
209061000,Trawlers,
209062000,Cargo,
209063000,Cargo,
209065000,Trawlers,
209068000,Cargo,
209070000,Reefer,
209071000,Trawlers,
209073000,Tanker,
209074000,Sailing,
209075000,Cargo,
209077000,Reefer,
209080000,Sailing,
209081000,Tug,
209082000,Tanker,
209086000,Cargo,
209088000,Reefer,
209089000,Reefer,
209093000,Cargo,
209097000,Trawlers,
209098000,Reefer,
209102000,Cargo,
209106000,Sailing,
209108000,Seismic vessel,
209109000,Reefer,
209110000,Tanker,
209115000,Sailing,
209118000,Reefer,
209120000,Trawlers,
209121000,Trawlers,
209122000,Sailing,
209126000,Tug,
209128000,Seismic vessel,
209136000,Reefer,
209138000,Sailing,
209140000,Tanker,
209141000,Cargo,
209143000,Reefer,
209152000,Reefer,
209154000,Trawlers,
209156000,Reefer,
209159000,Reefer,
209162000,Cargo,
209165000,Cargo,
209167000,Sailing,
209174000,Tug,
209175000,Cargo,
209177000,Cargo,
209179000,Reefer,
209180000,Trawlers,
209182000,Cargo,
209185000,Cargo,
209187000,Cargo,
209188000,Cargo,Cargo
209191000,Reefer,
209194000,Reefer,
209199000,Reefer,
209203000,Reefer,
209204000,Cargo,
209205000,Tanker,
209207000,Cargo,
209209000,Tanker,
209210000,Sailing,
209211000,Cargo,
209212000,Trawlers,
209215000,Tanker,
209218000,Reefer,
209222222,Trawlers,
209225000,Tanker,
209226000,Reefer,
209227000,Trawlers,
209229000,Trawlers,
209232000,Trawlers,
209243000,Cargo,
209244000,Sailing,
209248000,Reefer,
209249000,Tanker,
209250000,Cargo,
209251000,Cargo,
209255000,Reefer,
209257000,Cargo,
209258000,Tanker,
209259000,Pilot,
209263000,Reefer,
209268000,Trawlers,
209270000,Cargo,
209272000,Purse seines,
209273000,Tanker,
209275000,Reefer,
209279000,Reefer,
209282000,Reefer,
209283000,Cargo,
209289000,Reefer,
209292000,Tanker,
209293000,Tanker,
209294000,Tanker,
209297000,Cargo,
209298000,Tanker,
209299000,Reefer,
209300000,Cargo,Cargo
209304000,Tanker,
209306000,Reefer,
209309000,Reefer,
209312000,Reefer,
209316000,Reefer,
209317000,Cargo,
209320000,Reefer,
209322000,Cargo,Cargo
209323000,Cargo,
209330000,Reefer,
209333000,Reefer,
209333999,Pole and line,
209337000,Pole and line,
209340000,Reefer,
209349000,Sailing,
209350000,Cargo,
209351000,Reefer,
209353000,Trawlers,
209355000,Reefer,Cargo
209360000,Purse seines,
209361000,Sailing,Cargo
209363000,Reefer,
209366000,Cargo,
209368000,Reefer,
209369000,Cargo,
209370000,Cargo,
209371000,Reefer,
209373000,Reefer,
209375000,Sailing,
209380000,Sailing,
209384000,Reefer,
209389000,Cargo,
209392000,Sailing,
209393000,Reefer,
209394000,Tanker,
209398000,Tug,
209405000,Sailing,
209406000,Tanker,
209407000,Tanker,
209409000,Trawlers,
209411000,Reefer,
209413000,Pilot,
209422000,Cargo,
209425000,Tanker,
209426000,Sailing,
209428000,Reefer,
209430000,Reefer,
209431000,Reefer,
209432000,Reefer,
209433000,Reefer,
209434000,Tug,
209437000,Drifting longlines,
209438000,Cargo,
209439000,Tanker,
209440000,Cargo,
209442000,Reefer,
209444000,Sailing,
209445000,Tanker,
209447000,Reefer,
209448000,Tanker,
209449000,Tug,
209455000,Purse seines,
209456000,Reefer,
