mmsi,inferred,known
211534730,Trawlers,
211534750,Tug,
211534760,Sailing,
211534880,Tug,
211535000,Trawlers,
211535070,Sailing,
211535300,Tanker,
211535650,Sailing,
211535890,Cargo,
211535910,Tanker,
211536810,Pilot,
211536840,Sailing,
211536850,Trawlers,
211537060,Cargo,
211537310,Sailing,
211537340,Sailing,
211537360,Sailing,
211537680,Sailing,
211537960,Tanker,
211538010,Cargo,
211538490,Trawlers,
211538690,Tug,
211539010,Sailing,
211539180,Sailing,
211539220,Sailing,
211539230,Sailing,
211539310,Pilot,
211539440,Squid,
211539480,Trawlers,
211539490,Tanker,
211539790,Sailing,
211539800,Sailing,
211540000,Cargo,
211540080,Sailing,
211540170,Cargo,
211540270,Sailing,
211540670,Tanker,
211540760,Tanker,
211540790,Tanker,
211540850,Reefer,
211540940,Cargo,
211540960,Tanker,
211541240,Sailing,
211541290,Sailing,
211542050,Sailing,
211542160,Cargo,
211542420,Sailing,
211542440,Set gillnets,
211542610,Pole and line,
211542750,Sailing,
211543040,Trawlers,
211543140,Tanker,
211543450,Sailing,
211543620,Trawlers,
211543720,Sailing,
211543810,Sailing,
211543820,Sailing,
211543840,Sailing,
211543850,Sailing,
211544000,Trawlers,
211544210,Pots and traps,Tanker
211544290,Cargo,
211544420,Set longlines,
211544850,Sailing,
211545020,Tanker,
211545300,Pilot,
211545350,Sailing,
211545970,Cargo,
211546250,Cargo,
211546440,Purse seines,
211546540,Tanker,
211546580,Set longlines,Tanker
211546740,Pilot,
211546840,Reefer,
211546860,Set gillnets,
211547080,Sailing,
211547100,Cargo,
211547150,Set longlines,
211547280,Cargo,
211547550,Cargo,
211547580,Pilot,
211547680,Set gillnets,
211547860,Sailing,
211547930,Tanker,
211548430,Sailing,
211548450,Squid,
211548460,Trawlers,
211548540,Trawlers,
211548620,Cargo,
211548630,Sailing,
211548640,Pots and traps,
211548820,Set gillnets,
211549000,Reefer,
211549050,Tug,
211549060,Trawlers,
211549160,Sailing,
211549170,Sailing,
211549350,Trawlers,
211549380,Cargo,
211549490,Set gillnets,
211549500,Sailing,
211549520,Squid,
211549530,Tanker,Tanker
211549600,Sailing,
211549780,Set gillnets,
211549790,Tug,
211550030,Trawlers,
211550210,Pots and traps,
211550380,Tanker,
211550390,Squid,
211550500,Sailing,
211551000,Trawlers,
211551030,Tanker,
211551260,Tanker,
211551690,Tanker,
211551780,Pots and traps,
211551940,Sailing,
211552340,Sailing,
211552670,Sailing,
211552750,Tanker,
211552800,Tanker,
211553110,Tanker,
211553180,Trawlers,
211553510,Trawlers,
211553630,Sailing,
211553830,Trawlers,
211553930,Sailing,
211553960,Sailing,
211554300,Sailing,
211554410,Tanker,
211554550,Cargo,
211554720,Cargo,
211555000,Set longlines,Trawlers
211555020,Tug,
211555050,Trawlers,
211555070,Reefer,
211555080,Cargo,
211555200,Cargo,
211555310,Tanker,
211555320,Cargo,
211555360,Sailing,
211555420,Tug,
211555440,Tanker,
211555700,Tanker,
211555710,Tanker,
211555720,Reefer,
211555730,Tanker,Tanker
211555980,Tanker,
211556160,Cargo,
211556710,Cargo,
211556730,Tanker,
211556900,Tanker,
211556920,Tanker,
211556950,Sailing,
211557020,Squid,
211557540,Tanker,
211557750,Trawlers,
211557830,Tanker,
211557890,Cargo,
211557960,Cargo,
211557990,Tanker,
211558160,Squid,
211558200,Tanker,
211558470,Sailing,
211558830,Sailing,
211559130,Sailing,
211559390,Tanker,
211559700,Tanker,
211559990,Trawlers,
211560180,Cargo,
211560210,Cargo,
211560270,Sailing,
211560830,Sailing,
211560890,Set longlines,
211561590,Sailing,
211561730,Tanker,
211563260,Cargo,
211563860,Sailing,
211564410,Tug,
211565720,Sailing,
211566720,Tanker,
211566840,Set gillnets,
211566940,Sailing,
211569630,Cargo,
211570140,Pilot,
211572460,Sailing,
211572830,Sailing,
211573560,Tug,
211573780,Trawlers,
211574000,Tug,
211574500,Sailing,
211576360,Sailing,
211576840,Trawlers,
211576900,Trawlers,
211578060,Set longlines,
211579130,Set gillnets,
211579600,Tug,
211580000,Reefer,
211581120,Tug,
211581910,Cargo,
211582600,Tanker,
211585010,Tanker,
211586690,Set gillnets,
211587000,Trawlers,
211587750,Trawlers,
211587970,Set gillnets,
211588000,Trawlers,
211588220,Squid,
211588230,Tanker,
211588530,Trawlers,
211588580,Pilot,
211588610,Tanker,
211588680,Sailing,
211589210,Tanker,
211589480,Set gillnets,
211589500,Tanker,
211589800,Tanker,
211590050,Cargo,Tanker
211590150,Tug,
211590200,Tanker,
211590370,Pots and traps,
211590990,Tug,
211591000,Cargo,
211591090,Sailing,
211606000,Reefer,
211608000,Trawlers,Trawlers
211611000,Cargo,
211622000,Sailing,
211625000,Trawlers,Trawlers
211626000,Trawlers,
211629000,Tug,
211630000,Cargo,
211631000,Tanker,Tanker
211636000,Tanker,
211638000,Reefer,
211640000,Set gillnets,
211644000,Cargo,
211646000,Cargo,
211648000,Set gillnets,
211651000,Cargo,Cargo
211657000,Cargo,
211671000,Trawlers,Trawlers
211684000,Cargo,
211685000,Reefer,
211687000,Cargo,
211690000,Tug,
211691000,Cargo,Cargo
211693000,Cargo,
211698000,Tanker,
211701000,Reefer,
211704000,Cargo,
211706000,Cargo,
211707000,Reefer,
211720000,Cargo,
211721000,Cargo,
211723000,Reefer,
211727000,Cargo,Cargo
211728000,Cargo,Cargo
211729000,Tug,
211730000,Pilot,
211738000,Cargo,Cargo
211739000,Reefer,
211742000,Cargo,
211744000,Cargo,
211750000,Reefer,
211753000,Trawlers,
211755000,Cargo,
211766000,Cargo,
211771000,Cargo,
211774000,Cargo,
211776000,Reefer,
211778000,Cargo,
211779000,Cargo,
211781000,Cargo,
211782000,Cargo,
211794000,Cargo,
211795000,Trawlers,
211801000,Cargo,
211809000,Tanker,Tanker
211810000,Cargo,
211811000,Tanker,
211813000,Reefer,
211815000,Trawlers,Trawlers
211819000,Reefer,
211820000,Cargo,
211822000,Tanker,
211824000,Squid,
211829000,Cargo,
211830000,Cargo,
211831000,Cargo,
211837000,Cargo,
211839000,Cargo,
211845000,Cargo,
211852000,Reefer,
211857000,Reefer,
211858000,Reefer,
211859000,Cargo,
211860000,Cargo,
211862000,Reefer,
211869000,Cargo,
211873000,Cargo,
211876000,Tug,
211881000,Reefer,
211891000,Cargo,
211892000,Cargo,
211896000,Sailing,
211898000,Tanker,
211905000,Sailing,
211906000,Sailing,
211910000,Sailing,
211911000,Sailing,
211912000,Reefer,
211913000,Sailing,
211914000,Sailing,
211999999,Trawlers,
212004000,Cargo,
212007000,Cargo,
212008000,Sailing,
212009000,Tanker,
212017000,Reefer,
212018000,Cargo,
212022000,Cargo,
212026000,Cargo,
212029000,Sailing,
212031000,Tanker,
212032000,Tanker,
212033000,Reefer,
212034000,Trawlers,
212036000,Cargo,
212037000,Sailing,Cargo
212040000,Cargo,
212044000,Reefer,
212046000,Reefer,
212048000,Reefer,
212049000,Cargo,
212050000,Reefer,
212052000,Cargo,
212053000,Cargo,
212054000,Cargo,
212055000,Cargo,
212056000,Reefer,
212058000,Cargo,
212060000,Cargo,
212065000,Cargo,
212067000,Purse seines,
212068000,Cargo,
212070000,Tanker,
212072000,Tanker,
212077000,Tanker,
212084000,Tanker,
212085000,Cargo,
212089000,Tanker,
212091000,Tanker,
212092000,Tug,
212093000,Cargo,
212095000,Trawlers,
212097000,Tanker,
212100000,Tanker,
212102000,Cargo,
212103000,Tanker,
212105000,Reefer,
212109000,Tanker,
212111000,Tanker,
212112000,Reefer,
212115000,Tug,
212116000,Tug,
212118000,Tanker,
212119000,Reefer,
212121000,Tanker,
212121210,Tug,
212123000,Tanker,
212125000,Cargo,
212126000,Trawlers,Tanker
212130000,Reefer,
212132000,Tanker,
212136000,Seismic vessel,
212137000,Tanker,
212139000,Cargo,
212140000,Reefer,
212145000,Cargo,
212146000,Trawlers,
212151000,Cargo,
212156000,Tanker,
212157000,Reefer,Cargo
212158000,Cargo,
212159000,Reefer,
212160000,Cargo,
212161000,Reefer,
212164000,Reefer,
212170000,Cargo,
212171000,Cargo,
212172000,Sailing,Cargo
212175000,Cargo,
212176000,Reefer,
212177000,Tanker,
212182000,Tanker,
212186000,Reefer,
212188000,Cargo,
212190000,Cargo,
212200000,Seismic vessel,
212204000,Cargo,Cargo
212208000,Trawlers,
212215000,Cargo,
212217000,Cargo,
212218000,Tanker,
212220000,Trawlers,
212227000,Tanker,
212230000,Trawlers,
212231000,Tanker,
212232000,Cargo,
212234000,Reefer,
212236000,Cargo,
212240000,Tanker,
212249000,Cargo,
212250000,Cargo,Cargo
212255000,Reefer,
212257000,Tanker,
212258000,Tanker,
212263000,Cargo,
212265000,Reefer,
212272000,Reefer,
212273000,Tanker,
212275000,Reefer,
212276000,Cargo,
212279000,Purse seines,
212280000,Cargo,Cargo
212286000,Sailing,
212287000,Cargo,
212297000,Tanker,
212304000,Tanker,
212310000,Sailing,
212314000,Cargo,
212323000,Tanker,
212326254,Trawlers,
212330000,Reefer,
212333000,Cargo,
212336000,Reefer,
212337000,Cargo,
212340000,Reefer,
212341000,Reefer,
212357000,Cargo,
212360000,Cargo,
212362000,Sailing,
212363000,Cargo,
212371000,Cargo,
212372000,Tanker,
212373000,Reefer,
212375000,Sailing,
212376000,Sailing,
212380000,Tanker,
212382000,Cargo,
212383000,Tug,
212384000,Sailing,
212389000,Reefer,
212390000,Pots and traps,
212392000,Pots and traps,
212393000,Cargo,
212394000,Pilot,
212397000,Cargo,
212398000,Purse seines,
212400000,Sailing,
212404000,Cargo,
212408000,Tanker,
212410000,Tanker,
212420000,Cargo,
212422000,Tanker,
212423000,Reefer,
212425000,Reefer,
212427000,Reefer,
212434000,Tanker,
212439000,Reefer,
212442000,Tanker,
212450000,Reefer,
212456000,Reefer,
212461000,Cargo,
212472000,Sailing,
212477000,Cargo,
212487000,Trawlers,
212488000,Tanker,
212494000,Trawlers,
212503000,Purse seines,
212507000,Reefer,
212511000,Cargo,
212517000,Tug,
212521000,Tanker,
212522000,Tanker,
212526000,Reefer,
212536000,Tanker,
212541000,Trawlers,
212542000,Trawlers,
212551000,Reefer,
212552000,Reefer,
212553000,Purse seines,
212555000,Tanker,
212557000,Cargo,
212561000,Sailing,
212570000,Tug,
212571000,Tanker,
212572000,Cargo,
212577000,Tanker,
212579000,Tug,
212581000,Tanker,
212586000,Cargo,
212587000,Cargo,
212593000,Trawlers,
212595000,Cargo,
212598000,Tanker,
212599000,Seismic vessel,
212600000,Tanker,
212602000,Reefer,
212607000,Reefer,
212609000,Tanker,
212613000,Cargo,
212615000,Reefer,
212617000,Reefer,
212618000,Cargo,
212619000,Tanker,
212634000,Reefer,
212636000,Cargo,
212640000,Tug,
212641000,Cargo,
212643000,Reefer,
212644000,Sailing,
212645000,Reefer,
212651000,Cargo,
212654000,Cargo,
212655000,Reefer,
212662000,Tanker,
212663000,Seismic vessel,
212664000,Tanker,
212667000,Reefer,
212669000,Reefer,
212671000,Reefer,
212672000,Reefer,
212674000,Cargo,
212675000,Reefer,Cargo
212679000,Trawlers,
212682000,Cargo,
212685000,Reefer,
212695000,Tanker,
212696000,Tug,
212706000,Cargo,Cargo
212709000,Tanker,
212711000,Cargo,
212712000,Tanker,
212714000,Cargo,
212720000,Tanker,
212721000,Tanker,
212722000,Tanker,
212723000,Cargo,
212728000,Reefer,
212731000,Cargo,
212734000,Cargo,
212735000,Reefer,
212740000,Sailing,
212741000,Tanker,
212744000,Cargo,
212746000,Tanker,
212755000,Trawlers,
212756000,Sailing,
212758000,Tanker,
212761000,Tug,
212762000,Sailing,
212764000,Trawlers,
212771000,Cargo,
212772000,Cargo,
212773000,Cargo,
212777000,Reefer,
212783000,Tanker,
212785000,Trawlers,
212789000,Cargo,
212790000,Cargo,
212791000,Reefer,
212795000,Tanker,
212797000,Cargo,
212801000,Reefer,
212808000,Reefer,
212810000,Cargo,
212817000,Reefer,
212818000,Cargo,
212819000,Cargo,
212831000,Sailing,
212835000,Seismic vessel,
212836000,Cargo,
212838000,Cargo,
212839000,Trawlers,
212843000,Cargo,
212845000,Tanker,
212848000,Tanker,
212852000,Cargo,
212854000,Tug,
212855000,Cargo,
212856000,Reefer,
212857000,Reefer,Reefer
212858000,Trawlers,
212865000,Cargo,
212870000,Tug,
212876000,Cargo,
212877000,Sailing,
212879000,Cargo,
212882000,Sailing,
212883000,Tanker,
212890000,Tug,
212891000,Cargo,
212893000,Trawlers,
212903000,Cargo,
212905000,Cargo,
212909000,Cargo,
212914000,Cargo,
212915000,Reefer,
212917000,Sailing,
212918000,Reefer,
212919000,Cargo,
212923000,Cargo,
212925000,Cargo,
212932000,Cargo,
212933000,Cargo,
212934000,Cargo,
212939000,Cargo,
212942000,Tanker,
212946000,Set gillnets,Tanker
212947000,Tanker,Tanker
212949000,Sailing,
212950000,Cargo,
212955000,Reefer,
212965000,Sailing,
212973000,Reefer,
212983001,Sailing,
212983007,Reefer,
213049000,Set longlines,
213062000,Purse seines,
213142000,Trawlers,
213194000,Pilot,
213241000,Pilot,
213242000,Set gillnets,
213274576,Tug,
213440000,Tug,
213736000,Trawlers,
213786798,Tug,
213788000,Set longlines,
213855000,Set gillnets,
213861000,Cargo,
213873000,Reefer,
213913000,Reefer,
213937000,Tug,
214111112,Reefer,
214111114,Reefer,
214111123,Cargo,
214180101,Set gillnets,
214180105,Sailing,
214180110,Reefer,
214180112,Tug,
214180117,Reefer,
214180118,Reefer,
214180204,Reefer,
214180219,Sailing,
214180223,Reefer,
214180224,Reefer,
214180305,Reefer,
214180307,Purse seines,
214180405,Cargo,
214180406,Tug,
214180407,Tug,
214180408,Reefer,
214180415,Reefer,
214180418,Reefer,
214180426,Reefer,
214180501,Reefer,
214180509,Reefer,
214180510,Cargo,
214180601,Reefer,
214180608,Cargo,
214180612,Reefer,
214180614,Pole and line,
214180615,Seismic vessel,
214180618,Reefer,
214180626,Sailing,
214180702,Cargo,
214180704,Trawlers,
214180705,Trawlers,
214180708,Reefer,
214180711,Reefer,
214180714,Reefer,
214180721,Reefer,
214180801,Cargo,
214180802,Cargo,
214180810,Reefer,
214180815,Reefer,
214180821,Sailing,
214180905,Sailing,
214180910,Seismic vessel,
214180911,Reefer,
214180912,Trawlers,
214180913,Reefer,
214180914,Cargo,
214180917,Trawlers,
214180920,Reefer,
214180921,Trawlers,
214180922,Reefer,
214180924,Purse seines,
214181003,Reefer,
214181004,Seismic vessel,
214181008,Reefer,
214181011,Reefer,
214181012,Pole and line,
214181016,Reefer,
214181017,Reefer,
214181018,Reefer,
214181020,Reefer,
214181021,Reefer,
214181025,Tug,
214181102,Cargo,
214181106,Sailing,
214181109,Cargo,
214181112,Reefer,
214181124,Set longlines,
214181201,Reefer,
214181202,Tug,
214181205,Reefer,
214181206,Reefer,
214181207,Trawlers,
214181209,Tug,
214181217,Sailing,
214181219,Reefer,
214181224,Sailing,
214181225,Seismic vessel,
214181226,Trawlers,
214181303,Reefer,
214181305,Reefer,
214181314,Tanker,
214181318,Reefer,
214181321,Trawlers,
214181322,Reefer,
214181324,Trawlers,
214181325,Tug,
214181326,Pots and traps,
214181402,Seismic vessel,
214181405,Sailing,
214181408,Purse seines,
214181410,Seismic vessel,
214181411,Tanker,
214181413,Reefer,
214181415,Reefer,
214181416,Trawlers,
214181418,Reefer,
214181419,Reefer,
214181420,Reefer,
214181421,Trawlers,
214181423,Sailing,
214181424,Set gillnets,
214181426,Reefer,
214181501,Reefer,
214181504,Reefer,
214181505,Reefer,
214181511,Seismic vessel,
214181512,Seismic vessel,
214181514,Reefer,
214181516,Reefer,
214181519,Trawlers,
214181520,Trawlers,
214181521,Reefer,
214181523,Reefer,
214181601,Trawlers,
214181602,Reefer,
214181607,Reefer,
214181609,Reefer,
214181610,Reefer,
214181611,Reefer,
214181616,Sailing,
214181619,Reefer,
214181621,Reefer,
214181622,Trawlers,
214181623,Purse seines,
214181625,Seismic vessel,
214181626,Sailing,
214181706,Trawlers,
214181709,Seismic vessel,
214181711,Reefer,
214181712,Reefer,
214181713,Cargo,
214181714,Reefer,
214181716,Reefer,
214181717,Reefer,
214181719,Trawlers,
214181803,Tanker,
214181805,Reefer,
214181807,Tanker,
214181808,Cargo,
214181813,Reefer,
214181814,Reefer,
214181817,Tug,
214181818,Tanker,
214181819,Sailing,
214181820,Reefer,
214181821,Reefer,
214181822,Reefer,
214181825,Reefer,
214181902,Reefer,
214181904,Reefer,
214181906,Trawlers,
214181909,Sailing,
214181910,Reefer,
214181911,Reefer,
214181912,Reefer,
214181915,Set gillnets,
214181917,Sailing,
214181919,Pots and traps,
214181921,Reefer,
214181924,Tug,
214320565,Cargo,
215000460,Purse seines,
215013000,Reefer,
215018000,Reefer,
215020000,Reefer,
215025000,Cargo,
215026000,Reefer,
215028000,Cargo,
215030000,Tanker,
215032000,Tanker,
215035000,Reefer,
215037000,Reefer,
215038000,Tanker,
215039000,Cargo,
215040000,Cargo,
215041000,Tanker,
215042000,Seismic vessel,
215045000,Purse seines,
215046000,Cargo,
215047000,Trawlers,
215049000,Tanker,
215051000,Reefer,
215052000,Tanker,
215055000,Sailing,
215057000,Cargo,
215059000,Reefer,
215060000,Cargo,
215061000,Tanker,
215062000,Tanker,
215064000,Tanker,Tanker
215065000,Cargo,
215070000,Tanker,
215074000,Reefer,
215075000,Purse seines,
215078000,Reefer,
215080000,Cargo,
215081000,Reefer,
215083000,Cargo,
215085000,Tanker,
215086000,Reefer,
215087000,Cargo,
215090000,Tanker,
215092000,Reefer,
215096000,Tanker,
215097000,Reefer,
215098000,Reefer,
215101000,Cargo,
215102000,Seismic vessel,
215104000,Reefer,
215106000,Cargo,
215107000,Tanker,
215108000,Reefer,
215110000,Tanker,
215113000,Cargo,
215115000,Cargo,
215116000,Purse seines,
215118000,Tanker,
215120000,Tanker,
215122000,Reefer,
215123000,Reefer,
215126000,Reefer,
215128000,Reefer,
215131000,Reefer,
215135000,Tanker,
215136000,Cargo,
215137000,Tanker,
215138000,Reefer,
215139000,Cargo,
215141000,Reefer,
215142000,Tanker,
215143000,Reefer,
215144000,Tanker,
215145000,Tug,
215150000,Tanker,
215153000,Reefer,
215155000,Tanker,
215156000,Reefer,
215160000,Reefer,
215161000,Cargo,
215162000,Tanker,
215163000,Cargo,
215164000,Tanker,
215169000,Reefer,
215170000,Cargo,
215171000,Reefer,
215172000,Tanker,
215175000,Reefer,
215176000,Cargo,
215177000,Tanker,
215178000,Tanker,
215182000,Reefer,
215183000,Reefer,
215184000,Reefer,
215188000,Cargo,
215190000,Reefer,
215191000,Reefer,
215193000,Tanker,
215194000,Tanker,
215195000,Reefer,
215200000,Cargo,
215201000,Reefer,
215202000,Tanker,
215203000,Tanker,
215205000,Tanker,
215206000,Reefer,
215208000,Cargo,
215209000,Tanker,
215210000,Cargo,
215211000,Cargo,
215213000,Tanker,
215216000,Tanker,
215218000,Tanker,
215220000,Reefer,
215222000,Cargo,
215223000,Reefer,
215226000,Tanker,
215228000,Reefer,
215234000,Tanker,
215235000,Cargo,
215236000,Reefer,
215237000,Cargo,
215241000,Cargo,
215242000,Tanker,Tanker
215245000,Cargo,
215247000,Cargo,
215250000,Cargo,
215252000,Cargo,
215254000,Tanker,
215260000,Sailing,
215263000,Reefer,
215268000,Cargo,
215271000,Reefer,
215273000,Reefer,
215274000,Reefer,
215277000,Cargo,
215280000,Reefer,
215283000,Reefer,
215284000,Tanker,
215285000,Reefer,
215286000,Tanker,Tanker
215287000,Tanker,
215295000,Cargo,
215297000,Reefer,
215299000,Tanker,
215300000,Cargo,
215305000,Tanker,
215311000,Cargo,
215312000,Cargo,
215316000,Reefer,
215317000,Cargo,
215324000,Tanker,
215330000,Reefer,
215331000,Cargo,
215336000,Cargo,
215338000,Tanker,
215339000,Tanker,
215343000,Trawlers,
215345000,Tanker,
215346000,Cargo,
215349000,Tanker,
215350000,Tanker,
215357000,Cargo,
215359000,Tanker,
215360000,Sailing,
215361000,Tanker,
215365000,Reefer,
215371000,Tanker,
215375000,Tanker,
215376000,Cargo,
215379000,Tanker,
215380000,Reefer,
215381000,Cargo,
215386000,Cargo,
215387000,Tanker,
215388000,Reefer,
215389000,Tanker,
215390000,Reefer,
215391000,Cargo,
215392000,Tanker,
215393000,Tug,
215394000,Reefer,
215398000,Cargo,
215399000,Cargo,
215400000,Cargo,
215404000,Cargo,
215407000,Reefer,
215408000,Cargo,
215410000,Tanker,
215420000,Reefer,
215421000,Cargo,
215425000,Cargo,
215428000,Reefer,
215430000,Reefer,
215431000,Reefer,
215432000,Tanker,
215438000,Cargo,
215439000,Cargo,
215440000,Reefer,
215441000,Sailing,
215445000,Reefer,
215447000,Tanker,
215450000,Cargo,
215453000,Tanker,
215454000,Tanker,
215460000,Reefer,
215462000,Tanker,
215464000,Tanker,
215467000,Sailing,
215468000,Cargo,
215469000,Cargo,
215471000,Tanker,
215477000,Tanker,
215478000,Cargo,
215479000,Sailing,
215481000,Cargo,
215482000,Tanker,
215485000,Cargo,
215497000,Tanker,
215499000,Reefer,
215500000,Reefer,
215503000,Tanker,
215504000,Cargo,
215506000,Reefer,
215508000,Reefer,
215509000,Reefer,
215511000,Tanker,
215511500,Tanker,
215512000,Tanker,
215517000,Cargo,
215520000,Trawlers,Tanker
215521000,Cargo,
215522000,Cargo,
215528000,Reefer,
215533000,Tanker,
215535000,Tanker,
215537000,Trawlers,
215539000,Reefer,
215544000,Reefer,
215545000,Tanker,
215554000,Tanker,
215555000,Cargo,
215562000,Reefer,
215563000,Tanker,
215566000,Reefer,
215567000,Tanker,
215571000,Tanker,
215572000,Reefer,
215576000,Reefer,
215579000,Cargo,
215580000,Tanker,
215581000,Reefer,
215582000,Reefer,
215585000,Reefer,
215586000,Sailing,
215593000,Tanker,
215599000,Reefer,
215601000,Tug,
215603000,Tanker,
215604000,Sailing,
215606000,Sailing,
215607000,Sailing,
215608000,Cargo,
215617000,Cargo,
215618000,Tanker,
215626000,Reefer,
215627000,Reefer,
215629000,Reefer,
215631000,Trawlers,Tanker
215632000,Cargo,
215635000,Trawlers,
215637000,Reefer,
215639000,Reefer,
215641000,Purse seines,
215646000,Reefer,
215647000,Reefer,
215648000,Tanker,
215654000,Reefer,
215656000,Cargo,
215657000,Trawlers,
215660000,Sailing,
215663000,Reefer,
215667000,Reefer,
215675000,Reefer,
215676000,Cargo,
215677000,Cargo,
215678000,Reefer,
215679000,Cargo,
215681000,Tanker,
215683000,Tanker,
215689000,Reefer,
215691000,Tanker,
215692000,Reefer,
215695000,Reefer,
215701000,Reefer,
215703000,Reefer,
215704000,Sailing,
215705000,Reefer,
215713000,Tanker,
215714000,Cargo,
215718000,Tanker,
215720000,Reefer,
215724000,Cargo,
215729000,Trawlers,
215733000,Reefer,
215734000,Tanker,
215735000,Tanker,
215736000,Reefer,Tanker
215737000,Cargo,
215738000,Cargo,
215739000,Reefer,Tanker
215740000,Sailing,
215752000,Reefer,
215753000,Tanker,
215757000,Tug,
215759000,Reefer,
215760000,Cargo,
215761000,Cargo,
215762000,Tanker,
215767000,Tanker,
215770000,Reefer,
215771000,Cargo,
215772000,Tanker,
215781000,Tanker,
215782000,Tanker,
215783000,Sailing,
215784000,Reefer,
215793000,Purse seines,
215795000,Trawlers,
215796000,Reefer,
215797000,Reefer,
215802000,Reefer,
215805000,Tanker,
215807000,Reefer,
215810000,Tanker,
215811000,Tanker,
215813000,Sailing,
215817000,Reefer,
215818000,Seismic vessel,
215819000,Cargo,
215820000,Reefer,
215821000,Cargo,
215822000,Tanker,
215823000,Cargo,
215824000,Reefer,
215826000,Tanker,
215832000,Tanker,
215837000,Purse seines,
215838000,Sailing,
215839000,Reefer,
215847000,Tanker,
215848000,Cargo,
215850000,Cargo,
215851000,Cargo,
215852000,Tug,
215853000,Tanker,
215854000,Reefer,
215856000,Reefer,
215857000,Reefer,
215863000,Sailing,
215864000,Tanker,
215865000,Cargo,
215866000,Tanker,
215867000,Tanker,
215868000,Cargo,
215869000,Sailing,
215870000,Tanker,
215871000,Cargo,
215873000,Reefer,
215874000,Tanker,
215877000,Tanker,
215883000,Sailing,
215887000,Reefer,
215891000,Cargo,
215892000,Cargo,
215896000,Cargo,
215901000,Reefer,
215903000,Trawlers,
215904000,Sailing,
215905000,Purse seines,
215911000,Trawlers,
215912000,Sailing,
215913000,Reefer,
215917000,Reefer,
215923000,Seismic vessel,
215924000,Reefer,
215925000,Tanker,
215926000,Tanker,
215929000,Reefer,Cargo
215934000,Sailing,
215937000,Reefer,
215939000,Tug,
215940000,Tug,
215942000,Tug,
215945000,Sailing,
215946000,Tanker,
215947000,Tanker,
215948000,Tanker,
215951000,Sailing,
215954000,Reefer,
215958000,Tanker,
215964000,Tanker,Tanker
215971000,Tanker,
215972000,Tanker,
215974000,Tanker,
215975000,Tanker,
215976000,Sailing,
215978000,Tanker,
215980000,Reefer,
215983000,Seismic vessel,
215991000,Reefer,
218003000,Tug,
218004000,Trawlers,
218005000,Tanker,
218012753,Cargo,
218015000,Cargo,
218017000,Cargo,
218019000,Cargo,
218023000,Cargo,
218024000,Cargo,Cargo
218025000,Cargo,
218029000,Cargo,
218031000,Reefer,
218039000,Sailing,
218042000,Cargo,
218044000,Cargo,
218056000,Reefer,
218057000,Tanker,
218059000,Cargo,
218060000,Cargo,
218061000,Cargo,
218062000,Cargo,
218063000,Cargo,
218066000,Trawlers,
218068000,Sailing,
218069000,Cargo,
218070000,Cargo,
218071000,Cargo,
218072000,Cargo,
218073000,Cargo,
218074000,Cargo,
218075000,Cargo,
218080000,Cargo,
218082000,Cargo,Cargo
218084000,Sailing,
218085000,Cargo,
218087000,Cargo,Cargo
218092000,Cargo,
218094000,Trawlers,
218096000,Trawlers,
218098000,Cargo,
218106000,Reefer,
218107000,Cargo,
218108000,Reefer,
218113000,Reefer,
218114000,Reefer,
218115000,Reefer,
218121000,Cargo,
218125000,Pole and line,Trawlers
218127000,Reefer,
218132000,Cargo,Cargo
218143000,Trawlers,
218146000,Cargo,
218150000,Cargo,
218153000,Reefer,
218155000,Cargo,
218158000,Cargo,
218159000,Sailing,
218160000,Sailing,
218161000,Cargo,
218162000,Trawlers,Trawlers
218170000,Reefer,
218171000,Purse seines,
218172000,Sailing,
218176000,Seismic vessel,
218179000,Tanker,
218181000,Cargo,
218186000,Cargo,
218187000,Cargo,
218197000,Tug,
218252000,Cargo,
218257000,Tug,
218261000,Cargo,
218264000,Trawlers,Trawlers
218272000,Tug,
218273000,Reefer,
218278000,Cargo,
218284000,Cargo,
218286000,Trawlers,
218287000,Cargo,
218289000,Cargo,
218292000,Reefer,
218298000,Purse seines,
218304000,Sailing,
218310000,Cargo,
218317000,Cargo,
218321000,Tug,
218325000,Trawlers,Trawlers
218326000,Cargo,
218334000,Sailing,
218346000,Sailing,
218350000,Reefer,
218352000,Cargo,
218355000,Cargo,
218356000,Purse seines,
218359000,Trawlers,Trawlers
218361000,Cargo,
218363000,Trawlers,
218364000,Cargo,
218366000,Cargo,
218367000,Trawlers,Trawlers
218371000,Cargo,
218376000,Sailing,
218384000,Tug,
218389000,Seismic vessel,
218393000,Tug,
218400000,Cargo,
218406000,Seismic vessel,
218411000,Tug,
218413000,Sailing,
218415000,Tug,Cargo
218423000,Reefer,
218430000,Tug,
218432000,Cargo,
218433000,Cargo,
218439000,Tanker,
218441000,Cargo,
218442000,Trawlers,
218444000,Cargo,
218446000,Sailing,
218447000,Reefer,
218448000,Cargo,
218455000,Cargo,
218460000,Cargo,
218465000,Tug,
218469000,Cargo,
218485000,Cargo,
218488000,Tug,
218489000,Cargo,
218490000,Cargo,
218491000,Cargo,
218492000,Tanker,
218505000,Reefer,
218506000,Cargo,
218507000,Reefer,
218509000,Cargo,
218510000,Purse seines,
218533000,Reefer,
218534000,Cargo,
218536000,Cargo,
218538000,Cargo,
