mmsi,label
244700253,Tanker
244700326,Tanker
244700378,Tanker
244700379,Tanker
244700498,Tanker
244700621,Tanker
244700688,Tanker
244700714,Tanker
244700763,Tanker
244700786,Tanker
244700820,Tanker
244700828,Tanker
244700853,Tanker
244700884,Tanker
244700991,Tanker
244710043,Tanker
244710116,Tanker
244710157,Tanker
244710207,Tanker
244710352,Tanker
244710367,Tanker
244710549,Tanker
244710652,Tanker
244710659,Tanker
244710710,Tanker
244710736,Tanker
244710868,Tanker
244710870,Tanker
244710871,Tanker
244710874,Tanker
244710876,Tanker
244710879,Tanker
244710903,Tanker
244730016,Tanker
244730020,Tanker
244730066,Tanker
244730148,Tanker
244730209,Tanker
244730210,Tanker
244730279,Tanker
244730368,Tanker
244730485,Tanker
244730603,Tanker
244740052,Tanker
244740096,Tanker
244740404,Tanker
244740488,Tanker
244740681,Tanker
244740687,Tanker
244740763,Tanker
244740787,Tanker
244750008,Tanker
244750306,Tanker
244750309,Tanker
244750350,Tanker
244750356,Tanker
244750641,Tanker
244750922,Tanker
244750961,Tanker
244750986,Tanker
244770838,Tanker
244961000,Tanker
245010000,Tanker
245073000,Tanker
245405000,Tanker
245689000,Tanker
246271000,Tanker
246346000,Tanker
246392000,Tanker
246414000,Tanker
246419000,Tanker
246436000,Tanker
246545000,Tanker
246725000,Tanker
247002000,Tanker
247003000,Tanker
247005000,Tanker
247006000,Tanker
247007000,Tanker
247077500,Tanker
247118900,Tanker
247157300,Tanker
247164900,Tanker
247270900,Tanker
247272700,Tanker
247284200,Tanker
247287200,Tanker
248043000,Tanker
248127000,Tanker
248791000,Tanker
249049000,Tanker
249193000,Tanker
249425000,Tanker
249465000,Tanker
249546000,Tanker
249598000,Tanker
249677000,Tanker
249803000,Tanker
249812000,Tanker
249929000,Tanker
253242210,Tanker
253242232,Tanker
253242276,Tanker
253242302,Tanker
253377000,Tanker
253437000,Tanker
255714000,Tanker
255801670,Tanker
255803990,Tanker
255817000,Tanker
256175000,Tanker
256281000,Tanker
256462000,Tanker
256495000,Tanker
256590000,Tanker
256765000,Tanker
256775000,Tanker
256787000,Tanker
256788000,Tanker
256798000,Tanker
256815000,Tanker
256887000,Tanker
257063600,Tanker
257426000,Tanker
257433000,Tanker
257942000,Tanker
257983000,Tanker
258090000,Tanker
258715000,Tanker
259737000,Tanker
259759000,Tanker
259948000,Tanker
261000270,Tanker
261000560,Tanker
261198000,Tanker
263702340,Tanker
265217000,Tanker
265504570,Tanker
265550210,Tanker
265581970,Tanker
265610040,Tanker
265612300,Tanker
265882000,Tanker
266203000,Tanker
266212000,Tanker
266225000,Tanker
266281000,Tanker
266310000,Tanker
266321000,Tanker
269056415,Tanker
269056766,Tanker
269056957,Tanker
269057072,Tanker
269057123,Tanker
269057129,Tanker
269057132,Tanker
269057172,Tanker
269057207,Tanker
269057208,Tanker
269057227,Tanker
269057234,Tanker
269057259,Tanker
269057261,Tanker
269057316,Tanker
269057360,Tanker
269057368,Tanker
269057378,Tanker
271042475,Tanker
273311340,Tanker
273318420,Tanker
273331620,Tanker
273335320,Tanker
273349020,Tanker
273350220,Tanker
273351850,Tanker
273351970,Tanker
273354700,Tanker
273355640,Tanker
273356220,Tanker
273358610,Tanker
273359960,Tanker
273421260,Tanker
273426540,Tanker
273432870,Tanker
273441620,Tanker
273453660,Tanker
273458950,Tanker
275357000,Tanker
276260000,Tanker
276297000,Tanker
276462000,Tanker
276691000,Tanker
303294000,Tanker
303656000,Tanker
304050864,Tanker
304050982,Tanker
304070935,Tanker
304070991,Tanker
308262000,Tanker
308483000,Tanker
308927000,Tanker
309225000,Tanker
309438000,Tanker
309564000,Tanker
310486000,Tanker
311017100,Tanker
311021600,Tanker
311044900,Tanker
311168000,Tanker
311261000,Tanker
311601000,Tanker
311799000,Tanker
311821000,Tanker
312784000,Tanker
316002106,Tanker
316013960,Tanker
319027200,Tanker
319036000,Tanker
319206000,Tanker
319252000,Tanker
319479000,Tanker
351062000,Tanker
351710000,Tanker
352984000,Tanker
353973000,Tanker
354252000,Tanker
354511000,Tanker
356182000,Tanker
356193000,Tanker
356369000,Tanker
356952000,Tanker
357586000,Tanker
366539000,Tanker
366948190,Tanker
366962000,Tanker
367134000,Tanker
367353660,Tanker
367457000,Tanker
367688000,Tanker
368295000,Tanker
370122000,Tanker
370337000,Tanker
370920000,Tanker
371008000,Tanker
371118000,Tanker
371777000,Tanker
372219000,Tanker
373130000,Tanker
373194000,Tanker
373330000,Tanker
412018340,Tanker
412018370,Tanker
412018410,Tanker
412022010,Tanker
412024540,Tanker
412031010,Tanker
412047120,Tanker
412047130,Tanker
412206850,Tanker
412301050,Tanker
412372120,Tanker
412375450,Tanker
412375670,Tanker
412377230,Tanker
412378760,Tanker
412378770,Tanker
412378910,Tanker
412379060,Tanker
412379240,Tanker
412379350,Tanker
412379360,Tanker
412379510,Tanker
412380130,Tanker
412421140,Tanker
412431810,Tanker
412436820,Tanker
412436920,Tanker
412437490,Tanker
412437560,Tanker
412462020,Tanker
412523460,Tanker
412650000,Tanker
412661000,Tanker
412665000,Tanker
412703850,Tanker
412760920,Tanker
412763640,Tanker
412763980,Tanker
412763990,Tanker
412764280,Tanker
412764840,Tanker
413018050,Tanker
413050510,Tanker
413118000,Tanker
413119209,Tanker
413137000,Tanker
413255000,Tanker
413256000,Tanker
413271750,Tanker
413302350,Tanker
413302360,Tanker
413302410,Tanker
413325410,Tanker
413326680,Tanker
413328040,Tanker
413350710,Tanker
413358210,Tanker
413358220,Tanker
413360780,Tanker
413370640,Tanker
413370860,Tanker
413371120,Tanker
413372330,Tanker
413372720,Tanker
413373420,Tanker
413375960,Tanker
413377130,Tanker
413377330,Tanker
413377340,Tanker
413377380,Tanker
413400630,Tanker
413401070,Tanker
413402370,Tanker
413402460,Tanker
413403210,Tanker
413405390,Tanker
413405870,Tanker
413410960,Tanker
413413010,Tanker
413420690,Tanker
413430950,Tanker
413432240,Tanker
413436190,Tanker
413436660,Tanker
413438570,Tanker
413439550,Tanker
413439910,Tanker
413440240,Tanker
413441610,Tanker
413443460,Tanker
413443590,Tanker
413444750,Tanker
413445010,Tanker
413445350,Tanker
413445470,Tanker
413445880,Tanker
413446080,Tanker
413446720,Tanker
413447410,Tanker
413461610,Tanker
413471520,Tanker
413471670,Tanker
413521690,Tanker
413651000,Tanker
413693760,Tanker
413695940,Tanker
413696440,Tanker
413696810,Tanker
413697180,Tanker
413697190,Tanker
413697670,Tanker
413762737,Tanker
413768684,Tanker
413770153,Tanker
413772091,Tanker
413772994,Tanker
413773693,Tanker
413774502,Tanker
413781898,Tanker
413788091,Tanker
413788155,Tanker
413790605,Tanker
413790606,Tanker
413790608,Tanker
413800626,Tanker
413801994,Tanker
413812401,Tanker
413812753,Tanker
413853554,Tanker
413900506,Tanker
413901483,Tanker
413903511,Tanker
413940217,Tanker
413960001,Tanker
413960939,Tanker
413961146,Tanker
413962205,Tanker
413985746,Tanker
413993994,Tanker
413998990,Tanker
416003449,Tanker
416179800,Tanker
416382000,Tanker
416449000,Tanker
428016000,Tanker
428019000,Tanker
431000147,Tanker
431000156,Tanker
431000175,Tanker
431000214,Tanker
431000224,Tanker
431000236,Tanker
431000243,Tanker
431000253,Tanker
431000275,Tanker
431000299,Tanker
431000301,Tanker
431000304,Tanker
431000332,Tanker
431000336,Tanker
431000338,Tanker
431000359,Tanker
431000384,Tanker
431000495,Tanker
431000498,Tanker
431000508,Tanker
431000528,Tanker
431000529,Tanker
431000567,Tanker
431000568,Tanker
431000594,Tanker
431000622,Tanker
431000628,Tanker
431000639,Tanker
431000654,Tanker
431000661,Tanker
431000670,Tanker
431000678,Tanker
431000689,Tanker
431000692,Tanker
431000693,Tanker
431000774,Tanker
431000778,Tanker
431000783,Tanker
431000792,Tanker
431000826,Tanker
431000828,Tanker
431000864,Tanker
431000875,Tanker
431000903,Tanker
431000912,Tanker
431000926,Tanker
431000932,Tanker
431000943,Tanker
431000951,Tanker
431000963,Tanker
431000968,Tanker
431000984,Tanker
431000985,Tanker
431000991,Tanker
431001002,Tanker
431001006,Tanker
431001045,Tanker
431001046,Tanker
431001052,Tanker
431001061,Tanker
431001062,Tanker
431001071,Tanker
431001082,Tanker
431001111,Tanker
431001112,Tanker
431001117,Tanker
431001151,Tanker
431001206,Tanker
431001216,Tanker
431001342,Tanker
431001343,Tanker
431001374,Tanker
431001387,Tanker
431001401,Tanker
431001427,Tanker
431001757,Tanker
431001837,Tanker
431001998,Tanker
431002005,Tanker
431002092,Tanker
431002261,Tanker
431002386,Tanker
431002508,Tanker
431002547,Tanker
431002586,Tanker
431002607,Tanker
431002774,Tanker
431002799,Tanker
431003024,Tanker
431003072,Tanker
431003089,Tanker
431003171,Tanker
431003174,Tanker
431003181,Tanker
431003203,Tanker
431003205,Tanker
431003277,Tanker
431003364,Tanker
431003365,Tanker
431003382,Tanker
431003404,Tanker
431003435,Tanker
431003469,Tanker
431003497,Tanker
431003521,Tanker
431003537,Tanker
431003616,Tanker
431003651,Tanker
431003715,Tanker
431003736,Tanker
431003751,Tanker
431003801,Tanker
431003903,Tanker
431004091,Tanker
431036000,Tanker
431100005,Tanker
431100033,Tanker
431100109,Tanker
431100146,Tanker
431100148,Tanker
431100155,Tanker
431100205,Tanker
431100221,Tanker
431100271,Tanker
431100283,Tanker
431100316,Tanker
431100348,Tanker
431100372,Tanker
431100682,Tanker
431100849,Tanker
431100878,Tanker
431100923,Tanker
431100931,Tanker
431100938,Tanker
431100966,Tanker
431101018,Tanker
431101028,Tanker
431101045,Tanker
431101051,Tanker
431101145,Tanker
431101162,Tanker
431101164,Tanker
431101171,Tanker
431169000,Tanker
431200143,Tanker
431200166,Tanker
431200655,Tanker
431300086,Tanker
431300218,Tanker
431300266,Tanker
431300401,Tanker
431300411,Tanker
431300454,Tanker
431300567,Tanker
431300697,Tanker
431300724,Tanker
431300762,Tanker
431301434,Tanker
431301595,Tanker
431301604,Tanker
431301631,Tanker
431301658,Tanker
431301706,Tanker
431301714,Tanker
431301747,Tanker
431301775,Tanker
431301796,Tanker
431336000,Tanker
431400035,Tanker
431400039,Tanker
431400063,Tanker
431400074,Tanker
431400115,Tanker
431400168,Tanker
431400179,Tanker
431400185,Tanker
431400201,Tanker
431400211,Tanker
431400216,Tanker
431400222,Tanker
431400233,Tanker
431400345,Tanker
431400367,Tanker
431400378,Tanker
431400418,Tanker
431400468,Tanker
431400496,Tanker
431400515,Tanker
431400523,Tanker
431400563,Tanker
431400649,Tanker
431400988,Tanker
431401017,Tanker
431401436,Tanker
431401462,Tanker
431401545,Tanker
431401796,Tanker
431401849,Tanker
431401856,Tanker
431401899,Tanker
431401925,Tanker
431401962,Tanker
431401974,Tanker
431401985,Tanker
431401993,Tanker
431401999,Tanker
431402034,Tanker
431402042,Tanker
431402051,Tanker
431402067,Tanker
431500018,Tanker
431500021,Tanker
431500058,Tanker
431500074,Tanker
431500104,Tanker
431500123,Tanker
431500144,Tanker
431500199,Tanker
431500239,Tanker
431500272,Tanker
431500282,Tanker
431500285,Tanker
431500344,Tanker
431500366,Tanker
431500395,Tanker
431500398,Tanker
431500465,Tanker
431500526,Tanker
431500541,Tanker
431501275,Tanker
431501616,Tanker
431501622,Tanker
431501643,Tanker
431501653,Tanker
431501663,Tanker
431501664,Tanker
431501685,Tanker
431501709,Tanker
431501712,Tanker
431501735,Tanker
431501737,Tanker
431501739,Tanker
431501741,Tanker
431501743,Tanker
431501745,Tanker
431501778,Tanker
431501785,Tanker
431501792,Tanker
431501797,Tanker
431501802,Tanker
431501815,Tanker
431501818,Tanker
431501832,Tanker
431501835,Tanker
431501837,Tanker
431501853,Tanker
431501865,Tanker
431501866,Tanker
431574000,Tanker
431600204,Tanker
431600872,Tanker
431601033,Tanker
431601615,Tanker
431602027,Tanker
431602305,Tanker
431602307,Tanker
431602345,Tanker
431680026,Tanker
431697000,Tanker
431773000,Tanker
431800034,Tanker
431800035,Tanker
431800616,Tanker
431800677,Tanker
431800699,Tanker
432356000,Tanker
432528000,Tanker
432825000,Tanker
441630000,Tanker
470717000,Tanker
477229100,Tanker
477541400,Tanker
477938600,Tanker
477995223,Tanker
503542000,Tanker
503609000,Tanker
503649000,Tanker
512219000,Tanker
538002783,Tanker
538003202,Tanker
538003218,Tanker
538003219,Tanker
538003359,Tanker
538003440,Tanker
538003615,Tanker
538004029,Tanker
538004548,Tanker
538005147,Tanker
548847000,Tanker
563548000,Tanker
565384000,Tanker
565742000,Tanker
566030000,Tanker
566217000,Tanker
566327000,Tanker
576321000,Tanker
636011160,Tanker
636012386,Tanker
636012522,Tanker
636012523,Tanker
636012596,Tanker
636012754,Tanker
636013850,Tanker
636014431,Tanker
636014974,Tanker
636015105,Tanker
636090888,Tanker
636092108,Tanker
636092109,Tanker
636092110,Tanker
636092111,Tanker
701006299,Tanker
701007053,Tanker
710082000,Tanker
710999934,Tanker
710999996,Tanker
719999933,Tanker
725012200,Tanker
735057614,Tanker
760000140,Tanker
770576044,Tanker
770576078,Tanker
770576279,Tanker
797468163,Tanker
