mmsi,shipname,imo,callsign,shiptype,shiptype_fishing,clav_TUVI,imo_rank,callsign_rank,name_rank,flag_match,date_range_match,clav_date_match,fishing_msg_ratio,clav_DateUpdated,rfmo_name,match_start,match_end,match_score
247065200,ATLANTE,,IZJQ,Purse seiners,1,8608,0,1,2,1,1,1,,5/5/2015 9:38:18,ICCAT,8/29/2012 19:43:20,11/6/2015 14:44:29,21247.2
247143660,NUOVO ETEOCLE,,INHP,Trawlers,1,8945,0,1,1,1,1,1,1,12/16/2014 10:43:59,ICCAT,10/16/2012 19:00:25,12/22/2015 8:29:07,43788.8
441201562,LONG XING 601,8828329,BZST,Tuna longliners,1,716,0,1,1,0,1,1,1,11/26/2015 3:43:24,WCPFC,8/15/2014 5:24:22,12/31/2015 21:27:24,2453.5
225459000,PLAYA DE RIS,9684548,EAKV,Tuna purse seiners,1,31455,1,2,1,1,1,1,0.2952469218,6/25/2014 6:04:00,IOTC,5/16/2014 22:47:04,12/7/2015 7:18:08,65268
441098000,No.355 Oyang,8905593,6MNI,Longliners,1,918,1,1,0,1,1,1,0.6965380299,3/26/2015 9:00:16,ICCAT,1/1/2012 20:30:49,12/31/2015 21:19:13,109008
247142250,SALVATORE E DANIELA,,ITNU,Longliners,1,20003,0,1,1,1,1,1,0.9998302495,1/22/2015 9:20:14,ICCAT,5/2/2013 13:23:24,9/18/2015 16:50:27,25908
431798000,WAKASHIO MARU No.108,9135107,JDWA,Longliners,1,1324,1,1,0,1,0,1,1,11/20/2012 2:43:00,IOTC,1/1/2012 5:57:58,12/31/2015 23:24:20,25656
431703970,MYOJIN MARU NO.8,,JIJL,Tuna longliners,1,806,1,1,1,1,1,0,1,9/1/2014 14:35:39,WCPFC,1/21/2015 1:39:44,12/31/2015 4:53:00,2382.975
440089000,DONG WON NO. 639,,6KCA,Tuna longliners,1,147,1,1,0,1,1,1,1,5/18/2012 2:00:00,IATTC,4/8/2012 13:33:46,12/30/2015 18:24:50,109824
271056066,DURSUN KAPTAN-3,,TC7703,Non-fishing vessels nei,0,6960,0,1,1,1,1,1,1,5/11/2015 5:51:10,ICCAT,3/1/2013 5:15:18,12/31/2015 17:31:16,8367.2
247101490,MARIA TERESA,,IZMB,Trawlers,1,8829,0,1,1,1,1,1,1,12/16/2014 10:43:57,ICCAT,7/16/2013 19:51:43,12/30/2015 20:30:34,25878.4
247130860,DON ROCCO,,IFQB,Longliners,1,20039,0,1,1,1,1,1,1,1/22/2015 9:28:21,ICCAT,6/7/2014 23:09:25,12/30/2015 16:59:16,10718.8
503798600,CALIBRE,,VMQ9195,Longliners,1,1607,0,1,1,1,1,1,1,11/29/2015 8:00:00,CCSBT,9/5/2013 2:08:04,12/31/2015 8:49:01,33337.6
576285000,HOUTA MARU,9003158,YJQD7,Fish carriers,0,38178,1,1,1,1,1,1,,12/3/2014 16:41:33,CCSBT,1/1/2012 11:35:33,12/31/2015 20:44:19,189672
356728000,FRIO KYKNOS,9035072,3ETB8,Fish carriers,0,36616,2,1,1,0,1,1,,10/9/2015 17:45:14,WCPFC,7/23/2014 10:05:20,12/31/2015 23:56:57,14569.8
224016000,CELTIC BAY,,EACH,Longliners,1,97,1,1,1,1,1,1,0.1067757899,2/17/2015 5:59:36,IOTC,1/3/2012 5:36:58,12/31/2015 11:15:18,71223.6
263576000,VALMIT  O,,CUFN,Longliners,1,1305,1,1,0,1,0,1,1,5/15/2014 6:38:00,IOTC,1/1/2012 2:51:12,12/31/2015 17:26:07,31636
431602570,FUKUTOKU MARU NO.78,,JM6655,Pole and Line vessels,1,12565,0,1,1,1,1,0,,7/16/2014 14:37:30,WCPFC,4/14/2015 18:18:14,10/27/2015 12:01:52,239.7
416230500,KUEN FA CHEN NO.888,,BJ4963,Tuna longliners,1,15831,0,1,1,1,0,1,1,8/7/2015 23:39:48,WCPFC,9/13/2012 23:57:16,12/31/2015 9:06:02,929.8
538060019,LOMALO,9588665,V7UB4,Purse seiners,1,16214,1,1,1,1,1,1,0.9999345078,8/27/2015 22:29:25,WCPFC,1/1/2012 1:34:37,12/31/2015 10:43:41,129674.8
412328758,ZHONG SHUI 737,9686106,BZTK4,Longliners,1,36047,1,1,1,1,1,1,1,12/11/2015 2:52:50,WCPFC,7/12/2015 21:29:44,12/31/2015 10:49:14,3376.8
416338000,YANG SHUN NO. 6,,BI2526,Longliners,1,1372,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,6/7/2015 0:04:08,12/31/2015 21:24:10,425.775
224578000,XUXO,,ECHX,Tuna longliners,1,1367,1,1,1,1,1,0,0.999841697,2/16/2011 8:00:00,CCSBT,5/18/2012 15:06:50,12/31/2015 17:31:14,3434.55
225382000,ANCHOUSA,,ECNR,Unknown,1,28752,0,1,1,1,1,1,1,12/4/2014 11:28:36,ICCAT,3/25/2012 12:14:14,12/30/2015 15:58:15,65568.8
412460002,SUI YUAN YU 29,8664802,BZWA29,Longliners,1,36114,0,1,1,1,1,0,0.999492128,12/22/2014 3:12:43,WCPFC,5/26/2015 5:51:17,12/31/2015 23:24:08,621.975
576285000,HOUTA MARU,9003158,YJQD7,Fish carriers,0,38178,1,1,1,1,1,1,,3/9/2015 5:44:38,ICCAT,1/1/2012 11:35:33,12/31/2015 20:44:19,189672
247121440,NUOVA ANTARES,,IZJY,Trawlers,1,8863,0,1,1,1,1,1,1,12/16/2014 10:43:58,ICCAT,10/17/2012 1:01:18,12/29/2015 18:01:05,18560
247110180,PADRE PIO P.,,IFFN,Non-fishing vessels nei,0,8893,0,1,1,1,1,1,,6/10/2015 4:20:08,ICCAT,12/11/2012 14:16:43,6/17/2015 3:08:09,1328.8
224580000,EGALUZE,,EFHD,Tuna purse seiners,1,1662,1,1,1,1,1,1,0.9142857143,3/6/2015 7:46:06,IOTC,1/12/2012 20:19:51,12/24/2015 19:01:47,58359.2
440646000,No.803 DongWon,,HLLS,Longliners,1,266,1,1,0,1,0,0,1,6/10/2008 23:43:48,IOTC,1/1/2012 10:58:48,12/31/2015 22:57:09,2626.25
416000301,MAN FU TSAI NO.11,,BJ4510,Tuna longliners,1,32088,0,1,1,1,1,1,1,8/7/2015 23:55:16,WCPFC,9/19/2014 10:01:29,12/26/2015 13:46:04,3207.6
431703970,MYOJIN MARU NO. 8,,JIJL,Longliners,1,806,1,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,1/21/2015 1:39:44,12/31/2015 4:53:00,2382.975
431135000,REPPU MARU 1,,JLPU,Longliners,1,989,1,1,0,1,1,1,1,3/30/2013 8:00:00,CCSBT,1/3/2012 2:10:59,6/19/2015 10:19:03,6192
224308000,O TABA,,EBRW,Tuna longliners,1,914,0,1,1,1,1,0,1,2/16/2011 8:00:00,CCSBT,7/16/2012 14:31:05,12/31/2015 23:50:23,997.15
412691550,HU YU 915,8648975,BIWD,Tuna longliners,1,15799,0,1,1,1,1,1,1,11/3/2015 0:51:12,WCPFC,7/7/2015 0:03:54,12/18/2015 10:04:32,166.8
432943000,Kaio Maru No. 81,,7JQD,Longliners,1,24369,1,1,0,1,1,1,1,2/4/2014 3:00:00,IATTC,9/29/2013 22:00:21,12/12/2015 5:34:06,92688
224095640,GARGAL,7717846,EFHB,Non-fishing vessels nei,0,31145,1,1,1,1,1,1,,5/4/2015 8:19:13,ICCAT,1/3/2012 9:28:10,12/17/2015 13:49:57,85140
352533000,VIVA 106,8122385,3EGN7,Fish carriers,0,35547,1,1,1,1,1,1,,10/22/2015 10:38:23,WCPFC,1/3/2012 15:43:19,12/31/2015 23:04:31,135802.8
440645000,TONINA NO. 5,,6NKA,Longliners,1,1280,1,1,0,1,1,0,1,2/21/2011 3:00:00,IATTC,1/1/2012 10:59:38,12/31/2015 21:24:09,7349.75
354871000,FRIO OCEANIC,8801814,3FYF8,Fish carriers,0,36617,2,1,1,1,1,1,,9/29/2015 8:45:23,ICCAT,7/18/2014 1:13:22,12/31/2015 7:40:44,65436
412689850,ZHONG SHUI 801,8629060,BZZZ,Tuna longliners,1,12152,1,1,1,1,1,1,,12/11/2015 2:46:03,WCPFC,7/4/2015 12:31:57,12/31/2015 0:01:33,1873.2
367323610,Mikette,8036976,WDE2331,Longliners,1,1476,1,1,0,1,1,0,1,10/30/2014 2:00:00,IATTC,4/1/2015 0:12:01,12/31/2015 23:43:00,8824.5
416003429,YU ZAI FU,,BK6366,Tuna longliners,1,13140,0,1,1,1,0,1,1,7/29/2015 1:08:12,WCPFC,12/21/2012 16:07:48,12/18/2015 13:35:21,684.2
627691000,SEAPLUS 87,,9GGK,Pole and Line vessels,1,6059,0,1,1,1,0,1,1,2/20/2015 3:22:12,ICCAT,1/11/2014 9:22:24,12/31/2015 23:58:22,13443
250116400,ATLANTIC FISHER,,EI6277,Trawlers,1,19908,0,1,1,1,1,1,1,5/13/2015 7:21:17,ICCAT,3/28/2012 9:57:35,12/29/2015 16:30:21,24326
356386000,SUAH,9000376,HOZZ,Fish carriers,0,35703,1,1,1,0,1,1,,9/23/2015 18:14:05,WCPFC,1/3/2012 16:45:12,12/28/2015 11:15:15,61296.9
441812000,KYUNG YANG NO. 7,,6KCA7,Tuna longliners,1,21036,1,1,0,1,1,1,1,5/18/2012 2:00:00,IATTC,1/3/2012 8:34:12,12/30/2015 20:50:36,52976
416142600,YANG SHUN NO. 8,,BH3368,Longliners,1,1371,0,1,1,1,1,0,,2/21/2011 3:00:00,IATTC,8/3/2015 8:39:05,12/31/2015 19:34:58,31.425
224380000,O KEVIN,,EBZD,Tuna longliners,1,845,0,1,1,1,1,0,0.9997855918,2/16/2011 8:00:00,CCSBT,9/2/2012 2:11:46,12/25/2015 22:20:28,1283.4
227146100,GERARD LUC IV,9251482,FPML,Purse seiners,1,1692,1,1,0,1,0,1,1,5/5/2015 9:34:14,ICCAT,10/16/2012 18:00:51,12/31/2015 23:46:28,67004
431914000,KIYO MARU NO.18,,JBSW,Pole and Line vessels,1,606,0,1,1,1,1,1,1,3/13/2015 0:52:26,WCPFC,1/1/2012 3:20:57,12/2/2015 3:08:31,39704.8
432388000,WAKATORI MARU,,JFCN,Fishery research vessels,0,15656,0,1,1,1,1,1,0.277342992,5/28/2015 2:51:46,WCPFC,5/12/2012 21:58:47,12/23/2015 9:26:02,74562.8
412691530,HU YU 912,8648949,BIWB,Tuna longliners,1,15797,0,1,1,1,1,1,1,11/3/2015 0:50:15,WCPFC,8/24/2015 0:49:20,12/21/2015 22:14:53,2124
250103600,CISEMAIR,,EI7396,Trawlers,1,30718,0,1,1,1,1,1,1,5/13/2015 7:21:18,ICCAT,1/20/2012 0:39:45,12/31/2015 23:55:16,221456.8
431487000,KYOYO MARU NO. 3,,JDYU,Pole and Line vessels,1,665,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,1/1/2012 3:19:04,12/31/2015 22:54:50,3282.15
441759000,SEIN SUN,,DSQY9,Fish carriers,0,35453,0,1,1,1,1,1,,7/13/2015 2:03:13,WCPFC,1/8/2012 9:11:38,12/18/2015 22:14:01,5082
412420913,XIN SHI JI 208,9775878,BZV8M,Longliners,1,24895,0,1,1,1,1,1,1,11/10/2015 3:40:57,WCPFC,5/30/2014 0:16:19,12/31/2015 21:21:33,15174.4
235002022,GRAMPIAN ADMIRAL,5400073,MPBZ3,Trawlers,1,8331,1,1,1,1,1,0,1,1/22/2013 18:00:00,ICCAT,4/18/2013 15:49:28,12/3/2015 16:29:18,930.825
247143580,GENNARO PADRE,,INQF,Longliners,1,8738,0,1,1,1,1,1,0.9999547368,1/22/2015 9:11:31,ICCAT,11/2/2012 9:01:01,12/19/2015 18:44:16,99606.4
224066580,FUTRE,,EA3316,Longliners,1,1682,0,1,1,1,1,1,0.9884726225,3/30/2015 4:12:43,IOTC,12/11/2012 17:00:34,12/28/2015 3:32:58,49738.4
224318000,ANA BARRAL,,ECCB,Tuna longliners,1,1427,1,1,1,1,1,1,0.9990712074,7/13/2015 7:23:09,WCPFC,2/5/2012 21:18:43,12/8/2015 14:35:42,54272.8
416001432,CHUEN HER FENG NO.166,,BJ4423,Tuna longliners,1,15679,0,1,1,1,1,1,,11/1/2015 1:22:31,WCPFC,10/2/2013 5:00:03,12/27/2015 13:57:06,6277.6
416001421,SHUN SI NO.186,,BK7117,Tuna longliners,1,15682,0,1,1,1,1,1,1,11/1/2015 8:00:59,WCPFC,11/21/2012 12:51:28,12/26/2015 5:59:33,6559.2
367332090,MISS PACIFIC,,WDE2961,Trollers,1,780,0,1,1,1,1,0,1,5/31/2014 20:06:04,WCPFC,2/5/2015 21:09:40,9/25/2015 7:30:14,492
412202350,TAI YU,,BAIL,Fish carriers,0,37487,1,1,1,1,1,1,,10/30/2014 23:32:05,WCPFC,1/18/2012 12:14:03,12/31/2015 22:34:34,140674.8
548352100,DANIELLA -T,,4DEG-6,Fish carriers,0,35570,0,1,1,1,1,1,,10/6/2015 4:15:19,WCPFC,5/12/2014 1:42:43,12/27/2015 23:15:32,466.4
431701780,KAIYO MARU NO. 35,,JMXY,Longliners,1,560,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,10/13/2015 19:36:08,12/31/2015 21:30:09,53.85
224276000,ZAHARA UNO,9292321,HO9725,Non-fishing vessels nei,0,38496,1,0,1,0,1,0,0.0448497854,9/15/2015 5:01:05,ICCAT,4/26/2012 16:12:04,5/23/2015 8:27:27,1281.5
520065000,HANGTON 3,,3DXU,Tuna longliners,1,14887,0,1,1,1,0,1,1,5/12/2015 18:52:12,WCPFC,4/12/2015 4:25:16,12/21/2015 1:20:11,386.4
576414000,TENHO MARU,,YJQE5,Fish carriers,0,26935,1,1,1,1,1,0,,6/10/2010 2:34:14,IOTC,1/1/2012 1:32:27,12/31/2015 23:49:21,17792.775
432448000,SHOEI MARU No. 1,9304564,JFGJ,Longliners,1,1134,1,1,0,1,1,1,1,6/15/2015 7:36:51,ICCAT,2/9/2012 14:31:26,12/31/2015 23:45:42,136532
224130000,BOUSO,,ECBD,Tuna longliners,1,66,1,1,1,1,1,0,,2/16/2011 8:00:00,CCSBT,5/13/2012 12:46:39,12/31/2015 20:26:30,3113.075
224918000,MAR DE MARIA,,ECAU,Tuna longliners,1,742,0,1,1,1,0,0,,2/16/2011 8:00:00,CCSBT,1/1/2012 11:06:17,12/31/2015 19:51:42,2899.45
224016930,PUERTO DE FIGUERAS,8984422,EA7599,Longliners,1,8103,0,1,1,1,1,1,1,4/14/2015 8:09:57,ICCAT,6/27/2012 0:07:45,12/30/2015 10:03:28,10238.8
224020750,J. TERESA,,EA3721,Unknown,1,20765,0,1,1,1,0,1,1,4/13/2015 8:10:01,ICCAT,4/14/2012 14:17:55,12/21/2015 17:06:26,8264.4
440733000,ORYONG NO.306,8703880,HLVW,Tuna longliners,1,884,1,1,0,1,1,1,1,7/14/2015 21:37:42,WCPFC,1/1/2012 1:37:51,12/31/2015 5:55:51,102660
440952000,NO.620 DONG WON,8821498,6LCI,Tuna longliners,1,282,1,1,0,1,1,1,1,7/14/2015 0:52:23,WCPFC,1/1/2012 1:34:06,12/31/2015 22:56:17,110200
441644000,NO.637 DONG WON,9032991,DTBW8,Tuna longliners,1,279,1,1,1,1,0,1,1,7/14/2015 21:32:01,WCPFC,1/1/2012 1:43:20,12/31/2015 17:24:31,33397.4
440944000,AGNES 95,8515082,6NGW,Tuna longliners,1,8,0,1,1,1,1,1,1,7/14/2015 22:03:42,WCPFC,1/1/2012 9:12:20,12/30/2015 10:09:14,35965.6
271072516,KUMLULAR-3,,TC8587,Purse seiners,1,31645,0,1,1,1,1,1,1,2/14/2014 4:09:22,ICCAT,10/16/2012 19:01:59,4/7/2015 0:19:47,1494.8
366903000,SEA QUEST,,WDA3481,Recreational fishing vessels,1,31659,1,0,4,1,1,0,1,2/27/2014 8:59:27,ICCAT,2/3/2015 1:13:58,12/31/2015 21:52:26,901.45
440648000,NO.3 TONINA,,6NKJ,Longliners,1,1279,1,0,0,1,0,1,0.2114058355,12/1/2014 8:00:00,CCSBT,1/4/2012 10:04:18,12/31/2015 12:53:54,15254
432374000,Chokyu Maru No. 12,,JIHM,Longliners,1,145,1,1,0,1,0,1,1,6/8/2012 2:00:00,IATTC,1/9/2012 11:21:33,12/31/2015 19:55:15,11690
440503000,No. 55 Shin Yung,8815724,6MWP,Longliners,1,1126,1,1,0,1,1,1,1,3/26/2015 9:00:16,ICCAT,1/1/2012 0:02:21,12/31/2015 21:25:32,60140
224053530,SIEMPRE AL ALBA,8740046,EBYG,Purse seiners,1,8131,0,1,1,1,0,1,1,4/13/2015 8:09:58,ICCAT,7/25/2012 23:35:46,12/10/2015 19:54:23,6817.4
224138280,SIEMPRE SAN PRUDENCIO,,EA2815,Longliners,1,8141,0,1,1,1,0,1,1,4/13/2015 8:09:58,ICCAT,1/17/2012 13:35:56,7/11/2015 22:25:18,12746
224130000,BOUSO,9098622,ECBD,Longliners,1,66,1,1,1,1,1,1,,4/13/2015 8:09:59,ICCAT,5/13/2012 12:46:39,12/31/2015 20:26:30,49809.2
224055830,CHORROLL DOS,,EA2623,Purse seiners,1,20808,0,1,1,1,1,1,,12/4/2014 11:28:02,ICCAT,6/25/2013 22:23:22,12/4/2015 6:39:57,8351.2
235004700,OCEAN VENTURE,9256822,VQBB4,Trawlers,1,8385,0,1,2,1,1,0,0.9999820634,1/22/2013 18:00:00,ICCAT,5/24/2013 6:17:06,12/31/2015 23:48:49,16506.325
440926000,NO.117 DONG WON,8827595,6LJK,Longliners,1,259,1,1,0,1,1,1,,6/24/2015 2:34:12,IOTC,1/1/2012 0:53:44,12/31/2015 17:25:44,107528
224098250,NABOEIRO,,EA5968,Longliners,1,18,1,0,1,1,0,0,1,2/21/2011 3:00:00,IATTC,2/3/2012 13:29:26,12/16/2015 17:03:09,597.925
431686000,WAKABA MARU NO.3,,JNBA,Tuna purse seiners,1,12699,0,1,1,1,1,1,1,5/27/2015 21:06:03,WCPFC,8/1/2012 7:20:26,12/31/2015 22:21:39,26024
416003417,SHIN PARN FA NO.2,,BK7335,Tuna longliners,1,13473,0,1,1,1,0,1,1,5/31/2014 19:58:06,WCPFC,5/3/2013 2:24:49,12/24/2015 11:50:23,58.4
224051650,NUEVO SAN MATEO,,EA3190,Purse seiners,1,8071,0,1,1,1,1,1,1,4/13/2015 8:09:56,ICCAT,10/15/2012 20:18:06,12/28/2015 11:48:01,25168
247140460,SAN GIORGIO,,IQRR,Longliners,1,19982,0,1,3,1,1,1,1,1/22/2015 9:11:41,ICCAT,6/11/2013 10:55:56,11/6/2015 16:47:57,22211.2
431154000,GOEI MARU NO.68,,JENI,Tuna longliners,1,396,1,1,1,1,1,1,1,2/14/2015 22:32:27,WCPFC,1/1/2012 2:24:36,12/31/2015 21:26:15,139758.8
416000804,MAAN YIH FENG NO.16,,BJ4590,Tuna longliners,1,14182,0,1,1,1,1,1,1,5/26/2015 0:23:01,WCPFC,12/11/2012 17:11:40,10/24/2015 11:54:17,25657.2
416338000,YANG SHUN NO.6,8629242,BI2526,Tuna longliners,1,1372,0,1,1,1,1,1,1,8/17/2015 20:46:40,WCPFC,6/7/2015 0:04:08,12/31/2015 21:24:10,6812.4
263576000,VALMIT  O,8734695,CUFN,Longliners,1,1305,1,1,0,1,0,1,1,3/19/2015 9:15:45,ICCAT,1/1/2012 2:51:12,12/31/2015 17:26:07,31636
263569000,MAR LARGO,,CUOA,Tuna longliners,1,754,0,1,1,1,1,0,1,2/16/2011 8:00:00,CCSBT,10/31/2012 17:01:29,12/11/2015 10:19:43,1635.425
367104170,AMY MICHELE,,WDC9581,Pole and Line vessels,1,7370,0,1,1,1,0,1,1,2/20/2015 4:44:26,ICCAT,8/4/2012 2:54:35,12/20/2015 3:49:26,1997.8
224049160,JOSE BALAYO PORTELA,8733615,EBWB,Trawlers,1,7999,0,1,1,1,1,1,,12/5/2014 11:27:47,ICCAT,7/6/2012 12:54:31,11/30/2015 12:15:00,43392.8
431702640,TAIYOU MARU NO.11,,JMSH,Tuna longliners,1,1237,0,1,1,1,1,0,1,7/28/2014 12:45:44,WCPFC,9/16/2015 3:24:57,10/5/2015 22:33:37,13.1
432685000,FUKUICHI MARU NO.83,,7JEG,Tuna purse seiners,1,12694,0,1,1,1,1,1,1,5/27/2015 20:42:06,WCPFC,2/3/2012 11:10:18,12/29/2015 2:31:00,56280.4
416804000,JIN HWEI SHIANG,8651130,BH3275,Tuna longliners,1,523,0,1,1,1,1,1,1,8/17/2015 21:27:05,WCPFC,9/16/2013 2:00:15,12/31/2015 21:30:23,6834.8
416500000,WIN FAR NO.626,8747240,BEAB,Tuna purse seiners,1,14351,1,1,0,1,0,1,1,8/3/2015 2:54:44,WCPFC,12/25/2014 6:17:48,12/31/2015 10:45:05,10062
416001800,FU KUAN NO.707,8749224,BZNQ,Tuna purse seiners,1,14354,0,1,1,1,1,1,1,8/2/2015 22:22:51,WCPFC,12/5/2014 2:27:41,12/31/2015 23:38:41,47546.4
510056000,MELISSA,8030453,V6P87,Purse seiners,1,14438,1,1,5,1,1,1,1,10/4/2015 19:36:02,WCPFC,7/4/2013 10:06:05,12/31/2015 14:26:09,41806.8
518100013,HAI SOON 5,,E5U2958,Bunkers,0,16184,0,1,2,1,1,1,,4/1/2015 18:15:27,WCPFC,4/1/2015 0:10:23,12/31/2015 20:15:43,15090
441084000,No.371 Oyang,,DTAC9,Longliners,1,920,1,1,0,1,1,0,1,6/11/2008 0:18:56,IOTC,1/1/2012 1:37:45,12/30/2015 10:31:47,4528.5
412328759,ZHONG SHUI 727,9686091,BZTK3,Longliners,1,36046,1,1,1,1,1,1,,12/11/2015 2:52:23,WCPFC,8/17/2015 11:21:47,12/30/2015 22:19:55,3099.6
730016000,MARIA ISABEL C,7303982,HJCW,Purse seiners,1,4803,0,1,1,1,1,0,0.5701500757,2/21/2011 3:00:00,IATTC,6/4/2012 4:00:07,12/31/2015 17:22:56,2478.85
413270220,JIN SHENG N0.1,,BZZX6,Fish carriers,0,528,1,1,0,1,1,0,1,6/1/2011 17:00:00,ICCAT,4/1/2015 1:43:18,12/31/2015 22:55:26,3186
224181230,NUEVO SOCIO,8741117,ECKD,Trawlers,1,8194,1,1,1,1,0,1,0.998552403,12/5/2014 11:27:52,ICCAT,4/16/2012 12:49:38,12/7/2015 21:35:20,89708.8
416225500,CHANG YING NO.868,,BJ4961,Tuna longliners,1,1033,0,1,1,1,1,1,1,5/26/2015 0:24:02,WCPFC,9/20/2014 7:54:09,9/12/2015 13:05:27,18869.2
431200990,HINODE MARU NO. 18,,JJAI,Pole and Line vessels,1,435,0,1,1,1,1,0,,2/21/2011 3:00:00,IATTC,4/29/2015 1:33:50,12/30/2015 22:32:10,325.75
367104150,JENNIFER ANNE,,WDC9579,Pole and Line vessels,1,7403,0,1,1,1,0,1,1,2/20/2015 4:44:26,ICCAT,8/11/2012 1:45:29,12/20/2015 2:40:42,2367
224010590,GURE AMUITZ,9227663,EASO,Pole and Line vessels,1,7978,0,1,1,1,1,1,1,4/13/2015 8:09:54,ICCAT,2/15/2012 10:14:08,12/22/2015 11:01:06,57024.4
247309110,DESTRIERO,,IMUR2,Longliners,1,38310,0,1,2,1,1,1,0.9997389715,7/21/2015 10:04:36,ICCAT,10/28/2013 1:05:06,12/29/2015 12:19:58,52090
416142600,YANG SHUN NO.8,8629254,BH3368,Tuna longliners,1,1371,0,1,1,1,1,1,,9/6/2015 21:30:23,WCPFC,8/3/2015 8:39:05,12/31/2015 19:34:58,502.8
224090990,ARANTZAZUKO IZARRA,,EA2772,Unknown,1,28616,0,1,1,1,1,1,1,12/4/2014 11:27:52,ICCAT,3/1/2013 16:08:47,12/30/2015 9:52:11,12324.4
224067170,ARLANPI,,EA4156,Unknown,1,28617,0,2,1,1,0,1,1,12/4/2014 11:27:52,ICCAT,5/8/2013 18:18:36,12/23/2015 10:45:14,365.2
224385000,NUEVO AMADA PRIMERO,,EAWX,Longliners,1,8043,1,1,1,1,1,0,1,3/6/2007 7:58:56,IOTC,9/27/2012 8:47:00,12/28/2015 15:22:50,776.475
440620000,No.212 DongWon,8843111,6NMC,Longliners,1,273,1,1,0,1,1,1,1,10/29/2015 6:27:38,ICCAT,1/1/2012 5:23:31,12/31/2015 19:44:22,67056
271072109,SENOGLU,,TC6286,Unknown,1,7160,0,1,1,1,0,0,1,5/16/2012 17:00:00,ICCAT,4/3/2013 8:26:29,11/10/2015 9:46:32,736.2
416210500,JINN FENG TSAI NO.168,,BJ3588,Tuna longliners,1,13828,0,1,1,1,0,1,1,6/30/2015 21:58:39,WCPFC,6/12/2015 5:57:48,12/14/2015 14:11:11,47.6
441225915,ZHONG SHUI 603,8650083,BYLQ7,Tuna longliners,1,15769,1,1,1,0,1,1,,12/10/2015 22:07:19,WCPFC,6/3/2015 5:09:38,12/31/2015 21:17:26,695.1
576414000,Tenho Maru,,YJQE5,Fish carriers,0,26935,1,1,0,1,1,0,,6/11/2010 2:00:00,IATTC,1/1/2012 1:32:27,12/31/2015 23:49:21,16945.5
440765000,NO.207DONGWON,,HLBR,Tuna longliners,1,276,1,1,0,1,1,1,0.9993002099,5/16/2012 17:00:00,ICCAT,1/1/2012 11:05:41,12/31/2015 12:52:51,92624
431245000,MATSUEI MARU NO.8,9775191,7JUS,Tuna longliners,1,38399,1,1,1,1,0,1,1,8/14/2015 0:59:04,WCPFC,7/5/2015 3:41:27,12/31/2015 18:01:02,4573
224040470,FRANCISCO Y MILAGROS,,EA5880,Purse seiners,1,20960,0,1,1,1,1,1,1,12/4/2014 11:28:31,ICCAT,5/25/2013 9:42:31,11/27/2015 5:45:34,5068.8
235005350,QUO VADIS,9101223,VQHP9,Trawlers,1,8397,1,1,1,1,0,1,1,1/22/2013 18:00:00,ICCAT,1/2/2013 11:56:36,12/31/2015 23:50:45,308772
440944000,AGNES 95,8515082,6NGW,Longliners,1,8,0,1,1,1,1,1,1,6/24/2015 2:34:13,IOTC,1/1/2012 9:12:20,12/30/2015 10:09:14,35965.6
224043770,AUFIMAR,,EA5963,Unknown,1,37037,0,1,1,1,1,1,1,1/19/2015 6:17:44,ICCAT,6/3/2013 4:12:43,12/30/2015 17:37:33,15426.4
416004859,SHIN LUNG NO.168,9769142,BH3436,Longliners,1,36684,0,1,1,1,1,1,1,9/11/2015 6:22:41,ICCAT,12/22/2014 2:41:56,12/30/2015 1:04:55,4741.2
247083540,GIGANTE,,INGI,Trawlers,1,8747,0,1,2,1,1,1,1,12/16/2014 10:43:56,ICCAT,10/18/2012 4:00:40,12/30/2015 10:39:16,27307.6
224929000,LUZADA,,EHEH,Longliners,1,1469,1,1,1,1,1,1,1,3/30/2015 4:12:45,IOTC,5/31/2012 22:49:38,12/31/2015 21:17:44,57187.2
432942000,FUKUYO MARU NO.7,,7JPQ,Tuna longliners,1,24360,1,1,1,1,1,1,1,7/24/2014 14:40:23,WCPFC,8/6/2013 4:54:25,12/31/2015 23:01:11,51071.2
440781000,Dong Won No. 623,,DSDR7,Longliners,1,256,1,1,0,1,1,0,1,5/31/2011 2:00:00,IATTC,1/1/2012 1:39:24,12/31/2015 21:33:59,7477
224215230,NUEVO HERMANOS RABAL,,EA4622,Purse seiners,1,20938,0,1,1,1,1,1,1,12/4/2014 11:28:30,ICCAT,6/13/2013 3:03:10,12/4/2015 17:16:19,91553.2
224377000,LOMBA MAURI,,EA2480,Longliners,1,1467,0,1,1,1,1,1,1,3/30/2015 4:12:44,IOTC,1/9/2012 18:20:50,12/30/2015 12:05:26,8804.4
440931000,ORYONG NO.733,9041112,6NSK,Tuna longliners,1,901,1,1,0,1,0,1,0.9998746396,7/14/2015 21:46:25,WCPFC,1/1/2012 1:47:12,12/31/2015 21:19:57,40154
