mmsi,shipname,imo,callsign,shiptype,shiptype_fishing,clav_TUVI,imo_rank,callsign_rank,name_rank,flag_match,date_range_match,clav_date_match,fishing_msg_ratio,clav_DateUpdated,rfmo_name,match_start,match_end,match_score
416232800,SHUN YING NO.168,,BJ5026,Longliners,1,16029,0,1,1,1,0,0,,11/24/2014 15:17:38,WCPFC,9/21/2015 9:10:15,12/30/2015 7:21:05,4.625
416245700,MAN FU TSAI NO.5,,BJ5110,Tuna longliners,1,36422,0,1,1,1,1,1,1,8/7/2015 23:35:33,WCPFC,2/14/2014 8:59:18,12/30/2015 15:29:49,7680
601061600,SEAWIN DIAMOND,,ZR8025,Longliners,1,1490,0,1,1,1,1,1,0.42890227,2/17/2015 1:34:22,CCSBT,12/7/2012 14:01:03,12/1/2015 0:33:19,17285.6
247100530,NONNO NICOLA,,IKSA,Trawlers,1,8860,0,1,1,1,1,1,1,12/16/2014 10:43:58,ICCAT,6/2/2013 21:47:30,12/29/2015 16:07:33,52502.4
576877000,TO CHAN NO.2,,YJSZ7,Longliners,1,1267,0,1,1,1,1,1,1,8/14/2015 5:04:51,IOTC,7/28/2014 7:57:18,12/31/2015 1:16:44,10344.4
432894000,FUKUTOKU MARU No.88,9671711,7JNP,Longliners,1,21840,1,1,1,1,1,1,1,7/3/2014 5:48:51,ICCAT,12/5/2012 5:49:38,12/31/2015 5:38:04,69834.8
357020000,TIARA 108,8420763,3FQH9,Fish carriers,0,35528,1,1,1,0,1,1,,10/22/2015 10:44:09,WCPFC,1/2/2012 15:58:17,12/31/2015 21:21:31,17184.3
440846000,Oryong No.307,8703892,HLBX,Longliners,1,866,1,1,0,1,1,1,1,3/26/2015 9:00:17,ICCAT,1/1/2012 7:12:02,12/31/2015 12:52:44,67424
440986000,Oryong No.316,9042037,6MBQ,Longliners,1,853,1,1,0,1,1,1,1,3/26/2015 9:00:17,ICCAT,1/1/2012 9:01:00,12/31/2015 19:54:23,138056
416833000,CHANG LI 1,,BH3293,Longliners,1,5738,0,1,1,1,1,0,1,3/30/2010 8:00:00,CCSBT,6/27/2014 5:10:09,12/24/2015 2:33:45,244.625
227483000,KELIG FLORIAN,8705149,FHDB,Trawlers,1,31451,0,1,1,1,1,1,1,2/20/2015 4:49:16,ICCAT,8/1/2012 5:10:59,12/21/2015 9:48:53,67076.8
227317720,JULIARTH,,FT2360,Trawlers,1,28721,0,1,1,1,1,1,0.999931796,1/19/2015 6:20:25,ICCAT,1/11/2012 2:27:13,12/22/2015 14:18:13,67567.2
431006099,SAGAMYOJIN MARU NO.23,,7JSU,Pole and Line vessels,1,37622,0,1,1,1,1,1,,2/1/2015 17:20:42,WCPFC,12/26/2014 7:06:16,11/25/2015 0:03:54,11039.6
224044240,ORERETA,8734798,EBUZ,Non-fishing vessels nei,0,37968,0,1,1,1,1,1,0.997532218,5/6/2015 3:34:51,ICCAT,11/1/2012 18:48:02,12/21/2015 9:52:29,32162.8
247110120,SPARVIERO UNO,7329405,ISFA,Purse seiners,1,8963,0,1,1,1,1,1,0.999452954,5/5/2015 9:38:18,ICCAT,5/3/2012 8:57:23,11/10/2015 7:55:05,8042.8
416245900,RUEY I SHYANG NO.103,9743942,BH3423,Longliners,1,21764,0,1,1,1,1,1,1,9/11/2015 6:22:41,ICCAT,2/18/2014 2:48:38,12/29/2015 12:13:28,11801.6
440624000,No.808 DongWon,8619273,HLWQ,Longliners,1,267,1,1,0,1,1,1,1,3/26/2015 9:00:17,ICCAT,1/1/2012 9:07:38,9/15/2015 13:27:47,58648
224267000,XIADAS DOUS,,ECFH,Tuna longliners,1,1343,1,1,1,1,1,0,1,2/16/2011 8:00:00,CCSBT,3/2/2012 22:59:40,12/31/2015 19:59:43,4545.975
432463000,HINODE MARU No.38,9311919,JHFK,Longliners,1,436,0,1,1,1,1,1,1,11/12/2012 2:43:00,IOTC,1/1/2012 6:28:14,12/31/2015 12:50:31,41072.8
431200740,TAIYO MARU NO88,9036703,JIVV,Tuna longliners,1,348,1,1,0,1,0,1,0.951765848,9/18/2015 5:06:02,WCPFC,4/4/2013 15:05:34,12/31/2015 18:56:37,52252
431382000,8 KOTOSHIRO MARU,,JCEV,Longliners,1,639,1,1,1,1,0,0,1,4/29/2006 9:00:00,CCSBT,1/1/2012 5:58:00,12/31/2015 20:04:32,9386.3
441201562,LongXing601,8828329,BZST,Longliners,1,716,0,1,1,0,1,1,1,11/29/2015 3:00:00,IATTC,8/15/2014 5:24:22,12/31/2015 21:27:24,2453.5
441201732,ZHONGSHUI 667,9778612,BZSW6,Longliners,1,37867,1,1,1,0,1,1,1,12/11/2015 2:56:35,WCPFC,5/24/2015 6:42:45,12/31/2015 14:21:51,2154.6
601111600,SEAWIN EMERALD,,ZR7997,Liners nei,1,1057,0,1,1,1,1,1,0.902068966,4/15/2015 8:09:29,IOTC,7/13/2013 23:29:49,12/28/2015 12:17:44,4838.8
412326904,ZHONG SHUI 808,8629034,BZYJ5,Longliners,1,16260,1,1,1,1,1,1,1,12/11/2015 2:48:21,WCPFC,7/1/2015 4:30:38,12/31/2015 12:50:05,2931.6
247145250,MEDITERRANEO PRIMO,,ILQD,Non-fishing vessels nei,0,9066,0,1,1,1,1,1,0.999858176,4/17/2015 5:28:13,ICCAT,5/27/2012 6:31:48,11/28/2015 11:46:22,31019.2
576711000,FRIO ATHENS,8710340,YJQN2,Fish carriers,0,36403,1,1,1,1,1,1,,5/25/2015 4:37:27,ICCAT,1/1/2012 11:11:24,12/29/2015 19:56:35,135150
247121420,NUOVA LAURA MADRE,,IORR,Trawlers,1,8865,0,1,1,1,1,1,1,12/16/2014 10:43:58,ICCAT,10/17/2012 12:01:59,12/29/2015 11:51:14,8839.6
601500000,Saxon,,ZR4107,Longliners,1,1039,0,1,1,1,1,1,0.56969697,4/15/2015 7:40:36,IOTC,7/17/2014 12:32:58,12/2/2015 8:10:36,2739.6
576850000,SUNG HUI,,YJSW4,Longliners,1,1198,1,1,1,1,1,1,1,8/14/2015 5:04:51,IOTC,4/21/2015 9:24:02,12/31/2015 21:24:08,28190.4
247142450,FLAVIA G.,,IPUW,Non-fishing vessels nei,0,19943,0,1,1,1,1,1,0.997397374,3/23/2015 6:24:54,ICCAT,10/19/2012 7:01:16,11/13/2015 23:28:36,37190.4
431698000,KIYO MARU NO.28,,JMZW,Pole and Line vessels,1,605,0,1,1,1,1,0,,2/1/2015 23:58:41,WCPFC,5/13/2015 2:04:14,12/31/2015 12:19:20,256.225
273356760,HATSUKARI,,YJQL2,Longliners,1,23988,1,0,1,0,1,0,,8/9/2012 9:00:00,CCSBT,9/6/2012 20:31:58,12/31/2015 1:53:44,4294.4
224018440,Cali Uno,,EBSR,Longliners,1,7950,1,1,1,1,1,0,1,8/24/2005 2:00:00,IATTC,2/28/2012 9:48:15,12/31/2015 11:04:15,3107.225
224071740,VIRGEN DEL FARO,9264829,ECAV,Unknown,1,28754,0,1,1,1,1,1,1,12/5/2014 11:28:36,ICCAT,6/11/2012 9:21:00,12/31/2015 23:54:40,188536.4
416003451,An Wone Fa No. 3,,BJ4913,Longliners,1,1251,0,1,1,1,1,0,1,3/20/2014 2:00:00,IATTC,3/31/2014 19:39:20,12/31/2015 22:04:49,2213.9
431700060,FUKUTOKU MARU No. 37,9066904,JQPE,Longliners,1,371,0,1,1,1,1,0,1,7/3/2014 5:48:46,ICCAT,9/5/2014 3:46:45,12/31/2015 23:20:44,112.225
247126820,MICHELA MADRE,,IUGW,Trawlers,1,8836,0,1,2,1,1,1,1,12/16/2014 10:43:57,ICCAT,5/6/2014 5:51:44,12/29/2015 13:51:33,9007.2
247071070,FUTURO,,IMCF,Purse seiners,1,20093,0,1,1,1,1,1,1,12/16/2014 10:45:51,ICCAT,5/15/2013 11:09:13,12/30/2015 3:26:46,22537.2
416004329,DONG CHENG NO.988,,BJ5077,Tuna longliners,1,21158,0,1,1,1,0,1,1,2/13/2015 7:14:18,WCPFC,8/1/2012 9:00:55,8/17/2015 6:54:29,133
416001491,JENQ MAAN SHENG,,BK5869,Tuna longliners,1,13078,0,1,1,1,1,1,1,8/20/2015 3:11:01,WCPFC,3/6/2013 23:45:05,12/29/2015 4:30:03,424.8
432426000,CHIHO MARU 18,9291482,JPWO,Longliners,1,121,1,1,0,1,1,1,1,3/25/2015 23:09:01,CCSBT,1/1/2012 0:50:44,12/31/2015 17:59:32,155208
431424000,SUMIYOSHI MARU NO.71,,JCMV,Tuna longliners,1,1196,0,1,1,1,1,1,1,11/9/2014 20:15:44,WCPFC,8/1/2012 2:07:04,12/31/2015 18:03:14,29177.6
367019950,MARIE KATHLEEN,,WDC4154,Trollers,1,750,0,1,1,1,1,1,1,5/31/2014 19:59:43,WCPFC,8/1/2012 20:11:40,12/28/2015 7:10:57,97624
601705000,PORTIA 1,,ZR2955,Longliners,1,23892,0,1,1,1,1,0,1,12/30/2007 8:00:00,CCSBT,11/1/2012 13:30:31,12/27/2015 18:29:29,1453.525
224178000,LOREMAR,9192820,EAVN,Unknown,1,28749,0,1,1,1,1,1,1,12/5/2014 11:28:36,ICCAT,10/16/2012 0:06:22,12/31/2015 23:47:44,23786.4
440787000,CHUNGYONG NO. 75,,6NKL,Longliners,1,172,1,1,0,1,0,0,,2/21/2011 3:00:00,IATTC,1/2/2012 19:51:10,12/31/2015 19:52:15,3879.25
440656000,Oryong No.305,8703878,HLVJ,Longliners,1,885,1,1,0,1,0,1,,3/26/2015 9:00:17,ICCAT,1/1/2012 0:01:24,12/31/2015 19:51:00,22566
352349000,FRIO SHINANO,9073385,3FNR3,Fish carriers,0,36103,1,1,1,1,1,1,,3/23/2015 4:49:22,ICCAT,1/2/2012 13:50:01,12/31/2015 23:56:44,292688
247100740,ONDA,,IZKV,Longliners,1,8883,0,1,2,1,1,1,1,1/22/2015 9:35:14,ICCAT,12/13/2013 11:12:08,12/14/2015 14:32:25,3516
440704000,ORYONG NO.715,8717867,DTAD8,Longliners,1,863,1,1,1,1,1,1,1,10/7/2015 6:46:01,IOTC,1/1/2012 9:01:02,12/31/2015 18:47:27,173735.2
368652000,NICOLE MARIE,,WSA9839,Pole and Line vessels,1,813,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,2/4/2015 12:40:34,12/31/2015 23:41:40,5893.225
431500460,HOMARE MARU NO.29,,JETJ,Tuna longliners,1,441,1,1,1,1,1,0,1,7/29/2014 17:58:58,WCPFC,2/24/2015 0:44:06,12/31/2015 21:33:21,2169.35
431620000,DAITO MARU NO. 8,,JGGR,Tuna longliners,1,224,0,1,1,1,1,1,0.995886313,7/28/2014 14:25:36,WCPFC,1/14/2014 16:06:09,11/14/2015 21:08:49,12420.8
224581000,Talasa,,ECBN,Longliners,1,1242,1,1,1,1,1,1,0.006541961,12/10/2013 3:00:00,IATTC,1/1/2012 9:14:10,12/31/2015 19:51:49,4996.725
416004378,MAN AN,8672926,BG3725,Longliners,1,22242,0,1,1,1,1,1,1,3/30/2015 18:26:24,CCSBT,10/11/2012 20:00:28,12/31/2015 22:05:32,18119.2
316018816,Canadian Shore,,CFN5434,Trollers,1,21187,0,1,1,1,1,1,0.975321726,7/15/2013 2:00:00,IATTC,9/4/2012 22:24:26,11/12/2015 20:19:34,164192
412328757,ZHONG SHUI 747,9686118,BZTK5,Longliners,1,36048,1,1,1,1,1,1,,12/11/2015 2:53:08,WCPFC,7/29/2015 7:31:40,12/31/2015 14:21:39,2419.2
271072766,ALIOGULLARI,,TC7344,Unknown,1,6959,0,1,1,1,1,0,1,5/16/2012 17:00:00,ICCAT,11/15/2014 19:37:08,12/15/2015 12:48:42,6.1
224155950,BONITO DOS,,ECIM,Unknown,1,20756,0,1,1,1,1,1,1,4/13/2015 8:10:01,ICCAT,5/9/2013 10:03:35,12/30/2015 14:05:50,11950.4
441201728,ZHONGSHUI 627,9778571,BZSW2,Longliners,1,37863,1,1,1,0,1,1,1,12/11/2015 2:55:42,WCPFC,5/24/2015 8:19:56,12/31/2015 9:12:54,611.1
440772000,AGNES 82,8714061,6LWJ,Longliners,1,7,1,1,2,1,0,1,1,6/24/2015 2:34:13,IOTC,1/1/2012 7:11:51,12/31/2015 21:23:27,19360.2
412326902,ZHONG SHUI 806,8629010,BZYJ3,Tuna longliners,1,16243,1,1,1,1,1,1,,12/11/2015 2:47:41,WCPFC,7/10/2015 11:36:35,12/31/2015 10:46:32,3217.2
416004339,SHENG FENG NO.266,,BJ5086,Tuna longliners,1,24777,0,1,1,1,1,1,,8/6/2015 23:56:31,WCPFC,11/25/2012 12:52:22,9/26/2015 14:32:35,6322.4
224043560,AMEAL,,EAQD,Longliners,1,1426,0,1,1,1,1,0,1,2/21/2011 3:00:00,IATTC,1/15/2012 15:50:17,12/18/2015 16:50:45,752.125
440820000,No.36 Hansung,8619388,HLWD,Longliners,1,420,1,1,1,1,1,1,1,3/26/2015 9:00:15,ICCAT,1/1/2012 1:41:21,12/31/2015 22:51:00,137634
441251000,Panalox 701,9005297,DTAB7,Longliners,1,936,1,1,1,1,1,1,1,3/26/2015 9:00:18,ICCAT,1/1/2012 9:02:26,12/31/2015 21:20:09,88452
416864000,YI FU,8664656,BH3196,Longliners,1,6791,0,1,1,1,0,1,1,9/11/2015 6:22:40,ICCAT,9/9/2013 0:58:45,12/10/2015 23:33:38,1524.6
247147270,FUTURA PRIMA,,IRJV,Support Vessels,0,9026,0,1,1,1,1,1,,3/23/2015 6:24:54,ICCAT,6/20/2012 20:58:36,12/22/2015 9:24:02,31508.8
247083400,ORIONE Q.,,IZNE,Trawlers,1,9054,0,1,1,1,1,0,0.623398804,12/16/2014 10:44:01,ICCAT,2/15/2015 3:10:57,12/31/2015 23:25:18,497.55
416001758,MAAN SHENQ FA NO.6,,BK5887,Tuna longliners,1,13090,0,1,1,1,1,1,1,7/7/2015 21:34:12,WCPFC,5/27/2015 0:51:16,12/28/2015 0:13:46,964
416000698,HAE DER SHING NO.21,,BK6676,Tuna longliners,1,13219,0,1,1,1,1,1,1,6/24/2015 2:04:55,WCPFC,3/5/2013 3:14:30,6/26/2015 23:11:05,2700.8
416000783,MAN YING HSIANG,,BK7501,Tuna longliners,1,13548,0,1,1,1,1,1,1,7/5/2015 9:41:56,WCPFC,8/20/2013 10:53:59,12/22/2015 12:13:33,314
416002507,YI SHENG MANN NO.6,,BK7884,Tuna longliners,1,13763,0,1,1,1,1,1,1,1/25/2015 9:37:28,WCPFC,6/4/2014 1:36:15,12/31/2015 20:07:54,2555.6
416003224,DAR TSAI FA,,BJ4360,Tuna longliners,1,14036,0,1,1,1,1,1,1,2/13/2015 6:28:20,WCPFC,12/20/2012 18:26:46,11/6/2015 0:39:08,283.6
416002304,SHIN DER YIH NO.186,,BJ4787,Tuna longliners,1,14265,0,1,1,1,1,1,1,8/27/2015 3:09:47,WCPFC,8/3/2012 6:50:04,12/28/2015 20:36:51,12324
316002956,OCEAN MARAUDER,,CZ9687,Multipurpose vessels nei,1,3468,0,1,1,1,1,1,1,5/31/2014 20:03:56,WCPFC,3/1/2012 17:46:30,12/16/2015 19:28:00,191043.6
432458000,KORYO MARU No. 1,9315599,JJWU,Longliners,1,620,1,1,0,1,1,1,0.973833098,7/15/2015 2:29:06,ICCAT,1/1/2012 7:57:58,12/31/2015 23:45:26,69048
366177430,NORDIC PRIDE,,WTQ7114,Pole and Line vessels,1,7416,0,1,1,1,1,1,1,10/6/2014 8:39:56,ICCAT,3/26/2013 16:22:54,10/14/2015 22:35:20,4118.8
224141970,BERRIZ MATUTINA,9149108,EANA,Pole and Line vessels,1,8120,0,1,1,1,1,1,1,4/13/2015 8:09:58,ICCAT,5/17/2012 15:53:24,12/29/2015 8:19:58,78139.6
247081650,NARDINO,,IMMI,Trawlers,1,8850,0,1,1,1,1,1,1,12/16/2014 10:43:57,ICCAT,10/17/2012 3:00:47,11/16/2015 16:24:05,25099.6
416237700,KUO RONG NO.6,,BJ5084,Tuna longliners,1,21145,0,1,1,1,1,1,1,5/18/2015 5:20:32,WCPFC,8/1/2012 10:54:51,12/31/2015 23:02:31,20244.8
416631000,CHIEN CHANG NO.36,8749456,BH3282,Tuna longliners,1,2874,0,1,1,1,0,1,1,8/17/2015 20:53:49,WCPFC,8/30/2014 10:16:36,12/31/2015 21:17:31,1073.6
431838000,Fukuseki Maru No. 7,,JEKB,Longliners,1,361,1,1,1,1,1,1,1,8/29/2014 14:13:00,IATTC,1/26/2012 19:13:04,12/14/2015 23:24:03,79935.6
224132000,ZUMAYA DOUS,,ECBF,Longliners,1,1508,0,1,1,1,1,1,1,4/13/2015 8:10:00,ICCAT,2/16/2012 11:36:48,12/31/2015 19:01:23,47053.6
247121250,ANNA ROMANO,,INEU,Trawlers,1,8586,0,1,1,1,1,1,1,12/16/2014 10:43:54,ICCAT,7/21/2012 15:34:07,9/6/2015 5:15:30,16884.4
440654000,ORYONG NO.303,8610643,HLHJ,Tuna longliners,1,883,1,1,0,1,1,1,,7/14/2015 21:37:12,WCPFC,1/1/2012 1:44:23,12/31/2015 22:59:45,81964
367364340,LADY VALERIE,9204300,WDE5278,Trollers,1,675,0,1,1,1,1,0,1,7/19/2015 20:01:12,WCPFC,11/9/2015 17:58:50,12/31/2015 19:42:21,133.225
239331000,KAPETAN MARKOS I,,SW5475,Multipurpose vessels,1,28678,0,1,1,1,1,1,1,4/10/2015 4:17:47,ICCAT,5/29/2013 13:19:01,12/22/2015 0:03:56,68068.8
234340000,ANTARES,,MWAV6,Trawlers,1,8255,0,1,15,1,1,1,1,1/22/2013 18:00:00,ICCAT,1/1/2012 0:40:17,5/8/2015 11:51:39,122707.2
247110440,S. CIRO III,,ILCB,Purse seiners,1,20138,0,1,1,1,1,1,1,12/16/2014 10:45:52,ICCAT,5/4/2013 6:59:10,11/19/2015 5:28:10,58252.4
224098250,NABOEIRO,,EA8968,Longliners,1,18,1,1,1,1,0,1,1,3/30/2015 4:12:47,IOTC,2/3/2012 13:29:26,12/16/2015 17:03:09,5141.4
431704420,KINEI MARU NO.35,,JMSU,Tuna longliners,1,589,1,1,0,1,1,1,1,5/27/2015 20:19:55,WCPFC,1/26/2015 1:38:55,12/31/2015 23:02:40,20232
416002839,SHIN SHUEN FAR,,BJ4908,Tuna longliners,1,15001,0,1,1,1,1,0,1,7/27/2015 2:25:24,WCPFC,2/11/2014 14:27:28,2/5/2015 19:31:15,456.625
416002914,NIAN FONG FU No.66,,BJ4922,Tuna longliners,1,15028,0,1,1,1,0,1,1,5/31/2014 20:01:15,WCPFC,5/28/2013 6:41:17,11/20/2015 11:28:42,47.4
224049630,MAURI,8734968,EA5989,Longliners,1,1474,0,1,1,1,1,1,1,4/13/2015 8:09:55,ICCAT,3/27/2012 20:56:32,9/28/2015 8:06:27,32265.2
371812000,FRIO POSEIDON,8807662,3EHL5,Fish carriers,0,35658,1,1,1,1,1,1,,10/29/2015 9:06:12,ICCAT,9/15/2014 23:24:17,12/31/2015 2:55:30,70098
576696000,YUH YI NO.22,8664230,YJSB8,Tuna longliners,1,14403,0,1,1,1,1,1,1,11/3/2015 1:06:45,WCPFC,6/10/2015 15:29:32,12/31/2015 21:21:10,1386
416003741,SHUNN SHING NO.626,8629266,BG3671,Tuna longliners,1,1164,0,1,1,1,1,0,1,5/18/2015 5:08:55,WCPFC,9/1/2015 7:28:18,12/31/2015 14:21:13,17.05
432367000,18 SEIWA MARU,,JHQS,Longliners,1,1068,1,1,0,1,0,0,0.999578474,4/29/2006 9:00:00,CCSBT,1/1/2012 6:02:08,12/31/2015 10:48:07,2782.75
224029760,Siempre San Benito,,EA3208,Longliners,1,8140,0,1,1,1,1,0,1,5/29/2012 2:00:00,IATTC,6/27/2012 13:23:50,12/30/2015 12:01:45,693.55
367079690,Swell Rider,,WDC7970,Trollers,1,24943,0,1,1,1,1,1,1,9/1/2013 2:00:00,IATTC,1/22/2013 6:19:18,12/31/2015 23:48:08,133275.2
224200490,EL GALAN,2242004,EA7886,Non-fishing vessels nei,0,31147,0,1,1,1,0,1,0.774284254,5/5/2015 8:19:14,ICCAT,5/15/2013 17:49:07,5/28/2015 19:07:08,6564.4
431602620,Wakashio Maru No. 82,,JMOX,Longliners,1,1329,0,1,1,1,1,0,1,8/29/2014 14:13:00,IATTC,8/3/2015 14:22:04,12/30/2015 10:55:50,136.025
416002281,GUAN WANG,,BJ4782,Tuna longliners,1,14262,0,1,1,1,1,1,1,6/23/2015 3:43:15,WCPFC,11/25/2014 19:35:17,12/31/2015 18:58:30,6617.2
432288000,RIASU MARU,,JPYT,Fishery research vessels,0,15588,0,1,1,1,1,1,0.895319828,5/27/2015 2:40:29,WCPFC,1/18/2012 23:51:21,12/8/2015 23:20:07,44123.2
367103350,AMY PHILBRICK,,WCW4189,Pole and Line vessels,1,7371,0,1,1,1,0,1,1,2/20/2015 4:44:26,ICCAT,8/10/2012 2:08:16,11/30/2015 20:44:41,1666.2
247051920,S.MAZZOLA,,IJYF,Trawlers,1,8704,0,1,1,1,1,1,1,12/16/2014 10:43:55,ICCAT,10/16/2012 19:01:29,12/29/2015 21:25:51,30669.2
247083060,PAOLO PRIMO,,IMQH,Longliners,1,19941,0,1,1,1,1,1,1,1/22/2015 9:01:57,ICCAT,5/21/2013 0:28:29,12/30/2015 1:54:02,45446
431702550,YAHATA MARU No.18,8814976,JFWU,Longliners,1,1369,0,1,1,1,1,0,1,11/9/2012 3:08:00,IOTC,5/2/2014 4:55:21,12/31/2015 18:02:28,624.95
431725000,WAKASHIO MARU NO.118,,JDXC,Tuna longliners,1,1331,1,1,1,1,0,1,1,7/30/2014 19:40:51,WCPFC,1/1/2012 0:02:01,12/31/2015 19:00:39,40161.6
412679030,ZHONG SHUI 601,8650069,BYLQ6,Tuna longliners,1,15669,1,1,1,1,1,1,,12/10/2015 22:06:33,WCPFC,7/6/2015 12:17:49,12/31/2015 21:19:05,4183.2
224185350,BERTO,8746246,ECKI,Non-fishing vessels nei,0,37030,0,1,1,1,1,1,1,5/5/2015 8:19:14,ICCAT,1/18/2013 20:00:22,10/22/2015 5:14:45,23983.6
416003955,SAN ZAI FA NO. 12,,BG3683,Longliners,1,1035,0,1,1,1,0,0,1,2/21/2011 3:00:00,IATTC,5/13/2015 5:57:48,12/31/2015 22:56:51,56.225
366207650,Pacific,,WAZ5266,Trollers,1,4357,0,1,2,1,1,1,,8/29/2014 14:13:00,IATTC,1/1/2012 2:36:02,12/31/2015 8:32:08,284262.4
316003459,SUN MAIDEN,,CZ4548,Stern trawlers,1,34844,0,1,1,1,1,1,1,5/31/2014 20:04:41,WCPFC,5/26/2012 9:35:50,11/20/2015 14:49:40,70804.8
441377000,CHERRY STAR,,DSNK2,Fish carriers,0,35290,0,1,1,1,1,1,,11/1/2015 22:58:58,WCPFC,1/4/2012 11:55:46,11/24/2015 14:44:21,12302.4
224196000,NUEVO PLEAMAR,,ECBM,Tuna longliners,1,834,0,1,1,1,1,0,1,2/16/2011 8:00:00,CCSBT,5/16/2013 17:07:14,12/21/2015 7:16:42,1478.95
443200156,TENOH MARU NO.7,,7JOM,Tuna purse seiners,1,12695,0,1,1,0,1,1,1,5/27/2015 21:00:04,WCPFC,12/5/2014 1:05:08,10/25/2015 23:14:17,1929.3
224010000,Jesus De Galiana,,EAHP,Longliners,1,7998,0,1,1,1,1,0,1,8/24/2005 2:00:00,IATTC,3/13/2012 13:26:05,12/31/2015 23:24:38,2784.925
224097160,NOVA CALA MONTJOI,,EA4562,Unknown,1,30973,0,1,1,1,1,1,1,1/19/2015 6:17:44,ICCAT,3/11/2013 13:37:25,12/29/2015 15:18:36,33236.4
224214550,ESTRELLA DE JOAQUIM,,ECLC,Unknown,1,30991,0,1,1,1,0,1,1,1/19/2015 6:17:45,ICCAT,3/7/2013 6:06:42,12/16/2015 16:17:57,14153
224104240,MANDORRI,2241042,EA5884,Non-fishing vessels nei,0,31146,0,1,1,1,1,1,1,5/5/2015 4:47:19,ICCAT,3/4/2013 5:27:54,12/30/2015 10:21:58,32435.2
440236000,No.216 DongWon,8843094,6NMK,Longliners,1,264,1,1,0,1,1,1,1,10/29/2015 6:27:38,ICCAT,1/1/2012 9:19:53,12/30/2015 21:29:50,82448
224183670,MARANSA,,EA3571,Longliners,1,20804,0,1,1,1,1,1,1,4/13/2015 8:10:03,ICCAT,6/4/2013 11:04:29,12/7/2015 1:47:32,7449.2
224080370,GURE LEIRE,,EA3817,Longliners,1,20805,0,1,1,1,1,1,0.757458757,4/13/2015 8:10:03,ICCAT,2/3/2012 23:56:13,12/14/2015 5:35:23,12610.4
247100070,GIOBBE,,IPJN,Trawlers,1,8750,0,1,2,1,1,1,1,12/16/2014 10:43:56,ICCAT,4/12/2013 17:55:36,12/9/2015 6:04:39,2952.4
416001238,FUH DAH FENG NO.22,,BJ3377,Tuna longliners,1,13767,0,1,1,1,1,1,,6/23/2015 3:12:13,WCPFC,11/10/2012 18:25:30,12/23/2015 22:48:34,2830
576107000,Lady Tuna,,3EQX2,Fish carriers,0,23971,1,0,1,0,1,0,,10/6/2015 2:00:00,IATTC,1/1/2012 8:17:17,8/27/2015 0:59:55,8345.725
431380000,KINEI MARU 53,9189031,JBAS,Longliners,1,595,1,1,1,1,1,1,1,3/25/2015 23:09:01,CCSBT,1/1/2012 21:47:03,12/31/2015 18:59:27,63144.4
353242000,OSTROV BERINGA,8517815,3FHP2,Fish carriers,0,28835,1,1,1,1,1,1,,9/23/2015 18:44:47,WCPFC,1/2/2012 12:59:59,12/31/2015 23:59:14,140910
432226000,FUKUSEKI MARU 3,9250646,JCND,Longliners,1,362,1,1,1,1,1,1,0.998576006,3/25/2015 23:09:01,CCSBT,1/1/2012 16:48:21,4/2/2015 23:37:28,45082
441014000,No.302 Dae Hwa,8811120,6MWD,Longliners,1,203,1,1,1,1,1,1,1,3/26/2015 9:00:15,ICCAT,1/1/2012 9:09:42,12/31/2015 21:24:47,62755.6
224143730,ISLA SANANDRES,,EA7915,Longliners,1,20799,0,1,1,1,1,1,1,4/13/2015 8:10:03,ICCAT,6/27/2013 7:22:10,12/22/2015 3:40:30,42760
247110330,SALVATORE PRIMO,7938933,IPZP,Trawlers,1,8944,1,1,1,1,0,1,0.999741268,12/17/2014 10:43:59,ICCAT,12/1/2012 9:30:55,12/31/2015 23:58:33,33914.4
247142790,SAN GIORGIO,,IMPZ,Trawlers,1,8946,0,1,2,1,1,1,0.999816816,12/16/2014 10:43:59,ICCAT,10/17/2012 13:01:15,12/22/2015 6:01:07,24300.8
224696000,COYO CINCO,,ECAW,Longliners,1,195,0,1,1,1,1,1,1,1/13/2015 6:14:32,IOTC,3/16/2012 7:26:34,12/31/2015 11:13:55,47572.8
416002893,JIN SHENG FENG,,BK7912,Tuna longliners,1,15043,0,1,1,1,1,1,1,6/30/2015 21:19:51,WCPFC,8/9/2012 22:05:12,11/27/2015 7:07:01,817.6
529101000,HUA JIAN 1,,T3MD,Fish carriers,0,26682,0,1,1,1,1,1,,9/23/2015 16:30:32,WCPFC,5/27/2012 1:07:53,12/31/2015 22:03:29,41140
224026860,HERMANOS DELGADO,8739932,EBSY,Trawlers,1,7984,1,1,1,1,0,1,,12/5/2014 11:27:47,ICCAT,3/17/2012 23:58:16,12/31/2015 20:49:01,4228.6
224079240,SIEMPRE SANTA MARIA,,EA4022,Unknown,1,20783,0,1,1,1,1,1,1,4/13/2015 8:10:02,ICCAT,12/27/2012 13:00:29,11/4/2015 12:32:12,9420.4
576277000,SHIN IZU,9186936,YJQA5,Fish carriers,0,23981,1,1,1,1,1,1,,5/25/2015 2:14:22,ICCAT,1/1/2012 7:32:18,12/31/2015 22:57:09,187869.2
247086590,MAROS,,IIPF2,Longliners,1,20062,0,1,1,1,1,1,1,1/22/2015 9:35:27,ICCAT,6/13/2013 18:30:46,12/28/2015 19:55:45,25148
