mmsi,imo_count
538004757,3
413757000,3
538004770,3
413743000,3
413741000,3
413738000,3
538004771,3
538004776,3
413763907,3
538004481,3
538004486,3
538004487,3
538004491,3
538004496,3
413764015,3
538004500,3
413763971,3
413763917,3
538004505,3
538004514,3
538004517,3
413764369,3
413763842,3
413763806,3
413763753,3
413763752,3
413763714,3
413763643,3
413763638,3
413763586,3
413763583,3
538004518,3
413763351,3
538004539,3
413764756,3
538004423,3
413765268,3
413765253,3
97,3
413765022,3
538004435,3
538004437,3
538004442,3
413764992,3
413764828,3
413764802,3
538004456,3
413763309,3
538004462,3
538004465,3
413764563,3
538004469,3
538004473,3
538004474,3
413764518,3
413764512,3
413764482,3
413764419,3
538004476,3
538004478,3
538004583,3
538004562,3
413762696,3
538004564,3
413762679,3
538004567,3
538004568,3
538004574,3
538004580,3
538004581,3
413762422,3
538004582,3
413762412,3
538004558,3
538004599,3
413762406,3
538004603,3
413762401,3
413762354,3
538004604,3
538004608,3
538004612,3
538004619,3
538004620,3
413762242,3
413762222,3
538004551,3
413763267,3
538004540,3
413763077,3
413763075,3
538004544,3
413763073,3
413763064,3
538004545,3
538004546,3
413763011,3
538004547,3
538004549,3
413772031,3
413762742,3
413762741,3
413762739,3
413762729,3
413762728,3
413762726,3
413762722,3
413762717,3
413762715,3
538004556,3
413762712,3
413762706,3
538003514,3
538003474,3
538003480,3
538003488,3
413784129,3
413784013,3
413784000,3
538003492,3
413783815,3
413783797,3
538003493,3
413783795,3
538003501,3
413783709,3
538003470,3
413783669,3
413783668,3
538003515,3
538003518,3
538003523,3
413783594,3
413783586,3
413783397,3
413783377,3
538003525,3
413783349,3
413783318,3
413784913,3
538003413,3
538003419,3
413785932,3
413785856,3
413785843,3
413785722,3
413785717,3
413785352,3
413785319,3
413785149,3
538003436,3
413785000,3
538003526,3
413784882,3
413784757,3
413784728,3
538003439,3
413784447,3
413784437,3
413784338,3
538003458,3
413784253,3
538003461,3
538003468,3
413784166,3
413782386,3
413782679,3
538003600,3
538003603,3
413782672,3
538003608,3
413782593,3
413782577,3
538003609,3
413782574,3
413782491,3
413782453,3
538003610,3
413782681,3
413782385,3
538003611,3
538003615,3
538003616,3
413782369,3
538003620,3
413782349,3
538003621,3
538003629,3
413782166,3
413782144,3
413782137,3
413783022,3
538003533,3
538003541,3
413783242,3
538003551,3
413783106,3
413783097,3
538003558,3
413783046,3
538003560,3
413783028,3
538003562,3
538003566,3
413786192,3
413783000,3
413782885,3
413782857,3
538003569,3
413782794,3
413782784,3
413782773,3
413782704,3
538003579,3
538003587,3
413782684,3
413782683,3
413793489,3
538003284,3
413800132,3
413800126,3
413800074,3
413800066,3
538003291,3
538003293,3
413800009,3
413799000,3
413794499,3
413794398,3
538003295,3
413800194,3
413793154,3
413793000,3
413792862,3
538003298,3
413792663,3
413792618,3
413792455,3
413792175,3
538003300,3
413792003,3
538003301,3
413791864,3
538003241,3
538003211,3
413801191,3
538003212,3
538003213,3
413800932,3
538003219,3
413800894,3
538003225,3
413800782,3
538003230,3
413800754,3
538003236,3
413791589,3
538003242,3
538003253,3
538003255,3
413800386,3
413800368,3
538003267,3
538003271,3
538003273,3
413800281,3
538003276,3
413800246,3
538003279,3
413787405,3
413789425,3
413789000,3
413788273,3
413788205,3
413788101,3
538003357,3
538003358,3
538003360,3
413787619,3
413787618,3
538003362,3
413787422,3
413789559,3
538003363,3
413787235,3
413787107,3
538003364,3
413787000,3
538003379,3
413786799,3
413786759,3
538003382,3
538003389,3
538003394,3
413786481,3
538003328,3
538003306,3
538003311,3
538003313,3
538003315,3
538003316,3
413791017,3
413790967,3
413790949,3
538003317,3
538003318,3
413790343,3
413790315,3
413782077,3
538003331,3
413789966,3
538003334,3
538003346,3
413789889,3
538003347,3
413789887,3
538003348,3
538003351,3
538003354,3
413789736,3
538003356,3
538003929,3
413778438,3
538003911,3
538003917,3
413778056,3
538003920,3
413777807,3
538003924,3
413777765,3
538003925,3
413777755,3
538003926,3
413777734,3
538003928,3
413778464,3
413777653,3
538003935,3
413777604,3
413777580,3
413777452,3
538003937,3
538003943,3
413777417,3
413777410,3
413777218,3
538003945,3
538003950,3
413778677,3
538003856,3
413779172,3
413779091,3
413779061,3
538003858,3
538003859,3
413779006,3
413778923,3
538003862,3
538003867,3
538003869,3
538003882,3
538003951,3
538003884,3
413778622,3
538003888,3
413778613,3
413778606,3
538003889,3
538003895,3
413778542,3
538003898,3
538003904,3
538003905,3
538003910,3
413772456,3
413773601,3
413773393,3
413773372,3
538004003,3
413773354,3
413773012,3
413772992,3
538004004,3
413772686,3
538004006,3
538004007,3
538004010,3
413774146,3
538004017,3
413772222,3
538004018,3
413772220,3
413772149,3
413772148,3
413772113,3
538004019,3
538004026,3
538004028,3
538004029,3
413772041,3
538003984,3
413777116,3
413776862,3
538003953,3
413775856,3
413775687,3
413775656,3
538003957,3
538003959,3
413775519,3
538003974,3
538003977,3
538003980,3
538003855,3
413775436,3
413775405,3
538003988,3
538003989,3
413775205,3
538003992,3
413774539,3
538003995,3
413774452,3
538004001,3
413774403,3
413774184,3
413780992,3
538003691,3
538003693,3
538003695,3
413781124,3
413781113,3
413781025,3
413781022,3
413781018,3
413781015,3
538003699,3
413780998,3
538003709,3
413781288,3
538003710,3
413780971,3
413780944,3
413780906,3
538003713,3
413780866,3
413780843,3
538003716,3
413780837,3
413780807,3
413780789,3
413780766,3
413781562,3
413782013,3
538003630,3
538003638,3
538003639,3
538003646,3
413781798,3
413781782,3
538003647,3
538003652,3
413781682,3
538003661,3
538003668,3
413780763,3
413781542,3
538003671,3
538003672,3
538003673,3
413781502,3
413781493,3
538003685,3
413781477,3
413781462,3
538003689,3
413781396,3
413781301,3
413779563,3
413780087,3
538003814,3
413780055,3
538003820,3
413779776,3
538003826,3
538003828,3
413779763,3
413779701,3
413779693,3
413779668,3
538003839,3
413780224,3
538003845,3
413779476,3
413779466,3
413779394,3
538003851,3
538003852,3
413779363,3
413779342,3
413779341,3
538003853,3
413779269,3
413779268,3
538003778,3
538003726,3
538003746,3
413780755,3
413780752,3
538003756,3
538003761,3
538003762,3
538003763,3
538003764,3
413780673,3
538003768,3
538003776,3
413993864,3
413780646,3
538003783,3
413780518,3
413780497,3
413780491,3
413780480,3
413780467,3
413780454,3
413780387,3
538003801,3
538003805,3
413780251,3
470249000,3
477779700,3
470271000,3
470268000,3
470262000,3
470260000,3
470259000,3
470258000,3
470257000,3
470255000,3
470253000,3
470252000,3
470250000,3
477781000,3
470274900,3
470247000,3
477783000,3
470245000,3
477786700,3
477791100,3
477792200,3
477792300,3
477792700,3
477795200,3
470226000,3
477802100,3
115,3
470327000,3
477765200,3
477765300,3
477765400,3
477765500,3
470359000,3
470355000,3
477766400,3
470341000,3
470340000,3
477767500,3
477767900,3
470329000,3
477802200,3
477768200,3
470316000,3
477770200,3
470297000,3
470294000,3
477770300,3
477770700,3
477771500,3
477776100,3
477776200,3
477777000,3
470279000,3
466230000,3
477829600,3
466501210,3
466501200,3
466403000,3
466252000,3
466251000,3
466250000,3
466248000,3
477830500,3
466243000,3
466241000,3
466232000,3
466501220,3
477830900,3
477831200,3
466224000,3
466217000,3
477831900,3
466214000,3
466213000,3
477832300,3
466206000,3
477834904,3
477837000,3
466175000,3
477815900,3
477802900,3
470120000,3
470114000,3
477805000,3
470101000,3
477814100,3
477814500,3
477814600,3
470096936,3
477814700,3
477814900,3
477815100,3
470380000,3
477817936,3
477826500,3
468395000,3
468392000,3
468370000,3
477829500,3
466501440,3
466501430,3
466501420,3
466501330,3
466501310,3
466501290,3
470572000,3
477702000,3
470623000,3
470622000,3
470603000,3
477707000,3
477711600,3
470602000,3
470601000,3
477711900,3
470600000,3
114,3
477712200,3
477700900,3
470570000,3
477712400,3
477728300,3
470565000,3
470564000,3
470562000,3
477728600,3
470560000,3
470553000,3
470552000,3
470550000,3
477728900,3
470665000,3
470700351,3
470698000,3
470697000,3
470694000,3
477694200,3
477698100,3
477698500,3
470679000,3
470677000,3
477698600,3
470674000,3
470667000,3
470547000,3
470662000,3
470660000,3
470659000,3
470657000,3
477698700,3
470654123,3
477698800,3
470648000,3
477700000,3
470634000,3
470633000,3
470627000,3
477762000,3
470478000,3
470476000,3
470471000,3
477748900,3
477749600,3
477757000,3
477759200,3
477760900,3
470452000,3
470451000,3
470442000,3
470441000,3
470481000,3
470434000,3
470432000,3
470429000,3
470421000,3
470420000,3
470415000,3
477764100,3
470411000,3
477764400,3
470389000,3
477765100,3
470384000,3
470514000,3
470546000,3
477733800,3
470531000,3
477734000,3
477737200,3
470526000,3
470525000,3
470523000,3
477738800,3
470522000,3
470519000,3
477739200,3
477847500,3
470513000,3
470510000,3
477739800,3
470506000,3
470503000,3
470493000,3
477742800,3
477743200,3
470483000,3
477744100,3
470482000,3
477746900,3
477958600,3
477950400,3
447023000,3
447019000,3
447014000,3
447003000,3
446232576,3
445735000,3
477950800,3
477958100,3
445708000,3
445474000,3
445470000,3
477958400,3
447041000,3
445316000,3
445279000,3
477959200,3
445212000,3
445171000,3
445150000,3
445142000,3
445141000,3
445139000,3
445134000,3
477959900,3
121,3
447153000,3
456123789,3
456000000,3
450552000,3
450511000,3
450482000,3
477937600,3
447219000,3
447178000,3
477942600,3
477944000,3
477946000,3
477947200,3
477960100,3
477947400,3
447143000,3
477947500,3
447100000,3
447096000,3
447090000,3
447089000,3
447087000,3
477950100,3
477950200,3
447070000,3
477950300,3
441672000,3
441786000,3
441773000,3
441767000,3
441747000,3
441728000,3
477963800,3
441722000,3
441718000,3
477967800,3
477968200,3
441681000,3
477971000,3
441788000,3
441667000,3
441654000,3
477973000,3
441635000,3
441628000,3
477977000,3
441619000,3
441612000,3
441590000,3
441577000,3
441563000,3
477978100,3
441959000,3
445024000,3
445014000,3
445013004,3
477960900,3
477961400,3
444444000,3
444000003,3
442000090,3
442000074,3
441993000,3
441973000,3
441966000,3
456332576,3
477962200,3
441946000,3
441934000,3
441903000,3
441889000,3
441883000,3
441881000,3
477962400,3
441875000,3
441860000,3
441824000,3
441808000,3
477892500,3
466059000,3
466057000,3
466055000,3
477881600,3
466049000,3
466047000,3
477883300,3
466043000,3
466039000,3
466038000,3
477883900,3
466028000,3
466060000,3
477897400,3
466020000,3
466019000,3
477897700,3
477898400,3
466018000,3
466016000,3
477899700,3
477902400,3
477902600,3
465902576,3
477902900,3
466110000,3
477847700,3
466157000,3
466156000,3
477848900,3
466152000,3
477851400,3
466147000,3
477851900,3
466135000,3
477852400,3
466130000,3
477852600,3
465902537,3
466109000,3
477864000,3
477866300,3
466079000,3
466078000,3
466076000,3
477866900,3
466066000,3
466064000,3
477870000,3
466061000,3
477881300,3
477932200,3
457837000,3
457712000,3
457707000,3
457654000,3
457629000,3
457610000,3
457602000,3
477925700,3
457534000,3
457483000,3
457293000,3
457283000,3
457859000,3
457167000,3
457151000,3
477932400,3
477932500,3
477932800,3
457015000,3
457013000,3
477936600,3
456789000,3
477937100,3
477937200,3
456456456,3
457900097,3
465902536,3
463046101,3
477903100,3
477903700,3
463041101,3
463035101,3
463034101,3
463000000,3
461002000,3
461000437,3
458504576,3
457900185,3
470703000,3
457900092,3
477904500,3
477912000,3
477914400,3
457900080,3
457900079,3
457900051,3
457900040,3
457900039,3
457900032,3
457900024,3
477914700,3
477135200,3
477163100,3
477158700,3
477152000,3
477151805,3
477147000,3
477144300,3
477144200,3
477143600,3
477143500,3
477143400,3
477136900,3
477136800,3
477136300,3
477163800,3
477133400,3
477133300,3
477434100,3
477127900,3
477434300,3
477123000,3
477434500,3
477122000,3
477117900,3
477117300,3
477434700,3
477434900,3
477173100,3
477182700,3
477182600,3
477182588,3
477182500,3
477182300,3
477179000,3
477177800,3
477177700,3
477397800,3
477174200,3
477174100,3
477399300,3
477435400,3
477170400,3
477410000,3
477170100,3
477169000,3
477413100,3
477413400,3
477167600,3
477167500,3
477413500,3
477413800,3
477164000,3
477423600,3
477464800,3
477091900,3
477091700,3
477091400,3
477091300,3
477091200,3
477089300,3
477463200,3
477087500,3
477086600,3
477464700,3
477083600,3
477083500,3
477462800,3
477082000,3
477080300,3
477079400,3
477466900,3
477476300,3
477077400,3
477476800,3
477477800,3
477478800,3
477480600,3
477483000,3
477071300,3
477105200,3
477441900,3
477110600,3
477444200,3
477110300,3
477109900,3
477108800,3
477108600,3
477108200,3
477444500,3
477107500,3
477107200,3
477444800,3
477394000,3
477104928,3
477102200,3
477100000,3
477099600,3
477098700,3
477444900,3
477454300,3
477462100,3
477095600,3
477093200,3
477462300,3
477462500,3
477328900,3
477265600,3
477264700,3
477264300,3
477323000,3
477325900,3
477257800,3
477257600,3
477250800,3
477250500,3
477250300,3
477250100,3
477243700,3
477266200,3
477242900,3
477242800,3
477332000,3
477241900,3
477334300,3
477241800,3
477335300,3
477335500,3
477336000,3
477235000,3
477229600,3
477339000,3
477317600,3
477303000,3
477300200,3
477305300,3
477305400,3
477292000,3
477287000,3
477283000,3
477311600,3
477314700,3
477282600,3
477317100,3
477317200,3
477340100,3
477275000,3
477274700,3
477274600,3
477274400,3
477319300,3
477271700,3
477319400,3
477319500,3
477271200,3
477319900,3
477266800,3
477266700,3
477196900,3
477385000,3
477213400,3
477387400,3
477210000,3
477203700,3
477203600,3
477203400,3
477201300,3
477197700,3
477197500,3
477197200,3
477197100,3
477381000,3
477196500,3
477389500,3
477196300,3
477196200,3
477196100,3
477195600,3
477195200,3
477190500,3
477190300,3
477188800,3
477185800,3
477185700,3
477220500,3
477229100,3
477226000,3
477225800,3
477341000,3
477346300,3
477224800,3
477346400,3
477224300,3
477222600,3
477351400,3
477353100,3
477220800,3
477071100,3
477220400,3
477220200,3
477353500,3
477220100,3
477353800,3
477219400,3
477219300,3
477356000,3
477217800,3
477360800,3
477214900,3
477214700,3
470890000,3
477617500,3
470907000,3
470906000,3
477617700,3
477619000,3
470904000,3
477622100,3
470901000,3
470900000,3
470898000,3
477622700,3
477623000,3
470891000,3
477617400,3
470888888,3
477627900,3
477628100,3
477628900,3
477633500,3
470873000,3
477633700,3
470870000,3
477637600,3
470861000,3
470858000,3
477638300,3
477608400,3
470968000,3
470964000,3
470963000,3
470961000,3
470959000,3
477607200,3
477607600,3
470954000,3
470952000,3
470950000,3
470948000,3
470945000,3
477638400,3
470937000,3
477610000,3
477612200,3
470932000,3
477612300,3
470926000,3
477612600,3
477614800,3
470917000,3
470914000,3
477616000,3
470908000,3
470730000,3
470764000,3
470762000,3
477685700,3
477686100,3
470759000,3
470756000,3
470754000,3
470746000,3
477686600,3
470742000,3
470735000,3
470731000,3
477680100,3
470727000,3
470724000,3
470722000,3
470721000,3
470713000,3
470711000,3
470709000,3
470708000,3
470707000,3
477691600,3
470706000,3
477691700,3
470825000,3
477638800,3
470855000,3
477639300,3
477639600,3
470849000,3
470848000,3
477639900,3
470834000,3
477652300,3
470828000,3
470827000,3
477653800,3
477598800,3
470822000,3
470815000,3
470814000,3
477655300,3
477655700,3
477655900,3
477656700,3
477658800,3
470774000,3
470773000,3
470771000,3
477661700,3
477022000,3
477516000,3
477519400,3
477519800,3
477038000,3
477036400,3
477036300,3
477032000,3
477031000,3
477030800,3
477520400,3
477030100,3
477029000,3
477041000,3
477018000,3
477017200,3
477016700,3
477520600,3
477524100,3
477016100,3
477524200,3
477014900,3
477524400,3
112,3
477013500,3
477531000,3
477055000,3
477070800,3
477486500,3
477493200,3
477067700,3
477066700,3
477493700,3
477493800,3
477493900,3
477058400,3
477056900,3
477509000,3
477056300,3
477534500,3
477054000,3
477051900,3
477051800,3
477051600,3
477051300,3
477050800,3
477050700,3
477048000,3
477047700,3
477513000,3
477046700,3
477514300,3
477592600,3
477552200,3
477552400,3
477552500,3
477553000,3
477559100,3
474291296,3
477585100,3
477585300,3
477587000,3
477589003,3
477592300,3
477592500,3
477550800,3
477593600,3
471452352,3
471016000,3
477593700,3
470987000,3
477593900,3
477595800,3
470981000,3
477598300,3
470978000,3
470977000,3
477598400,3
477001400,3
477009000,3
477006900,3
477006700,3
477534600,3
477006500,3
477006100,3
477004900,3
477535100,3
477004600,3
477003300,3
477001900,3
477535200,3
441546000,3
477001300,3
477541200,3
477541400,3
477541800,3
474992608,3
474992596,3
477542500,3
477547200,3
477550300,3
477550500,3
474992584,3
477550600,3
422034900,3
422040700,3
422040100,3
422039900,3
422038600,3
422037600,3
422037500,3
422037200,3
422036800,3
422036700,3
422036600,3
422036300,3
422035600,3
422035200,3
422040800,3
422034300,3
518791000,3
422033900,3
422032900,3
422032700,3
422032600,3
422032400,3
422032200,3
422031800,3
518793000,3
422031700,3
422031600,3
422144000,3
518673000,3
422273000,3
422255000,3
422240000,3
422225000,3
422211000,3
422208000,3
422183000,3
518686000,3
518688000,3
422168000,3
518701000,3
422031500,3
422108000,3
518706000,3
422050300,3
518710000,3
518735000,3
422044800,3
422042500,3
422041200,3
422041100,3
518782000,3
518783000,3
422040900,3
518875000,3
518832000,3
518839000,3
420000009,3
420000003,3
518843000,3
518857000,3
419900755,3
419900570,3
419797000,3
419796000,3
419778000,3
419768000,3
421210000,3
518961000,3
520000000,3
523326725,3
419764528,3
419764504,3
419764484,3
419764480,3
419756000,3
524578546,3
419746000,3
419742000,3
525000004,3
422018600,3
422030300,3
422029300,3
422028500,3
518807000,3
422028300,3
422026900,3
422026300,3
422025100,3
422023700,3
422023000,3
422021600,3
422021500,3
422344000,3
518812000,3
422017900,3
422015000,3
422012300,3
422011300,3
422008200,3
422007600,3
422005600,3
422005400,3
518825000,3
422003900,3
518826000,3
518330000,3
425000004,3
425000003,3
425000002,3
425000001,3
518100031,3
423801922,3
423717784,3
518326000,3
423399100,3
423391100,3
518328000,3
423378100,3
518100028,3
423373100,3
423364100,3
423360100,3
423357100,3
423338100,3
423335100,3
423332100,3
423306100,3
423303100,3
423302100,3
423294100,3
423252100,3
515907000,3
431003033,3
431002068,3
431001588,3
431001454,3
431001284,3
431001259,3
431001029,3
515887000,3
431000497,3
431000267,3
431000147,3
431000001,3
518351000,3
515949000,3
516234944,3
516234960,3
428042000,3
428041000,3
517394555,3
427281652,3
425701844,3
518023217,3
425001046,3
425001045,3
425001043,3
422658000,3
422813000,3
422812000,3
422799000,3
422794000,3
422788000,3
422787000,3
422781000,3
422778000,3
422764000,3
422680000,3
518537000,3
518547000,3
518532000,3
422657000,3
422656000,3
518592000,3
518602000,3
518614000,3
422624000,3
422574000,3
422554000,3
422526000,3
422454000,3
422431000,3
422394000,3
422941000,3
423242100,3
518399000,3
423179100,3
423120000,3
423113100,3
423112100,3
423110100,3
423101100,3
423097100,3
423049100,3
423027100,3
518403000,3
419738000,3
422912000,3
518419000,3
518455000,3
422905000,3
422891000,3
422888888,3
422880000,3
422879000,3
422877000,3
422875000,3
422873000,3
518515000,3
414703000,3
414734000,3
525015903,3
414730000,3
525015926,3
414725000,3
414724000,3
414718000,3
414717000,3
414714000,3
525015961,3
414711000,3
414709000,3
414704000,3
414736000,3
414701000,3
414700000,3
525015984,3
525016258,3
525016600,3
414318592,3
414215000,3
414209000,3
525018349,3
525018444,3
414190000,3
414174000,3
525015672,3
416011900,3
416004693,3
525015381,3
525015386,3
416004561,3
416003188,3
416000047,3
525015631,3
415236045,3
525015658,3
415001505,3
525015671,3
414167000,3
525015687,3
415000089,3
415000069,3
415000064,3
415000001,3
414774000,3
414769000,3
414768000,3
414758000,3
414742000,3
414741000,3
525015815,3
414005522,3
414057000,3
525020023,3
414053000,3
525021315,3
525022100,3
414044000,3
414043000,3
414038000,3
414031000,3
414021000,3
414017000,3
414016000,3
414078000,3
525022211,3
525022396,3
525024302,3
413999908,3
525025073,3
413996683,3
413996252,3
106,3
413995985,3
413994443,3
526063848,3
413994000,3
525019408,3
414157000,3
414153000,3
414152000,3
525019105,3
525019132,3
525019219,3
414132000,3
414127000,3
414123000,3
414122000,3
525019293,3
525019359,3
525015370,3
414114000,3
525019468,3
414112000,3
525019525,3
525019589,3
414101000,3
414097000,3
414095000,3
414087000,3
525019599,3
525019627,3
414080000,3
419000914,3
419093700,3
419090700,3
419089800,3
419088600,3
419081800,3
525004006,3
419077400,3
419070100,3
419069500,3
419065200,3
419001063,3
419000956,3
525003100,3
419000895,3
419000814,3
419000624,3
419000622,3
525005256,3
419000479,3
419000414,3
419000409,3
525006220,3
419000393,3
525006222,3
419000324,3
419511000,3
419697000,3
419665000,3
419652000,3
419648000,3
419603000,3
525000011,3
419592000,3
419583000,3
419574000,3
419532000,3
419531000,3
419526000,3
525006235,3
419488000,3
419446000,3
419444444,3
525000914,3
525001119,3
419141000,3
419111111,3
525002079,3
419099900,3
419099100,3
525002085,3
419094800,3
416495000,3
418906112,3
417222323,3
525012053,3
525012316,3
417222302,3
417222299,3
525012349,3
416888888,3
416721000,3
525015117,3
416509000,3
416500000,3
525012034,3
525015146,3
525015249,3
416475000,3
416473000,3
416467000,3
525015368,3
416465000,3
416462000,3
416426000,3
416234567,3
416151000,3
416137600,3
419000163,3
525007042,3
525008071,3
419000303,3
419000302,3
525008100,3
419000274,3
419000223,3
525008119,3
419000201,3
419000194,3
525008120,3
419000181,3
431003435,3
419000161,3
419000158,3
419000129,3
419000123,3
419000103,3
525009038,3
419000010,3
525009325,3
525010000,3
525010274,3
525011128,3
418906120,3
440100660,3
440107040,3
503123456,3
440106310,3
440106240,3
440105920,3
503177400,3
503207000,3
503250000,3
440102060,3
440102000,3
503488000,3
440100996,3
503503000,3
440108460,3
503506000,3
440100000,3
440095000,3
503512000,3
440093000,3
503514000,3
440073000,3
440072000,3
440067000,3
440063000,3
503521000,3
503565000,3
499999999,3
482235175,3
483144511,3
440132000,3
440131494,3
486757459,3
440127820,3
493907767,3
499407734,3
440123000,3
440122040,3
440121000,3
499921727,3
440058000,3
440120300,3
440120180,3
110,3
440119120,3
503000059,3
440117610,3
503006464,3
440112860,3
440111400,3
503011080,3
503019400,3
440109130,3
508111117,3
440011000,3
440010440,3
503726000,3
503727000,3
440010180,3
503747000,3
440010000,3
503761000,3
503769000,3
440009840,3
440009390,3
440009370,3
503725000,3
511007000,3
511011018,3
511011037,3
511026000,3
511103000,3
511116000,3
511138000,3
511145000,3
511182000,3
440006740,3
511201000,3
511492132,3
503642000,3
440057000,3
440054000,3
503576000,3
503576600,3
440044000,3
440038000,3
503581100,3
440036000,3
440035000,3
440032000,3
503597000,3
440019000,3
480000000,3
503643000,3
440017160,3
440017150,3
440016980,3
503648000,3
440016320,3
440012660,3
503659700,3
440012240,3
503722000,3
440011280,3
440011240,3
440654000,3
477990200,3
440878000,3
440850000,3
440799000,3
440793000,3
440787000,3
440773000,3
440752000,3
440705000,3
440702000,3
440701000,3
440672000,3
440970000,3
477995057,3
440615000,3
440612000,3
440572000,3
440565000,3
440548000,3
440531000,3
440528000,3
477995084,3
440494744,3
440493000,3
440488856,3
441281432,3
441495000,3
477978700,3
441477000,3
441459000,3
441441000,3
477982400,3
441403000,3
441381000,3
441378000,3
441358000,3
441324000,3
441322000,3
440480000,3
441238000,3
441234567,3
441175000,3
441130000,3
477982500,3
441125000,3
441116000,3
441111111,3
441100000,3
477985300,3
477985800,3
477986100,3
440181000,3
440251000,3
440243000,3
440228000,3
477995299,3
440205000,3
440200130,3
440200000,3
440199000,3
477995400,3
477995600,3
440190000,3
440185000,3
477995284,3
440155510,3
477999100,3
440152000,3
477999200,3
477999999,3
440148620,3
440147880,3
440146260,3
440144990,3
440142820,3
478388956,3
478950187,3
440304270,3
440440444,3
477995106,3
477995111,3
440416000,3
440413000,3
477995122,3
477995123,3
440400240,3
440321290,3
440320000,3
440316890,3
477995124,3
511725943,3
477995132,3
440300810,3
440292000,3
477995138,3
477995158,3
477995189,3
440273000,3
477995249,3
477995253,3
440261000,3
440255000,3
440253000,3
431908000,3
515366000,3
432665000,3
432657000,3
432624000,3
432480000,3
432472000,3
515380000,3
515390000,3
432433000,3
432275000,3
515410000,3
515457000,3
515349000,3
431904000,3
431903000,3
431901000,3
515460000,3
431680026,3
431602174,3
515465000,3
431601641,3
431500529,3
431500004,3
431479000,3
431402035,3
432805000,3
515275000,3
432903000,3
432897000,3
515283000,3
515284000,3
432831000,3
432824000,3
515301000,3
432815000,3
432810000,3
432809000,3
515307000,3
431402015,3
432784000,3
432779000,3
515311000,3
432752000,3
515325000,3
432722000,3
432717000,3
432715000,3
515333000,3
515340000,3
432673000,3
515345000,3
431005989,3
431100602,3
515656000,3
431100268,3
515675000,3
515711000,3
431100219,3
431100155,3
431100148,3
431100037,3
431100000,3
515723001,3
431023000,3
431100923,3
515723100,3
431005644,3
431005433,3
431005321,3
431005101,3
431004777,3
515798000,3
515827000,3
431004568,3
431004027,3
431003904,3
515885000,3
515517000,3
431401985,3
431401723,3
431325000,3
431319000,3
431301648,3
431301631,3
431301547,3
431301411,3
431300462,3
515491000,3
431300411,3
431300341,3
432919000,3
515524000,3
515541000,3
431300062,3
515570000,3
431223000,3
431201000,3
431132000,3
431111111,3
515587000,3
431111000,3
431104000,3
431101007,3
440002130,3
440002420,3
514246000,3
514262914,3
514271000,3
514294000,3
440002330,3
514309000,3
514317000,3
514333000,3
514338000,3
514367000,3
514380000,3
514215000,3
440002050,3
514406000,3
440002030,3
440002000,3
514420000,3
514427000,3
514445000,3
514482000,3
440001730,3
514510000,3
514536000,3
440001180,3
440004200,3
440006500,3
512041000,3
512219000,3
513663296,3
440006000,3
514000000,3
514028000,3
514032000,3
108,3
514034000,3
514054000,3
514062000,3
440001000,3
514072000,3
514074000,3
514081000,3
440003750,3
514087000,3
514097000,3
134,3
514127000,3
514141000,3
514142000,3
514148000,3
514210000,3
434112700,3
515059000,3
515067000,3
436000087,3
515068000,3
436000049,3
515080000,3
434124500,3
434123800,3
515100000,3
434113100,3
515157000,3
434112900,3
514966000,3
434111900,3
515197000,3
515200000,3
432986000,3
515207000,3
432981000,3
432979000,3
515232000,3
432963000,3
515234000,3
432923000,3
515237000,3
438036200,3
514550000,3
440000560,3
514636000,3
440000470,3
440000430,3
514643000,3
440000190,3
514666000,3
514697000,3
440000001,3
135,3
438037400,3
413698000,3
438036000,3
438035900,3
438034200,3
438031045,3
514726000,3
438031043,3
438031030,3
514799000,3
514847000,3
436000223,3
436000197,3
436000159,3
377441000,3
377559000,3
377541000,3
564923000,3
564935000,3
377511000,3
377493000,3
377488000,3
377455000,3
564936000,3
564940000,3
377453000,3
377444000,3
564944000,3
377575000,3
564946000,3
377426000,3
377398000,3
377395000,3
377335000,3
377327000,3
377312000,3
564950000,3
564952000,3
377263000,3
377216000,3
377209000,3
377652000,3
564859000,3
564868000,3
564871000,3
377742000,3
377708000,3
377707000,3
377703000,3
564877000,3
564878000,3
377683000,3
377674000,3
564879000,3
564961000,3
377633000,3
377618000,3
377615000,3
377612000,3
564886000,3
564892000,3
564896000,3
564897000,3
564910000,3
564912000,3
377583000,3
377576000,3
376784000,3
376935000,3
565022000,3
376914000,3
565024000,3
376893000,3
376886000,3
376874000,3
376866000,3
376819000,3
376803000,3
376802000,3
376791000,3
376947000,3
565030000,3
565032000,3
565033000,3
376754000,3
376748000,3
376739000,3
376688000,3
376684000,3
565038000,3
376668000,3
565042000,3
376652000,3
377077000,3
564965000,3
377133000,3
564973000,3
564977000,3
377123000,3
377121000,3
377103000,3
377101000,3
377098000,3
564978000,3
377097000,3
377081000,3
377838368,3
377068000,3
377045000,3
564983000,3
564994000,3
377013000,3
565005000,3
565014000,3
377011000,3
376974000,3
376967000,3
376958000,3
376953000,3
403517000,3
564728000,3
403531001,3
403531000,3
403529001,3
403527001,3
564731000,3
403524001,3
403522123,3
403522001,3
564738000,3
403518000,3
403517001,3
403557000,3
564759000,3
403516000,3
564760000,3
403515001,3
403514001,3
403514000,3
564761000,3
564769000,3
403509001,3
403508001,3
403505997,3
564784000,3
403701710,3
564661000,3
403709610,3
