mmsi,seg_count,radius
351543000,5,1.2783385610124975
210748000,5,5.0314171187213139
215371000,5,37.932986095597279
245544000,5,0.046116088938137255
241025000,5,1.7491178217219934
370545000,5,11.461115129598982
525025097,5,0.27026222561346591
564398000,5,3.1568644718604695
366975740,5,0.019251248751041793
357791000,5,0.087906561683517126
514312000,5,3.0914556268452245
701000503,5,1.8876714411714493e-05
416000687,5,0.37635607518517056
372241000,5,66.2272799494295
220235000,5,4.9810872069664809
205371790,5,0.30669325423211657
413448340,5,6.408509938014082
235085765,5,0.42643881958337554
538090188,5,2.4759725526987291
440991000,5,1.7843730252320538
413970764,5,0.38356033303685866
413465490,5,0.654246227137911
440112000,5,1.123378767617466
230189000,5,22.456985713453932
503466000,5,0.73997837737831007
211372620,5,0.061577705571048025
725001070,5,0.038511319129476987
413444750,5,1.1204879764701814
431155000,5,21.598829968542063
237077000,5,1.5738206321353074
514847000,5,1.0754673674005064
244620889,5,1.2361767666837962
366963150,5,2.2969483186555446
413770125,5,1.5322161449927749
413826376,5,0.59021227044192182
412286395,5,0.70157669245022736
215663000,5,9.0963639272231749
244630522,5,0.21388043011022947
227341680,5,0.71774321933138763
636013281,5,1.75718381260791
305293000,5,29.824369453416349
211598420,5,1.3000024860463877
235101548,5,1.0042586370577844
412428000,5,75.234547120807932
412665533,5,0.29754433868450375
412422720,5,0.82904058775832246
428041000,5,79.33621813491024
563509000,5,9.7002583022382662
244710133,5,2.4847795574182978
413593430,5,1.5661898114379573
367138470,5,1.9174010005775624
218582000,5,24.674943261666471
553111741,5,0.63595677969711906
235094279,5,1.039111085822179
576925000,5,0.59215782820934271
413662667,5,0.9416458941555812
306083000,5,3.3298903514396954
477047400,5,1.5038682469462987
565312000,5,2.1297213608138952
244090014,5,0.31466105445080578
304935000,5,12.264682741373042
355853000,5,2.044971596120738
525019521,5,2.6905997972521241
367141180,5,1.451356044474353
636092592,5,2.7028485756076588
538004561,5,2.271127889399053
416004346,5,0.34943144459926662
354854000,5,1.1900604786145832
224212280,5,0.21229530512155162
235110501,5,0.94561154416770654
229128000,5,163.4434567184181
230981000,5,11.025602576611465
352861000,5,25.254897888081207
273146000,5,0.73274783863847837
371050000,5,27.628355183980261
354342000,5,2.0996013222438119
245026000,5,11.613902810183674
413363380,5,1.3480233217635358
367535950,5,39.156833890995465
431999511,5,0.25573547806930919
412332765,5,0.12966882609568672
701000837,5,0.60471573817737512
413765099,5,0.32477081489265386
431233000,5,1.9181132812298425
235036608,5,0.92136096664052525
538005601,5,34.423618630637549
316002116,5,0.45263986901699654
377245000,5,0.19074526052825624
574294000,5,1.0140417378270259
508111181,5,2.1874289980165256
211440360,5,0.00060459574278183992
230368000,5,5.9418985624591851
356067000,5,2.3435646578637916
235097603,5,1.3139300334894657
564776000,5,1.1578427789424111
412688888,5,12.986884313364284
211384270,5,1.6326463461606646
248697000,5,2.5633234821165956
211830000,5,61.398389014322909
413008666,5,0.18759971508180859
247303280,5,3.6286305210465715
636016776,5,34.494794789770033
371702000,5,13.297023478026333
636015020,5,198.79210173329992
431402055,5,5.0839305865643123
353956000,5,1.9679117609801056
677054000,5,2.1895707739425831
441365000,5,1.477375563987338
229446000,5,13.273792565470885
353540000,5,1.4623173778610972
210261000,5,35.445417674113152
224157350,5,0.025062767935623047
366938750,5,2.159537284541547
219006113,5,0.17771894622460757
235106595,5,21.22222558420496
431400404,5,0.35642188866977942
319086300,5,0.97164924040789513
440100670,5,1.0135906922029883
470968000,5,2.8493410882472632
357764000,5,2.2644769286376079
440120290,5,0.034193252943516259
305387000,5,2.68241396228063
247323300,5,0.031817797842507982
412592730,5,6.592392139205784
431003255,5,0.73680152229806217
211175160,5,9.5072783072590923
477995176,5,0.049044247804682667
701000577,5,2.2265750580480885
440105380,5,0.99295831742946694
371841000,5,5.9964705946950927
525002084,5,3.0134962821129241
412460860,5,0.34173458297777082
431602077,5,0.6992222734825857
413465680,5,63.773853207461705
244660555,5,0.762655154556333
249749000,5,10.08168548416193
212084000,5,32.036996282340148
354540000,5,3.4466213482298538
235060303,5,33.71844920482711
311019700,5,1.6180397807248588
205419690,5,0.78069703803090273
308901000,5,2.8799042378092694
413108000,5,17.040853624808435
413875000,5,1.7797031601719093
209792000,5,14.5994627894841
219791000,5,149.45888646155731
271000739,5,1.20700522654107
263265000,5,0.46830678662467229
212675000,5,2.5596554899081
219017081,5,0.63800205744426319
227289000,5,0.52830557894452623
566601000,5,0.23385397308119088
477335300,5,1.7723788254182771
725004240,5,0.87799946317190913
412301080,5,1.8908315337252335
357847000,5,2.3853225004924905
431003174,5,1.46659478826497
440541000,5,1.6922105097375451
366902320,5,0.31914566203737138
372345000,5,4.4912642937626561
210341000,5,5.1890591057185365
354285000,5,1.2557823486626234
345050700,5,29.824796408798445
412469240,5,0.16601276341780583
229672000,5,55.965794284874427
538004014,5,2.7291548161390553
432683000,5,1.4020404343168666
235012119,5,5.239585696383239
305081000,5,14.510466520987141
372186000,5,210.47198302404396
470494000,5,0.00024617704768126869
431600939,5,1.7440738286470867
538003355,5,2.238706046471413
372100000,5,2.3497996284773577
244670282,5,3.086886532565019
311013800,5,3.0969567761513837
212819000,5,3.1901727180314516
538005454,5,1.7342084899837436
563335000,5,2.4563928015832439
413786515,5,0.59717296236755046
994136415,5,6.0351265585184724
249720000,5,1.5963014375328755
431300835,5,7.15798185180422
312694000,5,0.83467215222771274
413906505,5,0.44807440243452246
367306940,5,0.11040801572460103
219014435,5,0.66257725598609241
477990800,5,129.57337353230773
273426900,5,1.1624217362229865
259988000,5,0.94193899736864906
224212190,5,0.90878367527671666
477108800,5,2.1888961063717685
440321690,5,0.044454657982619668
440155270,5,0.77067014463999228
245078000,5,3.5960144688755449
413364470,5,0.26946390635534639
440173000,5,2.0417745101172717
413333333,5,13.464728280733837
356205000,5,27.790144517673639
230942840,5,0.062884325185617443
431693000,5,2.0773836483420483
367171380,5,0.54147809565041938
431003639,5,1.1032319624111044
413468580,5,0.24239033788964232
431402026,5,0.38629303600247011
219018172,5,0.48353968580088574
412464160,5,0.49977704485453828
373126000,5,10.385876412119524
431000847,5,0.15654684427938539
529787000,5,3.9941908888111808
366961480,5,5.4707906996617677
567104000,5,2.076849059042031
477050500,5,2.8813212241077903
244690553,5,0.049920681430470785
351256000,5,1.6586875514882984
355663000,5,2.2195565908488439
258707000,5,152.22535643744695
367393270,5,0.40182187242719269
412763580,5,0.49404139149461235
367309230,5,1.5391766272682308
525002098,5,4.9363941648337457
808464488,5,8.8007954106498971
538005093,5,2.6535108980133875
440672000,5,2.6827548513375272
258174000,5,2.8243260330906486
366821510,5,1.3076602932168404
367445690,5,0.32075576565524766
244630024,5,0.90809719161765967
367023390,5,0.026455003623343659
258007000,5,194.61512333451526
246134000,5,23.1345057391609
413439550,5,2.0660069793504996
211256380,5,6.3504630980851848
431446000,5,1.5324869924780804
366963340,5,0.22219407601234059
244860579,5,0.0096136447977444132
412088055,5,0.13678179061891571
564343000,5,1.2800320032057817
305540000,5,0.88267709234154923
431301774,5,0.36261367735738653
244650879,5,0.041917220293200504
419149000,5,1.0876909175946348
311041700,5,8.3455100686083359
256161000,5,2.3696159571481146
316023959,5,0.0068603159769847323
566217000,5,10.580031170006556
372589000,5,0.62732868429838384
441547000,5,23.923245458386294
636091255,5,2.2743125988471853
373178000,5,6.1631776760337882
538090252,5,2.0464787715085904
273367440,5,0.29389592378390877
538003358,5,3.4508434550566736
257862000,5,116.04731539961921
367003430,5,1.4141151201533948
305826000,5,2.2262522893475167
413904226,5,0.32273178569477162
256915000,5,1.9707070925677319
600012486,5,0.55770727215626925
636015240,5,10.508189514836721
205386190,5,0.7022634785436237
413592440,5,1.6016593369680732
257325000,5,1.9472133402705125
353320000,5,11.815421321674503
245394000,5,166.78007457884539
271000934,5,2.2649203818328076
225392000,5,0.09641865362635596
366963250,5,2.2956994435950313
271002474,5,0.41182656684861629
263757000,5,2.5337254650708085
412660220,5,1.3679068605552471
241341000,5,2.3706591506836454
246524000,5,2.5746809088597202
311061400,5,1.6944054608658783
273414060,5,4.7269454976034631
240638000,5,2.3436306404227705
431401934,5,0.65623093356202522
373569000,5,1.8974795897976515
367017340,5,0.32439030963407112
245539000,5,2.431786774210702
366967720,5,0.030690408611205332
538005592,5,114.45884170453033
373517000,5,8.3435934990281542
503568000,5,0.018758082420855735
244730948,5,0.43145284531081757
477637300,5,51.956365601118179
205909410,5,0.85198470795092662
311054400,5,6.1221462524651926
413327360,5,0.67697745127732145
565379076,5,9.1490881471000822
235009518,5,0.60439085950570071
316018031,5,2.638964494697106
351296000,5,2.82823541367469
563916000,5,8.6694855505032
240605000,5,0.31153299098601633
413818246,5,0.41730926774783522
412567890,5,12.885362661089722
354100000,5,77.971507475597591
205451790,5,4.6145738195003236
266252000,5,4.5601206083394317
271002572,5,7.5615384646753014
412451481,5,0.85301747296888542
367526550,5,2.8084529400370224
273333650,5,8.5756844640916956
477014200,5,1.5925833899305648
636092076,5,71.018144766056977
272137700,5,0.27911795086458047
310459000,5,12.473541326886998
412553920,5,3.2970852163106596
366629680,5,0.030412878688482244
477685700,5,56.436821334107819
440121010,5,0.9277109189419922
367420190,5,0.18737985042066635
367387420,5,0.0826111710160659
477334300,5,127.49575720845624
355051000,5,4.3924838975374163
538004172,5,2.3448142017446796
422399000,5,2.8395601187956068
667006102,5,0.91642877422222169
538090361,5,1.5629561215790391
440130920,5,0.20544862638160455
565609000,5,2.7725426486065783
566157000,5,94.514372111795808
431001134,5,0.24468969550759509
273331810,5,0.55369696655753509
636091959,5,10.790402559392467
477196900,5,38.60211682612232
412328670,5,0.98903744673712279
431300106,5,0.92197873074073278
636092025,5,92.8820885652545
300777777,5,0.17454377548888594
240645000,5,1.9623777820683503
636090888,5,2.2935029956141983
372622000,5,1.7034423207606209
440104890,5,1.0750378616975018
431402066,5,0.31964271450351411
431003269,5,1.0960314998655607
431200283,5,0.32743697091255181
239919000,5,2.4800465034430896
477071100,5,1.1970801570871634
413442250,5,5.9275002904388376
367181880,5,0.08863261706323218
258599000,5,1.4979334582926924
431999563,5,2.563595081143319
356347000,5,2.4802274223380847
636092361,5,3.9146236489524613
636091421,5,30.910653974293364
304939000,5,8.4206135739413526
440017000,5,2.3704813623299263
636016017,5,22.597029079415947
366993010,5,0.049547376311439746
431000165,5,0.839772859503473
312990000,5,2.0986845597635067
440153850,5,0.33192008983869503
205252190,5,0.668562579036227
413832001,5,0.251302826714014
441818000,5,1.0543479504296696
701000950,5,4.8926087868912557e-05
247086800,5,12.9220398572339
366902890,5,0.602054330870724
370194000,5,1.5442978218216612
367618980,5,0.010072684449203478
413770000,5,152.1227488235279
431600526,5,1.8626767146716157
441594000,5,73.558969003098213
370635000,5,48.509199705650609
311000311,5,1.4093021392690088
477519300,5,33.333570106145444
372973000,5,4.0918336306297611
413901000,5,0.87267249982462591
235009142,5,6.1445988403800262
244750840,5,1.3873051280193085
353051000,5,170.44578583466142
636016853,5,5.0487979775927743
235079444,5,44.539790670092493
636016362,5,45.547189322511954
367519690,5,0.12592591750316473
235108514,5,2.176723424156954
373090000,5,46.603406658168623
431003967,5,1.4957862846584871
263422770,5,0.57829028563654872
244660095,5,0.71723776999737676
576150000,5,0.42544494969834806
263701280,5,0.033647213363453429
371477000,5,2.3114745088619038
432815000,5,2.1756897683676586
378112313,5,0.46198345635760846
412118000,5,8.8201991856455315
305181000,5,2.0680416380242606
431500325,5,1.3732348960501934
271042433,5,5.5277301713603384
566643000,5,1.8791554515033075
354185000,5,1.5174849534325561
244810800,5,118.62511167528186
209255000,5,1.4905901013504002
244660951,5,1.9746776247387212
352581000,5,1.3394284514947747
440002680,5,0.69364623678042425
412458260,5,0.031513311629571855
370081000,5,5.3757247589642478
565835000,5,2.1258387616811159
538005837,5,4.3599596895693029
229037000,5,2.8543789781527669
355291000,5,1.8604962507037817
355276000,5,1.2726651146854966
310361000,5,3.3388083102851653
232872000,5,3.1790555323884453
265630900,5,0.12017885024231426
431999576,5,2.5130919109270153
308924000,5,1.4647676431534791
235025987,5,1.4232079859729221
356541000,5,189.15847923073756
565193000,5,16.799908938544849
265522430,5,0.14082279279408458
636015935,5,85.057223988009085
263413770,5,0.41708765894822797
244020924,5,0.965972113576845
416340000,5,3.2543112138757131
373079000,5,25.028380751670543
413691280,5,0.014729649477456325
636013639,5,2.5776415897200473
244620184,5,0.0484954202119767
413440570,5,0.23115121848905243
636090922,5,2.3732340634002345
249993000,5,2.1096578974098592
538003448,5,0.76048370478255
441703000,5,5.7357602798953611
244670985,5,0.52685413228346145
265732730,5,0.11683321918373089
412070707,5,15.232539001873073
229093000,5,27.56080069960786
246321000,5,2.1805581040871
245656000,5,3.3490644369159539
247160600,5,0.32750171493474006
256003000,5,65.369222499258683
503500500,5,0.02048860647532523
412750030,5,2.03820207337317
367533030,5,0.32975548845759994
352258000,5,15.077206491620492
528155000,5,2.5296658392935432
372862000,5,7.8341667986901982
367352250,5,0.036263710770654066
354047000,5,215.10799419762597
355372000,5,1.7044814020082832
273312360,5,6.4347365132091783
636016666,5,135.05891531081949
564856000,5,2.1182463767262081
548922000,5,2.1933091574473678
371177000,5,1.6314407054078397
351087000,5,1.1047842690904264
564727000,5,113.92288469064246
235079902,5,2.4405914581424861
263950950,5,0.55870659343889684
431700150,5,1.9335103876053337
244321000,5,1.7422174728298472
440122110,5,0.32686922145649011
413435950,5,10.919778011897659
432622000,5,2.1166358793463904
235019174,5,0.042969750562618023
636091187,5,9.2990736139453247
431301666,5,0.45916458486033751
367192670,5,8.1571413024501851
235019175,5,0.026447723459850619
244650323,5,0.98805760081278
477995079,5,0.044279147611061088
259894000,5,37.053819699595252
412503020,5,1.4947714047281626
367168950,5,2.1810774845582976
667001422,5,0.84557661641853488
413352750,5,1.2239777046096418
440309560,5,1.2382872284442574
419000938,5,1.617778843543763
636013812,5,2.2006286379897042
477776300,5,30.229291935011442
220223000,5,4.2823351971137464
477845900,5,1.8842461697658388
224490000,5,8.1824468868682114
412401710,5,2.575083175606292
304719000,5,3.6419173562483271
564469000,5,2.7398059851583354
210728000,5,138.62700715719339
564904000,5,2.83817304990735
220503000,5,3.8714004137615676
636015033,5,2.6001193848150659
244554000,5,5.6391872641119045
311004400,5,2.0727834059834378
431600087,5,0.589302029907987
357213000,5,16.106745561818723
370599000,5,2.350263452535295
477938500,5,50.39107840519106
236111614,5,19.596777508570273
413404790,5,2.3235632077648232
600013157,5,0.72836421826620634
566170000,5,1.7101428770067684
244780350,5,0.012648111641438762
354511000,5,2.5152397313534287
431600458,5,2.351027674836792
538002419,5,2.2730276626310908
367619240,5,1.4886830458697775
564218000,5,45.590705546324372
477995042,5,0.0654299433769982
413523456,5,3.10038076900446
305520000,5,10.484126978391778
244660093,5,1.2946204124180667
477936400,5,2.0889725146003664
412330020,5,0.93816103968915987
305127000,5,2.3672838371393645
477752600,5,9.8764992140881667
357041000,5,86.847631119068311
503759000,5,0.028009241937357612
244030940,5,0.0930742748212735
636013136,5,3.20018440544898
367812300,5,0.0341408935796255
525015880,5,0.92149715573480884
564643000,5,2.4952798629498756
273421240,5,2.7867981371314987
370965000,5,53.255217592435429
355204000,5,1.191877129402902
413358980,5,3.9544103900239111
244660297,5,1.4656094673572182
215106000,5,12.462272227704307
366769330,5,13.58670257036612
211545300,5,0.36500094705588215
241290000,5,78.438738458070588
413990941,5,0.4910267364982101
538005840,5,41.425067807693708
352650000,5,2.3361389441060694
244730512,5,0.70258362775391769
205469290,5,0.010977842708466147
239710000,5,1.9811836619512277
503573000,5,0.71902548570005631
636012909,5,2.2490636304872202
431000329,5,0.29695567848638205
370433000,5,30.38791519754967
440110100,5,0.92862677894915657
440404520,5,1.1408899224710298
538002733,5,3.3029767081258314
308462000,5,1.9444891363076504
237112700,5,0.39383095746501162
514526000,5,13.308246975866115
440111320,5,1.3172421539562622
319382000,5,1.6595843086787738
412036350,5,0.1717493650103834
352153000,5,2.2423000178710812
235054581,5,3.1893543752954994
538005154,5,159.18462711359615
538002629,5,2.09506152536094
412502330,5,1.9830580116716507
431000345,5,0.53918047173055073
271010485,5,0.036424450354091427
538006267,5,1.611212313774653
235091504,5,0.470252537055566
477995050,5,0.15863940982969119
636013219,5,2.8648120915186541
311663000,5,33.57049289446929
372218000,5,79.160926956366026
232626000,5,2.8352607174477646
538004442,5,24.233976646879906
244690462,5,1.1535482164130455
247171200,5,0.3128327033160781
271002615,5,0.37191926675675868
412703920,5,1.8038594474634815
477699600,5,2.7455192951392382
271010263,5,0.21840749227160139
244690922,5,0.00200563354972722
353560000,5,7.9837815762837225
235090537,5,23.189235301086896
370088000,5,2.3919673508096224
235038991,5,0.046566755887699686
414713000,5,12.195405087725741
636016251,5,10.949360404884482
667003343,5,1.2355969933147637
414112000,5,6.1183783782509895
367421370,5,0.11763778086331085
219060000,5,2.2776576908970352
229368000,5,2.7565023973305967
710999986,5,0.06636439410968932
210852000,5,17.919056619813261
235093327,5,3.1723575491654694
354708000,5,32.523551140777712
235096647,5,57.254689567038206
249210000,5,5.9197243307504337
372478000,5,96.293898276899853
351837000,5,1.6412139531284722
367007760,5,0.18095230514054764
423054100,5,0.49474671820774718
477319900,5,2.1417124255174484
563006110,5,0.010851219913746124
271000749,5,1.6878067151291676
232003288,5,0.852897001253885
432774000,5,18.501645067139286
245170000,5,13.532481807796248
230110910,5,0.015476247565337749
319349000,5,88.673661697917069
312495000,5,2.0803269239287094
351388000,5,14.604776701453206
412764860,5,1.3099056730161973
412522050,5,2.0043064857650816
235485000,5,2.2557252480445875
994131201,5,1.1159292726597359e-05
636091292,5,19.735277876167494
316003659,5,0.70193583479663546
224482000,5,54.73867425721501
477229400,5,3.2614334371796825
636014327,5,1.9547757906002692
538006048,5,2.2537908779449265
256829000,5,10.417001383303109
477657100,5,2.0613495968458482
366993550,5,1.996334649577878
636092516,5,26.121332765436396
431004231,5,0.11856609065282031
357098000,5,3.844065412143495
367600870,5,1.8809924440442725
271002736,5,0.0840349496522454
760000320,5,5.7893533709268379
563657000,5,2.4712848995563403
412760730,5,6.49443690789001
564226000,5,2.4782718847756477
244750534,5,0.51431768554140878
477995224,5,0.16187929433509207
477197800,5,0.65677976556054685
236572000,5,2.4388093233564629
413406000,5,0.99487230058325127
237611000,5,1.4214343185477374
440138000,5,1.12253325934597
431000229,5,0.181355465224967
636091140,5,2.1694698091963396
235109534,5,0.805284071602972
253396000,5,3.6990032400338198
367595560,5,0.42225501895334039
211590200,5,1.3387963870869009
636015930,5,50.54451080975204
211315100,5,18.69220167568621
235100377,5,60.757594474978106
309805000,5,2.0637847198802675
244367000,5,2.1775919853382772
354879000,5,1.6216887915260068
636016558,5,3.4291807775293708
244650515,5,33.36548357557686
255805588,5,107.39167959840705
259025000,5,14.392592966226587
538005876,5,1.9099185701280768
372938000,5,47.846279128153284
316001805,5,1.7946701031148704
413765873,5,32.0947716615868
100912345,5,11.952518884685608
423405100,5,0.82409032902730228
538002409,5,2.4209816540039975
413997924,5,0.4300265937000895
477608900,5,108.56221088029962
236111888,5,36.258951046148169
538005832,5,2.1709911072265853
367095460,5,1.722723563011372
636016851,5,45.44395075058371
440499000,5,1.0819023098478915
636016005,5,15.647263729757119
431003767,5,1.5414459065344412
311358000,5,10.676685094345581
431300768,5,1.133788402618656
230982000,5,10.496737845809514
257479000,5,0.97005031663522057
227278000,5,3.8471027059946556
371908000,5,3.6498875333038163
258271000,5,0.0697901822196094
266343000,5,0.90367785699565584
265070000,5,0.83561670094748131
311040600,5,2.8742717192398839
538001682,5,3.942566329923352
367584520,5,0.55165735707067287
431999683,5,0.990375656381616
311376000,5,79.089228339746981
412099998,5,0.10359270812521391
244527000,5,3.50583662075764
636015518,5,1.3594161131285678
244780110,5,0.022640325761620454
236153000,5,2.8265801838917231
366924310,5,0.692960515924246
305385000,5,13.62011434403389
263413580,5,0.14039916294693958
205317690,5,0.028879814166722712
565549000,5,1.8792391327395164
412857689,5,0.021484015361930626
341552000,5,1.6969137887080021
247098200,5,3.2674528537364429
367004050,5,0.61579705787358785
413413413,5,8.2759568816903961
636013214,5,36.220615011602064
249644000,5,3.0614700483792423
413550630,5,1.1419441371517796
477070800,5,3.1047697182815575
244670217,5,0.78254125061523816
370149000,5,1.4905733930728555
236646000,5,9.1421820982268311
477274300,5,3.9982125816734113
503746000,5,0.010667233300534977
257408000,5,36.70996451782284
664091000,5,0.460680317621088
566837000,5,24.515327079786033
244690296,5,0.6870346718456225
447143000,5,31.365517583330949
413373080,5,0.51555629253405966
503748200,5,0.98156158083695766
564259000,5,1.7488546046482161
265411000,5,3.5638993629954818
244660420,5,3.37331666464754
410000000,5,53.573593717169494
730109000,5,0.013619710024823917
273319750,5,0.04040236182704713
251397110,5,0.074618197233346145
565432000,5,69.217464360537321
319054400,5,1.6541035864520981
258910000,5,30.518571616182957
357295000,5,152.69154312415415
413977977,5,0.78704339366031828
565413000,5,1.4181899699495042
431207000,5,3.9767788534497566
514000000,5,0.19886910977469108
373427000,5,0.031909727626348729
311108000,5,1.9355318223940783
227254810,5,0.66690891928989615
308945000,5,2.9089456706751564
258947000,5,12.529801481838518
431101077,5,0.28914103420900072
227554000,5,0.29356212472106419
356189000,5,2.5633228684013916
636015651,5,35.424563541879479
305168000,5,10.805440321195221
414700000,5,1.7231361993345367
246719000,5,2.2077432253506419
272000000,5,4.179424822273532
241222000,5,84.983379700671975
431002831,5,0.18988162585186635
431401913,5,1.6154028142081731
636091029,5,2.2688517743651206
367505670,5,5.5477963303455553
371686000,5,1.4065328537191844
212422000,5,2.2236340718290273
273310140,5,0.13492323549538707
538003747,5,13.019436583898569
352929000,5,2.9517249061763069
247045400,5,0.040763916913003455
431729000,5,1.9701908827657257
441173000,5,1.4137518121402664
205420000,5,1.5348618765290329
355330000,5,15.822066278169357
245054000,5,2.0055164639714445
220641000,5,1.8823872918270594
316013209,5,3.0084015600491147
413362250,5,5.3094040902841879
269105410,5,0.78060922153354584
367117520,5,3.2618267932756594e-05
413695120,5,8.4337558847928022
701000667,5,1.972133723290015e-05
440154720,5,0.7948187881799792
413776932,5,0.37537404285704068
211698280,5,1.141536560661863
305046000,5,9.842817960869283
636013070,5,87.583905639820486
211333700,5,0.79470685099094673
413777724,5,0.3025958700958607
244700493,5,3.2128697942093112
412205695,5,0.12174775623010792
565322000,5,0.91615571858048162
354086000,5,2.5627762781764969
413484730,5,0.0149216844666765
258997020,5,0.36780005696118456
211532230,5,3.0591922284484458
352438000,5,2.036783016694895
367456860,5,1.5798131254404559
235105165,5,0.54498896728821666
251259110,5,0.15544109590417754
636011397,5,0.56833474319370969
538004204,5,1.5380661844063677
357394000,5,7.496146486857822
477444200,5,2.6885325586997606
210104000,5,1.4658243503004931
371815000,5,2.0857873430516705
440104910,5,2.3126787103148927
636016363,5,3.0737613411883213
538004615,5,1.4640578258142218
235003431,5,0.061406712384853471
367151000,5,1.5599967315773426
244670651,5,0.000617557416411671
246065096,5,0.39741964819832037
538003993,5,16.587890307284194
210050000,5,0.082372570055062808
636091636,5,2.3293542460677745
370297000,5,50.16895241545901
461000113,5,1.0827707206403241
412199000,5,10.879758536161864
413482960,5,0.52118152541070839
367327630,5,0.57895415105315651
538003890,5,153.23536549864636
412440740,5,1.0907093508026353
263551000,5,1.3086206433584393
305470000,5,2.9077051810134877
701546000,5,1.9396171680270625e-05
211154980,5,0.59269721984144863
441915000,5,1.1745310882048723
636013572,5,1.2559850615489982
566859000,5,6.05011315220815
413994846,5,0.24090873330057716
515126000,5,1.6931710574566765
235105889,5,0.19460692828231885
271010065,5,0.87939306470756984
366949570,5,1.3889503992469305
413997088,5,0.43345910504946311
701006001,5,0.056891753298960894
367405670,5,0.630557174107754
412444513,5,1.4429359591519859
235020726,5,0.81174737884838744
370556000,5,2.1136389274542844
240203000,5,1.9022891698149484
305502000,5,2.3724682663575614
240839000,5,40.22803568452089
413970016,5,0.75863894818486155
229987000,5,1.4914728408849138
431000146,5,0.1046458674820161
248463000,5,4.6123590279229356
538005422,5,2.2979781815239146
413471970,5,25.416849836506369
373187000,5,1.5049663921845753
431006525,5,1.0263356231156679
440104470,5,0.73964254814542862
227201710,5,0.2954569431957525
273354420,5,0.082457718527645885
355981000,5,173.79744620809797
261021650,5,0.82440414368522608
246441000,5,11.904963195079182
431084000,5,24.563291985919836
538006123,5,2.419642039285328
367309390,5,1.2443224928180376
367512340,5,0.66555697685807391
308014000,5,45.300627863499294
413356720,5,2.5284196611708314
355784000,5,1.9190745612247682
352144000,5,2.5429588757380963
312288000,5,68.744810213646673
566577000,5,18.544396782340666
370632000,5,1.0314369735224056
412449921,5,0.769286033276447
247204000,5,32.0181664791821
413785346,5,0.14467844086652451
367488370,5,0.9816843479297559
304058000,5,2.7798024447131571
601150100,5,0.0422713662200957
538005896,5,2.7574113486897822
110706891,5,0.48744743758450643
235105485,5,0.31485371134956225
503425000,5,0.027405750217681969
538005143,5,2.6807451736659527
256491000,5,2.2270024357110572
416002205,5,0.10248005698431976
244660593,5,1.1782823494515526
413826425,5,0.31269483960062239
413123567,5,0.88247892838987863
636014635,5,1.8377840290372105
413201012,5,0.44370422070440507
413794002,5,0.18148978504999091
701000878,5,1.9806206328255032e-05
276645000,5,0.097268915538461578
477627800,5,3.4849966802194063
548733000,5,1.4280028376321076e-05
211182120,5,0.42523551673354237
367910000,5,0.32539141761891871
231104000,5,2.6402573541838583
367921000,5,1.2159031006329708e-05
413822537,5,0.54780329391144644
413997285,5,0.5752138541571018
413803216,5,0.3416973850833403
994136314,5,5.81228723254453
235113724,5,0.16509298852080154
440200130,5,0.46286637347066645
1073741823,5,85.99674944959942
412412413,5,6.9831667881513981
229614000,5,2.865709376701342
225968130,5,3.3728852872511013
375147000,5,0.63885575856909949
335215357,5,0.46953140711666347
441728000,5,75.426204851148285
2734421,5,0.11673860655135782
529607000,5,2.6581576610105389
356749000,5,3.2320441945280143
246396000,5,39.484077765841661
538004089,5,1.870457730616881
253004000,5,0.047871721076192489
249694000,5,2.93366874347068
367008090,5,0.069016667807105789
412460330,5,0.31823310348616396
219097000,5,2.9548382988178044
413058000,5,37.698199444322846
209570000,5,2.2538678324454335
230367000,5,12.047807758663154
636091779,5,24.373056179054178
247305000,5,3.2772865414065007
636009948,5,1.2907267379345049
413698060,5,1.5572306279958172
701006411,5,0.78718786525931161
431100429,5,1.2222991552895086
246361000,5,6.19248605179279
239903000,5,1.8373282103878965
305633000,5,6.6981564427407934
259896000,5,3.3035929837178606
244730166,5,1.4826600064538079e-05
366919770,5,0.15069710579504647
431300392,5,1.8361159253907975
636015629,5,41.800911738205805
412467480,5,0.26232380878586015
356546000,5,2.1727768951988464
565123000,5,43.671502510898463
987654341,5,3.9032744754469624e-05
273336610,5,0.97475688104358515
316007483,5,0.02092170641280203
305256000,5,1.5977335824510122
412444687,5,0.72252506023754681
440310450,5,0.26066957226056237
636012227,5,2.3755693803956133
636014287,5,6.7199314738420579
244700668,5,0.39812968987929048
242127100,5,0.10168985715233826
311063300,5,1.5818547240543637
246355000,5,1.7383041890562436
566165000,5,2.5488084454540618
366948850,5,0.13009367576067604
219014851,5,0.087709436284296491
367515050,5,0.45182041696144781
440115031,5,0.18560046844104494
431301191,5,1.2887936939786133
440155350,5,0.80965161060226087
240704000,5,2.4007782889844007
366836950,5,0.65115100030035544
441733000,5,2.5831399172478831
211651000,5,10.932419879500161
229970000,5,1.9551089200989669
210559000,5,2.663135569571049
431000432,5,0.48127699466718821
431601089,5,1.4252230558402648
244830464,5,0.19871981052907731
367067810,5,10.254396528499754
357186000,5,2.4918617496503277
413354730,5,1.1256110303890059
413373780,5,3.7512206952526794
366988770,5,0.17863971023940467
440126050,5,0.35486246914371461
412515360,5,0.1874156664471901
440125290,5,1.5209825225538425
